Symbol,Type,Strike,Exp Date,MidPrice
CIFR,Call,18.00,2026-08-28,2.5550
CCL,Put,28.50,2026-08-07,0.0800
ORCL,Call,145.00,2026-09-04,10.3750
MRVL,Call,270.00,2026-08-14,0.8850
AMD,Call,567.50,2026-08-07,0.3200
CLS,Call,385.00,2026-08-14,9.5000
SHOP,Call,141.00,2026-08-21,8.2750
CCL,Put,29.00,2026-08-07,0.1800
ENPH,Call,80.00,2026-12-18,1.6350
PLTR,Put,144.00,2026-08-07,0.1150
NOW,Call,140.00,2027-02-19,13.8000
HSBC,Put,105.00,2026-12-18,7.6000
PRMB,Call,28.00,2026-08-21,0.2000
MTCH,Put,40.00,2026-08-21,2.1750
LKQ,Put,22.50,2026-09-18,0.5250
JCI,Call,160.00,2026-08-21,2.5500
S,Call,21.50,2026-08-07,0.2000
CGON,Call,70.00,2027-01-15,15.7500
CIFR,Put,21.00,2026-08-28,3.6250
GOOGL,Put,365.00,2026-08-10,6.8750
PLTR,Put,165.00,2026-08-07,7.4250
VERA,Put,25.00,2026-08-21,0.8500
PLTR,Put,157.50,2026-08-07,2.4700
CIFR,Call,21.50,2026-08-07,0.1250
PCG,Call,25.00,2026-09-18,0.1200
ASPI,Call,4.50,2026-08-21,0.3000
PLTR,Call,152.50,2026-08-14,8.7000
UEC,Put,10.50,2026-08-07,0.1550
GOOGL,Call,410.00,2026-10-16,7.3250
GRPN,Call,35.00,2026-10-16,2.7750
BKNG,Call,197.50,2026-08-07,9.9500
FLYW,Call,17.50,2026-08-21,1.6500
SKHY,Call,162.50,2026-08-21,9.0000
ARM,Call,350.00,2026-08-14,1.3700
PLTR,Put,146.00,2026-08-07,0.1750
WMT,Put,97.00,2026-08-21,0.2150
B,Call,42.00,2026-08-14,0.9650
TMUS,Call,177.50,2026-08-07,0.5250
LRCX,Call,400.00,2026-08-28,3.8500
NTRA,Put,260.00,2026-08-21,9.2000
ORCL,Call,105.00,2027-03-19,52.2750
TDC,Put,32.50,2026-08-21,6.6500
TXN,Call,287.50,2026-08-07,1.6100
SPCX,Put,89.00,2026-08-07,0.2350
SMMT,Call,15.00,2026-09-18,1.6500
FIS,Call,45.00,2026-08-21,0.7250
CRML,Put,2.50,2027-01-15,0.1250
COHR,Call,345.00,2026-08-07,5.7500
HUT,Call,150.00,2026-08-21,0.3400
NOK,Call,11.00,2026-09-11,0.3900
COHR,Put,240.00,2026-10-16,16.4500
RGTI,Call,27.00,2026-09-18,0.3650
CIFR,Call,30.00,2027-03-19,4.0250
TRMB,Call,65.00,2026-08-21,0.9250
ZETA,Call,30.00,2026-08-07,0.1300
RKT,Call,17.00,2026-11-20,0.8800
PLTR,Call,146.00,2026-08-14,13.7250
ARM,Call,400.00,2026-08-14,0.2250
RKT,Call,17.00,2026-10-16,0.5600
ZETA,Call,24.50,2026-08-21,3.3000
LPG,Call,46.50,2026-08-21,0.8000
AAOI,Call,170.00,2026-08-14,3.6250
HPE,Call,56.00,2026-08-07,0.3450
WEN,Put,10.00,2026-11-20,2.5250
AMZN,Put,235.00,2026-09-11,1.1100
MT,Put,75.00,2026-09-18,4.4500
LITE,Put,800.00,2026-08-07,17.7000
DIS,Call,102.00,2026-08-14,1.8250
ALM,Call,15.00,2026-09-18,1.4500
GOOGL,Call,375.00,2026-09-04,9.1250
U,Call,35.50,2026-08-07,2.7950
TTD,Put,15.50,2026-09-04,0.3250
DVA,Put,210.00,2026-10-16,26.1500
NAVI,Call,10.00,2027-01-15,0.7000
CSCO,Put,117.00,2026-08-21,3.7750
TENX,Put,2.50,2026-10-16,0.6000
MDLN,Put,37.50,2026-08-21,2.3750
AG,Call,17.00,2026-09-18,2.0100
IREN,Put,41.00,2026-08-14,3.9500
MAS,Call,80.00,2026-10-16,3.3000
MSFT,Put,447.50,2026-08-14,0.7800
HUM,Call,450.00,2026-09-18,3.3500
PLTR,Call,190.00,2026-09-04,1.4700
DELL,Put,460.00,2026-09-18,54.6500
TWLO,Call,240.00,2026-08-07,1.3000
MRCY,Call,110.00,2026-08-21,9.2500
INTC,Call,125.00,2026-08-14,0.4750
BG,Put,105.00,2026-10-16,5.0500
PLTR,Call,167.50,2026-08-07,0.5050
PDD,Put,90.00,2026-08-14,1.3700
NB,Call,7.50,2027-02-19,0.9000
KLAC,Put,108.00,2026-08-21,0.2500
QXO,Call,14.00,2026-08-14,2.1250
WFC,Put,89.00,2026-08-07,0.8650
HPE,Call,80.00,2026-09-18,0.8550
PLTR,Call,165.00,2027-03-19,26.4750
ALGM,Call,50.00,2026-09-18,2.1000
MCD,Put,245.00,2026-10-16,2.1950
CLX,Put,95.00,2026-09-18,1.2000
FLEX,Put,120.00,2026-08-21,7.2500
PTON,Put,7.00,2026-08-07,0.6900
ADI,Put,365.00,2026-08-07,2.6500
CPNG,Put,17.00,2026-08-07,0.9900
AMZN,Call,325.00,2027-02-19,13.6500
UEC,Call,11.00,2026-08-14,0.4200
SHAK,Call,70.00,2026-08-07,4.6500
VRT,Put,225.00,2026-08-14,0.7350
RZLT,Call,5.00,2026-10-16,1.3750
MSFT,Put,500.00,2026-08-07,13.5250
LUNR,Put,13.50,2026-08-07,0.2750
CENX,Put,40.00,2027-01-15,5.3000
CRWV,Put,95.00,2026-08-07,6.2500
MARA,Put,9.00,2026-08-28,0.2050
BMY,Put,63.00,2026-08-14,1.0250
AVGO,Put,410.00,2026-08-07,3.7000
MSTR,Call,130.00,2026-10-16,4.6750
AVGO,Put,377.50,2026-08-07,0.1250
NVDA,Put,217.50,2026-08-21,5.9500
RDW,Call,10.00,2026-09-04,1.7750
MAS,Put,70.00,2026-10-16,1.4000
WOLF,Call,30.00,2026-08-14,0.6250
IREN,Put,29.00,2026-08-14,0.2050
EZPW,Call,50.00,2027-03-19,1.1000
SPCX,Put,123.00,2026-08-07,16.0500
MSFT,Put,467.50,2026-08-07,0.5600
NB,Call,5.00,2026-08-07,0.2500
BWA,Call,70.00,2026-08-21,1.6250
KDP,Put,29.00,2026-08-21,0.3750
DKNG,Call,24.50,2026-08-21,0.3600
KO,Call,95.00,2026-09-18,0.3300
PLTR,Call,162.50,2026-08-14,3.5750
PATH,Call,15.00,2026-09-11,1.0150
MRNA,Put,37.00,2027-01-15,2.9300
CMG,Put,36.00,2026-08-21,2.0150
MSFT,Call,615.00,2027-01-15,9.4250
NVDA,Put,210.00,2026-08-10,0.7850
TE,Call,7.00,2026-09-04,0.5750
CIFR,Call,28.00,2026-08-28,0.5000
GSL,Call,46.00,2026-08-21,0.3750
RDDT,Put,160.00,2026-08-14,9.0000
SPCX,Put,124.00,2026-08-07,16.6000
HOOD,Put,93.00,2026-08-21,5.4250
DKNG,Call,28.00,2026-08-28,0.7800
TWLO,Call,215.00,2026-08-07,4.5000
META,Call,632.50,2026-08-07,0.5150
RKLB,Put,52.00,2026-08-07,0.0500
RKT,Call,15.50,2026-08-21,0.1900
SOFI,Put,19.00,2026-08-28,1.3250
PINS,Put,23.50,2026-08-07,0.5150
FLNC,Put,13.00,2026-11-20,2.8750
RIOT,Call,22.50,2026-08-21,1.7350
SPCX,Call,175.00,2027-03-19,9.8500
TSLA,Call,360.00,2026-08-10,0.2150
NEE,Call,86.00,2026-08-14,1.6700
NYT,Put,70.00,2026-08-21,4.9000
ZS,Call,170.00,2026-08-14,2.6650
HNGE,Put,70.00,2026-08-21,0.7750
BBAI,Call,3.00,2026-09-04,0.1850
WPM,Put,95.00,2026-08-21,0.1750
POET,Call,7.50,2026-08-21,1.1350
VLO,Call,380.00,2026-09-18,2.0250
CVNA,Call,73.00,2026-08-07,0.3550
ZETA,Call,24.00,2026-08-21,3.7750
AMD,Call,585.00,2026-08-10,0.4000
TSM,Call,422.50,2026-08-14,7.9000
V,Call,382.50,2026-08-21,1.8300
BTDR,Put,9.00,2026-08-21,0.4500
GS,Put,945.00,2026-08-28,3.8500
C,Call,138.00,2026-08-14,2.4700
MRK,Call,145.00,2026-09-18,0.6600
IOT,Call,41.50,2026-08-07,0.1750
PLTR,Put,150.00,2026-08-14,1.9300
BAX,Call,32.50,2026-11-20,1.3000
VZ,Put,48.00,2026-08-07,1.8950
YETI,Call,55.00,2026-08-21,1.5750
PINS,Put,24.00,2026-08-07,0.8850
WFC,Put,88.00,2026-08-14,1.0700
INTC,Call,117.00,2026-08-07,0.1100
CPNG,Put,16.50,2026-08-07,0.5750
HBM,Call,30.00,2026-09-18,1.0000
ADTN,Call,16.00,2027-01-15,0.3250
CMG,Call,37.00,2026-08-21,0.3750
BX,Put,127.00,2026-08-21,0.9100
CG,Put,42.50,2026-08-21,0.1250
AG,Call,19.00,2026-12-18,2.5650
ASTS,Put,65.00,2026-10-16,9.9750
LVS,Call,47.00,2026-08-07,0.1200
BE,Put,220.00,2026-08-07,4.1500
NTRA,Call,310.00,2026-08-21,4.4500
