Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
EOSE,"Eos Energy Enterprises Inc",3.88,0.38,+10.86%,11.18%,24%,66373,15.7%,84.3%,0.18669431978688
DVN,"Devon Energy Corp",48.06,-0.73,-1.50%,33.08%,21%,65986,23.6%,76.4%,0.30955783122966
CRDO,"Credo Technology Group Holding",170.57,6.4,+3.90%,14.67%,7%,64756,38.1%,61.9%,0.61441998454289
GLW,"Corning Inc",154.3,8.3,+5.68%,45.50%,48%,64597,33.0%,67.0%,0.49274391089338
HIMS,"Hims & Hers Health Inc",27.71,-0.11,-0.40%,12.11%,12%,61545,37.9%,62.1%,0.6096087456847
PANW,"Palo Alto Networks",333.26,1.32,+0.40%,42.11%,62%,61438,50.4%,49.6%,1.0168734817149
ARM,"Arm Holdings Plc ADR",252.09,9.5,+3.92%,31.88%,51%,61100,24.9%,75.1%,0.33124169335686
IONQ,"Ionq Inc",39.52,0.5,+1.28%,5.46%,3%,58923,35.6%,64.4%,0.55371268853496
BA,"Boeing Company",212.25,1.74,+0.83%,35.42%,24%,58834,23.0%,77.0%,0.29799016039005
AAOI,"Applied Optoelect",105.53,5.15,+5.13%,12.10%,5%,58464,30.5%,69.5%,0.43918469832361
NN,"Nextnav Inc",15.18,-0.54,-3.44%,52.84%,70%,58239,9.8%,90.2%,0.10813227795114
OXY,"Occidental Petroleum",60.04,-0.57,-0.94%,31.17%,20%,57618,13.5%,86.5%,0.15617537874987
USAR,"USA Rare Earth Inc",17.61,-0.08,-0.45%,3.10%,2%,57064,25.5%,74.5%,0.34277713720969
NVTS,"Navitas Semiconductor Corp",11.8,0.7,+6.31%,6.57%,7%,55263,17.1%,82.9%,0.20585218966157
DOW,"Dow Inc",29.44,-0.92,-3.03%,9.23%,8%,54456,86.9%,13.1%,6.6236875262495
QCOM,"Qualcomm Inc",168.74,0.17,+0.10%,25.28%,55%,54059,24.9%,75.1%,0.33173207203212
GLXY,"Galaxy Digital Holdings",26.33,-0.17,-0.64%,19.12%,8%,52212,61.9%,38.1%,1.6243779844182
AMAT,"Applied Materials",454.71,18.8,+4.31%,33.95%,46%,52119,33.5%,66.5%,0.50406902920466
MCD,"McDonald's Corp",255.69,-3.94,-1.52%,42.59%,50%,51634,52.8%,47.2%,1.1199704384956
CLSK,"Cleanspark Inc",12.69,0.11,+0.87%,24.51%,8%,51319,18.5%,81.5%,0.22631905945326
BULL,"Webull Corp Cl A",9.74,-0.26,-2.60%,9.89%,4%,50274,19.4%,80.6%,0.24118010122207
JPM,"JP Morgan Chase & Company",358.64,-3.42,-0.94%,28.45%,39%,50042,33.6%,66.4%,0.50502255639098
SNAP,"Snap Inc",5.47,-0.23,-4.04%,20.59%,22%,49720,24.0%,76.0%,0.31555273323808
ALAB,"Astera Labs Inc",310.4,27.58,+9.75%,20.03%,22%,49546,36.3%,63.7%,0.57094391071372
SLS,"Sellas Life Sciences Group Inc",13.86,0.16,+1.17%,65.62%,85%,49528,33.1%,66.9%,0.49523004468059
C,"Citigroup Inc",137.72,-0.42,-0.30%,19.76%,27%,48994,48.7%,51.3%,0.94985473793131
WDC,"Western Digital Corp",467.46,25.89,+5.86%,39.35%,25%,48565,41.7%,58.3%,0.71528979620669
NU,"NU Holdings Ltd Cl A",15.37,-0.31,-1.98%,42.49%,43%,47180,30.9%,69.1%,0.44759450171821
FRMI,"Fermi Inc",5.12,0.26,+5.35%,8.41%,5%,46969,23.9%,76.1%,0.31451680613473
LRCX,"Lam Research Corp",307.65,14.99,+5.12%,39.32%,40%,46322,36.7%,63.3%,0.5800388852884
AAL,"American Airlines Gp",13.13,0.16,+1.23%,18.32%,13%,46127,51.9%,48.1%,1.0770443083573
ASST,"Strive Inc",27.14,0.32,+1.19%,0.89%,3%,45588,23.5%,76.5%,0.30785781908942
KEEL,"Keel Infrastructure Corp",3.47,0.12,+3.58%,32.23%,11%,45375,10.5%,89.5%,0.11758331075589
IOT,"Samsara Inc Cl A",40.2,1.45,+3.74%,24.79%,27%,45026,20.4%,79.6%,0.25634085772482
CMG,"Chipotle Mexican Grill",36.96,-0.61,-1.62%,20.75%,14%,44455,21.5%,78.5%,0.27432994123549
CCJ,"Cameco Corp",100.74,0.12,+0.12%,15.28%,12%,44081,11.2%,88.8%,0.12615282425977
DAL,"Delta Air Lines Inc",80.17,1.42,+1.80%,15.39%,19%,43839,26.6%,73.4%,0.36247513674789
DKNG,"Draftkings Inc",24.01,-0.18,-0.74%,33.18%,28%,43361,15.3%,84.7%,0.18043720904908
LITE,"Lumentum Holdings",881.26,33.89,+4.00%,29.98%,10%,43190,36.4%,63.6%,0.57145975840489
SBET,"Sharplink Inc",8.68,-0.3,-3.34%,23.37%,7%,43154,7.3%,92.7%,0.07890394519726
CSCO,"Cisco Systems Inc",109.2,0.59,+0.54%,28.07%,36%,42567,35.3%,64.7%,0.54626030731229
CVNA,"Carvana Company Cl A",74.59,1.16,+1.58%,17.73%,23%,42551,32.5%,67.5%,0.48158077994429
COST,"Costco Wholesale",915.74,-9.67,-1.04%,44.86%,54%,42415,50.4%,49.6%,1.0173602853746
VST,"Vistra Energy Corp",149.3,5.08,+3.52%,12.66%,6%,41990,32.5%,67.5%,0.48233134465351
KR,"Kroger Company",58.59,0.08,+0.14%,83.29%,87%,41433,7.7%,92.3%,0.083413958109981
SMR,"Nuscale Power Corp",9.7,-0.05,-0.51%,2.03%,2%,40990,36.4%,63.6%,0.57164219163376
GE,"GE Aerospace",337.12,3.64,+1.09%,15.38%,16%,40668,80.9%,19.1%,4.2474838709677
RARE,"Ultragenyx Pharmaceu",15.3,0.45,+3.03%,14.56%,38%,40590,54.3%,45.7%,1.1899109792285
RDDT,"Reddit Cl A",154.46,-1.53,-0.98%,9.78%,10%,40540,33.5%,66.5%,0.50337461989172
BIDU,"Baidu Inc ADR",99.47,3.89,+4.07%,25.12%,18%,40511,20.9%,79.1%,0.26501998501124
UNH,"Unitedhealth Group",397.14,-3.8,-0.95%,23.21%,37%,40231,38.4%,61.6%,0.62405134829646
FIG,"Figma Cl A",24.12,-1.1,-4.36%,32.02%,19%,39360,29.8%,70.2%,0.42510590535501
TE,"T1 Energy Inc",4.6,0.06,+1.32%,11.46%,13%,39042,12.4%,87.6%,0.14104512508768
MP,"MP Materials Corp",54.53,0.75,+1.39%,4.01%,4%,38539,24.2%,75.8%,0.31883512422148
AG,"First Majestic Silver",20.97,-0.42,-1.96%,8.47%,6%,38283,27.8%,72.2%,0.38495767310614
VZ,"Verizon Communications",50.14,-0.45,-0.89%,44.06%,48%,38204,59.3%,40.7%,1.455585550842
BTDR,"Bitdeer Technologies Group",12.38,0.47,+3.95%,21.78%,17%,38019,27.2%,72.8%,0.37351878612717
AXTI,"Axt Inc",61.64,5.44,+9.68%,6.36%,3%,37759,22.8%,77.2%,0.2961348345462
NVO,"Novo Nordisk A/S ADR",46.6,-0.91,-1.92%,12.64%,8%,37579,44.3%,55.7%,0.79640518189206
APP,"Applovin Corp Cl A",320.56,6.98,+2.23%,14.31%,20%,37226,33.7%,66.3%,0.50798023171028
STM,"Stmicroelectronics N.V. ADR",52.24,0.96,+1.87%,30.35%,48%,37140,8.6%,91.4%,0.093703987278403
RBLX,"Roblox Corp Cl A",43.31,1.8,+4.34%,30.54%,31%,37090,18.1%,81.9%,0.22127099110965
SOUN,"Soundhound AI Inc Cl A",6.74,0,0.00%,0.00%,0%,36434,22.8%,77.2%,0.29566145092461
HUT,"Hut 8 Corp",93.54,5.46,+6.19%,21.54%,23%,35994,38.3%,61.7%,0.61952755905512
BRK.B,"Berkshire Hathaway Cl B",506.03,-2.1,-0.41%,24.63%,21%,35000,34.3%,65.7%,0.52299725860493
FCX,"Freeport-Mcmoran Inc",72.73,0.17,+0.23%,44.44%,34%,34688,39.1%,60.9%,0.64141390242748
DPRO,"Draganfly Inc",6.12,-0.31,-4.82%,45.03%,50%,34659,4.4%,95.6%,0.046183102417821
AGNC,"Agnc Investment Corp",10.65,-0.01,-0.09%,13.79%,17%,34525,15.9%,84.1%,0.18969676085458
IBM,"Intl Business Machines",234.89,0.18,+0.08%,21.59%,22%,34434,35.5%,64.5%,0.55045251924895
RGTI,"Rigetti Computing Inc",15.2,0.02,+0.13%,5.34%,2%,34368,43.7%,56.3%,0.7754817378726
GS,"Goldman Sachs Group",1038.61,0.68,+0.07%,42.28%,69%,33761,47.6%,52.4%,0.90923485833852
OPEN,"Opendoor Technologies Inc",3.15,0.02,+0.64%,1.48%,3%,33440,17.3%,82.7%,0.20944699627473
CCL,"Carnival Corporation Ltd",23.51,0.03,+0.13%,30.10%,33%,32884,35.8%,64.2%,0.55686014581952
MDB,"Mongodb Inc Cl A",368.74,-15.71,-4.09%,28.92%,32%,32471,48.0%,52.0%,0.92249851983422
DOCU,"Docusign Inc",68.41,2.44,+3.70%,30.84%,28%,32262,42.5%,57.5%,0.73994175385611
AFRM,"Affirm Holdings Inc Cl A",72.35,-1.95,-2.62%,5.62%,2%,32228,39.9%,60.1%,0.66484140923649
SHOP,"Shopify Inc",145.09,-0.79,-0.54%,20.64%,24%,32107,30.1%,69.9%,0.43117589373273
LLY,"Eli Lilly and Company",1149.36,-10.24,-0.88%,22.82%,23%,31531,40.7%,59.3%,0.68614973262032
ASML,"ASML Holding NV",1714.88,68.69,+4.17%,38.21%,37%,31040,51.6%,48.4%,1.0656152259267
GRAB,"Grab Holdings Ltd Cl A",3.42,0,0.00%,20.65%,34%,30223,27.4%,72.6%,0.37834633100743
MOS,"Mosaic Company",25.85,0.36,+1.41%,47.44%,52%,30167,44.0%,56.0%,0.78661533905834
COHR,"Coherent Corp",281.86,17.45,+6.60%,36.80%,24%,30055,42.3%,57.7%,0.73357558977909
VRT,"Vertiv Holdings",280.53,11.7,+4.35%,19.27%,11%,29307,37.2%,62.8%,0.59268518015325
HPQ,"HP Inc",32.64,0.71,+2.22%,51.85%,60%,29128,21.2%,78.8%,0.26836490311343
WFC,"Wells Fargo & Company",89.97,0.78,+0.87%,26.59%,38%,29001,51.5%,48.5%,1.0629534784464
TXN,"Texas Instruments",258.44,4.61,+1.82%,22.92%,44%,28928,24.8%,75.2%,0.33032881122097
DIS,"Walt Disney Company",105.31,-1.85,-1.73%,17.85%,17%,28208,30.8%,69.2%,0.44611914282785
QBTS,"D-Wave Quantum Inc",16.58,-0.24,-1.43%,1.30%,1%,28145,30.2%,69.8%,0.43187830687831
CAT,"Caterpillar Inc",813.94,13.8,+1.72%,34.75%,27%,28061,65.3%,34.7%,1.8833744348541
HL,"Hecla Mining Company",20.68,-0.53,-2.50%,19.14%,15%,27796,40.2%,59.8%,0.67143716175586
HTZ,"Hertz Global Holdings Inc",2.3,0.03,+1.32%,26.85%,56%,27467,14.6%,85.4%,0.17075145986957
KO,"Coca-Cola Company",88.07,-0.74,-0.83%,49.53%,36%,27457,32.7%,67.3%,0.48560761822314
QXO,"Qxo Inc",13.35,-0.11,-0.82%,37.68%,32%,27355,74.7%,25.3%,2.9501805054152
VALE,"Vale S.A. ADR",15.27,-0.04,-0.26%,14.96%,41%,27316,68.9%,31.1%,2.2189488569408
STX,"Seagate Technology",849.28,50.67,+6.34%,39.92%,36%,27267,42.4%,57.6%,0.73708351914379
RUN,"Sunrun Inc",8.89,-0.04,-0.45%,12.30%,7%,27056,17.9%,82.1%,0.21791582264236
PEP,"Pepsico Inc",137.63,-2.39,-1.71%,39.39%,35%,26352,42.0%,58.0%,0.72494599725077
XPEV,"Xpeng Inc ADR",10.95,-0.19,-1.71%,6.07%,1%,26253,13.0%,87.0%,0.14938049997811
WRBY,"Warby Parker Inc Cl A",24.35,1.06,+4.55%,21.21%,27%,25743,2.0%,98.0%,0.020171197590552
AMBA,"Ambarella Inc",62.89,-0.49,-0.77%,95.56%,98%,25480,45.7%,54.3%,0.84050852354811
TEM,"Tempus AI Cl A",64.62,-0.04,-0.06%,35.48%,41%,25387,42.2%,57.8%,0.72877085461355
DHT,"Dht Holdings",20.87,0.68,+3.37%,44.47%,45%,25342,4.7%,95.3%,0.049836364389577
CVX,"Chevron Corp",208.6,-2.72,-1.29%,49.28%,42%,25332,35.6%,64.4%,0.55230099883571
NCLH,"Norwegian Cruise Ord",15.57,-0.02,-0.13%,27.29%,26%,25304,59.2%,40.8%,1.4490902051878
PINS,"Pinterest Inc",20.4,-0.45,-2.16%,21.92%,28%,25036,23.5%,76.5%,0.30749947775225
CELH,"Celsius Holdings Inc",30.66,-0.95,-3.01%,33.60%,34%,24984,48.2%,51.8%,0.93180236604036
CLYM,"Climb Bio Inc",15.52,0.93,+6.37%,0.00%,0%,24204,95.2%,4.8%,19.937716262976
LQDA,"Liquidia Corp",68.66,0.03,+0.04%,25.28%,29%,24062,48.1%,51.9%,0.92758151085476
KLAC,"K L A-Tencor Corp",185.6,12.66,+7.32%,35.20%,71%,22870,36.2%,63.8%,0.56643835616438
MDT,"Medtronic Inc",94.17,1.07,+1.15%,47.91%,61%,22720,23.8%,76.2%,0.31155111701206
PDD,"Pdd Holdings Inc",82.21,0.58,+0.71%,19.81%,9%,22716,46.9%,53.1%,0.88155388055993
JOBY,"Joby Aviation Inc",6.74,-0.13,-1.89%,5.17%,2%,22605,33.4%,66.6%,0.50259239563946
ACHR,"Archer Aviation Inc",5.71,-0.05,-0.87%,8.04%,4%,22115,39.3%,60.7%,0.64693178433125
PBR,"Petroleo Brasileiro S.A. Petrobras ADR",20.12,-0.39,-1.90%,13.63%,74%,21867,35.8%,64.2%,0.5570350327542
ON,"On Semiconductor",74.38,0.73,+0.99%,26.60%,46%,21608,15.1%,84.9%,0.17748351588469
CHPT,"Chargepoint Holdings",9.89,0.81,+8.92%,27.89%,81%,21580,59.3%,40.7%,1.4550625711035
CYPH,"Cypherpunk Technologies Inc",2.42,0.15,+6.61%,5.00%,10%,21491,44.3%,55.7%,0.79645573852713
ENPH,"Enphase Energy Inc",36.37,0.06,+0.17%,15.06%,13%,20596,28.0%,72.0%,0.38796414852753
SBUX,"Starbucks Corp",104.47,-1.35,-1.28%,6.76%,7%,20382,58.0%,42.0%,1.3819095477387
OWL,"Blue Owl Capital Inc",11.75,-0.09,-0.76%,29.43%,16%,20234,8.5%,91.5%,0.092489606392743
ANET,"Arista Networks Inc",193.78,2.34,+1.22%,20.38%,24%,19675,37.2%,62.8%,0.59157094321307
LCID,"Lucid Group Inc",4.68,0.08,+1.74%,14.28%,25%,19656,48.1%,51.9%,0.92498286161982
FIGR,"Figure Technology Solutions Inc Cl A",35.96,-0.25,-0.69%,11.77%,13%,19617,63.2%,36.8%,1.7208044382802
FSLR,"First Solar Inc",204.45,-2.97,-1.43%,9.39%,7%,19617,26.4%,73.6%,0.35889443059019
BB,"Blackberry Ltd",7.7,0,0.00%,24.32%,69%,19518,13.4%,86.6%,0.15422826729746
ZM,"Zoom Communications Inc",101.33,3.19,+3.25%,46.62%,52%,19318,23.8%,76.2%,0.31316701787778
CLF,"Cleveland-Cliffs Inc",12.5,0.22,+1.79%,24.47%,20%,19016,24.1%,75.9%,0.318358291736
LEN,"Lennar Corp",83.58,-0.87,-1.03%,60.70%,65%,18805,19.8%,80.2%,0.24610695116294
AEHR,"Aehr Test Systems",86.26,9.99,+13.10%,36.58%,38%,18771,27.3%,72.7%,0.37496337532962
XYZ,"Block Inc",82.76,-0.61,-0.73%,14.09%,12%,18595,18.4%,81.6%,0.225532195347
PG,"Procter & Gamble",146.44,-0.48,-0.33%,13.35%,14%,18498,28.5%,71.5%,0.39765772572724
BMEA,"Biomea Fusion Inc",2.03,0.12,+6.28%,7.06%,31%,18243,0.8%,99.2%,0.0081233421750663
EQT,"Eqt Corp",55.17,-0.44,-0.79%,23.91%,16%,18227,85.7%,14.3%,5.9835249042146
WMB,"Williams Companies",74.15,0.1,+0.14%,59.45%,41%,17992,81.3%,18.7%,4.3579511614056
LYFT,"Lyft Inc Cl A",16.72,-0.56,-3.24%,10.06%,7%,17904,45.4%,54.6%,0.83104929433422
PLUG,"Plug Power Inc",2.17,0.06,+2.84%,3.41%,2%,17882,19.3%,80.7%,0.23862298261412
AEO,"American Eagle Outfitters",17.39,0.38,+2.23%,36.37%,85%,17855,39.1%,60.9%,0.64183908045977
JD,"Jd.com Inc ADR",28.26,0.52,+1.87%,17.41%,15%,17780,32.4%,67.6%,0.47907827967723
FSLY,"Fastly Inc",20.59,-0.53,-2.51%,21.57%,31%,17765,62.2%,37.8%,1.6428146385004
EIX,"Edison International",56.77,0.47,+0.83%,100.00%,100%,17747,18.5%,81.5%,0.22765633646929
V,"Visa Inc",375.07,-3.68,-0.97%,22.45%,10%,17737,39.1%,60.9%,0.6433799684981
BSX,"Boston Scientific Corp",47.8,0.85,+1.81%,59.50%,80%,17584,37.2%,62.8%,0.59174436498597
CPNG,"Coupang Cl A",15.29,-0.22,-1.42%,36.87%,38%,17360,39.7%,60.3%,0.65743746419706
GTM,"Zoominfo Technologies Inc Cl A",4.13,0.01,+0.24%,32.64%,44%,17295,45.2%,54.8%,0.82590793918919
CIEN,"Ciena Corp",321,3.54,+1.12%,35.21%,24%,17233,44.9%,55.1%,0.81457302305991
LNG,"Cheniere Energy",292,1.15,+0.40%,59.06%,88%,17132,30.5%,69.5%,0.43905921881562
LUNR,"Intuitive Machines Inc",14.81,0.11,+0.75%,20.63%,6%,16872,43.1%,56.9%,0.75731694615144
AXP,"American Express Company",326.16,-3.66,-1.11%,8.70%,3%,16741,23.9%,76.1%,0.31405023547881
DJT,"Trump Media & Technology Group Corp",9.02,-0.5,-5.25%,23.11%,30%,16633,27.1%,72.9%,0.37168068612898
HD,"Home Depot",321.05,2.98,+0.94%,40.56%,32%,16328,35.0%,65.0%,0.53791089761703
UPST,"Upstart Holdings Inc",28.05,-0.47,-1.65%,7.67%,3%,16257,31.7%,68.3%,0.464330751216
RCAT,"Red Cat Holdings Inc",8.37,-0.17,-1.99%,4.37%,3%,16256,51.2%,48.8%,1.0470973429039
FRO,"Frontline Plc",46.12,0.7,+1.54%,39.63%,43%,16221,21.6%,78.4%,0.27493515680264
RXRX,"Recursion Pharmaceuticals Inc Cl A",3.63,0.19,+5.52%,12.82%,22%,16099,17.0%,83.0%,0.20447403860542
NEE,"Nextera Energy",83.43,-0.63,-0.75%,8.01%,4%,16048,31.6%,68.4%,0.4616996083432
UUUU,"Energy Fuels Inc",14.47,0.12,+0.84%,1.38%,2%,15779,19.6%,80.4%,0.24400819930621
