Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
NEE,"Nextera Energy",83.47,-0.75,-0.89%,0.52%,1%,229520,4.4%,95.6%,0.045758781102348
COIN,"Coinbase Global Cl A",190.72,8.94,+4.92%,35.22%,35%,215457,27.7%,72.3%,0.38333376136422
SNDK,"Sandisk Corp",1484.95,-14.42,-0.96%,21.92%,6%,204611,38.8%,61.2%,0.63403823731412
BABA,"Alibaba Group Holding ADR",116.31,-3.52,-2.94%,35.40%,25%,202686,27.6%,72.4%,0.38165482828668
NKE,"Nike Inc",38.44,-0.15,-0.39%,39.73%,51%,200124,40.8%,59.2%,0.68835419970978
CRWV,"Coreweave Cl A",86.8,-1.21,-1.37%,8.73%,2%,185846,42.1%,57.9%,0.72605436932879
MRNA,"Moderna Inc",142.77,-6.89,-4.60%,20.40%,35%,182082,52.1%,47.9%,1.0882879163226
GME,"Gamestop Corp",18.25,0.28,+1.56%,62.82%,79%,181900,9.0%,91.0%,0.099000688763488
WULF,"Terawulf Inc",16.49,0.52,+3.26%,11.95%,3%,175744,26.2%,73.8%,0.35570418026274
NBIS,"Nebius Group N.V. Cl A",218.48,4.55,+2.13%,19.30%,17%,172502,39.0%,61.0%,0.63965933501892
HOOD,"Robinhood Markets Cl A",109.76,1.22,+1.12%,28.18%,28%,166483,28.3%,71.7%,0.39507776362539
BULL,"Webull Corp Cl A",9.57,0.79,+9.00%,9.08%,5%,162945,23.4%,76.6%,0.3061932856639
PURR,"Hyperliquid Strategies Inc",12.83,1.27,+10.99%,6.20%,23%,157947,22.7%,77.3%,0.29316358277387
ONDS,"Ondas Inc",8.75,0.53,+6.45%,0.00%,0%,156735,23.2%,76.8%,0.30137498131819
NOK,"Nokia Corp ADR",10.59,0.18,+1.73%,38.01%,54%,143815,25.0%,75.0%,0.33245932624245
TSM,"Taiwan Semiconductor ADR",427.3,9.61,+2.30%,18.44%,10%,143632,35.9%,64.1%,0.55891291134844
CIFR,"Cipher Digital Inc",16.77,0.75,+4.68%,8.81%,6%,139229,25.0%,75.0%,0.33419897656055
BAC,"Bank of America Corp",61.17,-1.06,-1.70%,15.87%,18%,132579,47.9%,52.1%,0.92054409549195
LCID,"Lucid Group Inc",5.09,0.14,+2.83%,19.29%,48%,128543,13.4%,86.6%,0.15435319473755
TTD,"Trade Desk Inc",13.42,0.39,+2.99%,25.24%,19%,114668,34.3%,65.7%,0.5227951820029
GOOG,"Alphabet Cl C",337.71,-1.39,-0.41%,10.40%,7%,111538,40.1%,59.9%,0.67025561928151
OKTA,"Okta Inc Cl A",172.91,38.49,+28.63%,51.51%,45%,111534,36.2%,63.8%,0.56679684207569
PDD,"Pdd Holdings Inc",84.69,-2.05,-2.36%,32.52%,23%,108582,62.4%,37.6%,1.6609322158506
UBER,"UBER Technologies",76.95,-1.54,-1.96%,23.94%,14%,102914,28.1%,71.9%,0.39072972972973
ASTS,"Ast Spacemobile Inc",61.44,1.56,+2.61%,0.00%,0%,102768,46.3%,53.7%,0.86302164533556
CRCL,"Circle Internet Group Cl A",94.24,4.33,+4.82%,36.20%,29%,101097,35.7%,64.3%,0.55581717451524
BE,"Bloom Energy Corp Cl A",217.83,-0.38,-0.17%,0.00%,0%,99930,41.9%,58.1%,0.72138772135327
GAP,"Gap Inc",20.79,-0.36,-1.70%,81.19%,94%,93958,43.6%,56.4%,0.77376300239754
HIMS,"Hims & Hers Health Inc",31.66,1.83,+6.13%,18.30%,17%,90868,25.3%,74.7%,0.33934704104945
ASST,"Strive Inc",23.12,1.62,+7.53%,6.38%,25%,89702,19.7%,80.3%,0.24599955550617
APLD,"Applied Digital Corp",27.44,0.57,+2.12%,16.11%,8%,89445,23.0%,77.0%,0.2990908034625
FIG,"Figma Cl A",30.62,3.59,+13.28%,37.34%,29%,86363,27.1%,72.9%,0.37197369257165
RIOT,"Riot Platforms Inc",20.88,0.27,+1.31%,33.16%,33%,84127,26.7%,73.3%,0.36428061754022
S,"Sentinelone Inc Cl A",22.71,2.2,+10.73%,83.24%,99%,83742,49.4%,50.6%,0.97747237177671
RKLB,"Rocket Lab Corp",67.53,1.35,+2.04%,0.00%,0%,82085,30.0%,70.0%,0.42761487356082
HPQ,"HP Inc",29.63,-0.89,-2.92%,50.32%,55%,80782,58.7%,41.3%,1.4189124446041
PATH,"Uipath Inc Cl A",18.33,1.57,+9.37%,61.98%,70%,80549,17.0%,83.0%,0.20414692120252
RIVN,"Rivian Automotive Cl A",16.8,0.47,+2.88%,13.06%,6%,75822,25.5%,74.5%,0.34148369632526
NU,"NU Holdings Ltd Cl A",14.88,-0.29,-1.91%,30.89%,30%,75458,29.4%,70.6%,0.41713148158582
SKHY,"SK hynix Inc",161.61,3.59,+2.27%,0.00%,0%,75366,45.5%,54.5%,0.83425817757009
BB,"Blackberry Ltd",8.65,0.86,+11.04%,23.80%,67%,73124,13.0%,87.0%,0.14891744964334
DELL,"Dell Technologies",472.26,8.44,+1.82%,70.78%,75%,72497,57.0%,43.0%,1.3243667842257
KO,"Coca-Cola Company",89.06,-1.02,-1.13%,49.51%,37%,72465,21.4%,78.6%,0.27191827707862
ECHO,"Echostar Corp",86.47,0.86,+1.00%,0.00%,0%,70016,91.4%,8.6%,10.590134083761
CLSK,"Cleanspark Inc",12.95,0.77,+6.32%,26.93%,10%,68620,33.1%,66.9%,0.49424035886157
OXY,"Occidental Petroleum",59.17,0.55,+0.94%,36.47%,31%,67715,9.0%,91.0%,0.098520489276792
PFE,"Pfizer Inc",28.02,-0.28,-0.99%,20.31%,17%,67083,47.7%,52.3%,0.91288602469417
QBTS,"D-Wave Quantum Inc",17.9,0.39,+2.23%,6.30%,5%,66120,39.0%,61.0%,0.63959630024549
SLS,"Sellas Life Sciences Group Inc",15.21,1.48,+10.78%,57.02%,79%,65911,18.1%,81.9%,0.22032548925219
PANW,"Palo Alto Networks",382.85,43.54,+12.83%,70.74%,93%,65732,43.0%,57.0%,0.75332088556949
RKT,"Rocket Companies Cl A",14.24,0.34,+2.45%,25.84%,14%,65248,13.2%,86.8%,0.15157077303212
BA,"Boeing Company",209.89,-2.2,-1.04%,28.71%,9%,65217,30.9%,69.1%,0.44634184205274
NIO,"Nio Inc ADR",4.36,-0.01,-0.23%,21.96%,22%,63608,28.0%,72.0%,0.38903325835826
ADBE,"Adobe Systems Inc",289.15,15.68,+5.73%,79.34%,89%,63002,44.5%,55.5%,0.80325147403973
F,"Ford Motor Company",13.95,0.05,+0.36%,34.73%,41%,62598,29.6%,70.4%,0.41977772737582
ARM,"Arm Holdings Plc ADR",255.21,4.15,+1.65%,33.19%,53%,62004,27.8%,72.2%,0.38485247805597
AFRM,"Affirm Holdings Inc Cl A",77.49,1.03,+1.35%,49.23%,57%,60074,34.2%,65.8%,0.51947592067989
LITE,"Lumentum Holdings",956.14,17.11,+1.82%,38.62%,14%,60019,39.1%,60.9%,0.6419270120917
NVO,"Novo Nordisk A/S ADR",46.26,-0.93,-1.97%,7.57%,5%,59841,33.1%,66.9%,0.49505321540998
RGTI,"Rigetti Computing Inc",16.44,0.5,+3.14%,6.65%,4%,59646,42.5%,57.5%,0.73900113705939
IBM,"Intl Business Machines",238.79,8.92,+3.88%,26.79%,27%,57209,35.2%,64.8%,0.54306136210384
WBD,"Discovery Inc Series A",28.88,0.13,+0.45%,14.61%,33%,56169,54.1%,45.9%,1.1789510435255
SOUN,"Soundhound AI Inc Cl A",7.22,0.21,+3.00%,8.56%,3%,56059,31.3%,68.7%,0.45498196163928
IONQ,"Ionq Inc",42.46,2.43,+6.07%,7.17%,4%,55592,31.7%,68.3%,0.4647976391231
T,"AT&T Inc",25.43,-0.44,-1.70%,19.83%,14%,55338,35.7%,64.3%,0.55509343824645
MCD,"McDonald's Corp",260.06,-6.87,-2.57%,35.36%,34%,52866,39.7%,60.3%,0.65932203389831
HL,"Hecla Mining Company",21.43,0.73,+3.53%,33.16%,18%,51888,35.9%,64.1%,0.55932203389831
XOM,"Exxonmobil Holdings Corp",156.44,-1.75,-1.11%,49.81%,45%,50922,37.1%,62.9%,0.5887308124298
WDAY,"Workday Inc",193.57,2.82,+1.48%,65.63%,71%,49781,47.8%,52.2%,0.91657041657042
OKLO,"Oklo Inc",42.53,0.93,+2.24%,2.62%,2%,47801,24.6%,75.4%,0.32636865617803
ETSY,"Etsy Inc",82.94,1.2,+1.47%,22.58%,4%,47752,1.6%,98.4%,0.016389255459538
HRL,"Hormel Foods Corp",21.28,-2.43,-10.25%,22.49%,37%,46472,77.3%,22.7%,3.4053464783392
NVTS,"Navitas Semiconductor Corp",12.51,-0.16,-1.26%,11.08%,8%,45842,15.2%,84.8%,0.17906378600823
LLY,"Eli Lilly and Company",1176.1,-13.31,-1.12%,25.78%,20%,45703,61.2%,38.8%,1.5758327227639
OPEN,"Opendoor Technologies Inc",3.38,-0.03,-0.88%,2.45%,3%,45611,11.8%,88.2%,0.13395321084951
SNOW,"Snowflake Cl A",329.11,13.74,+4.36%,68.92%,82%,45465,30.1%,69.9%,0.43079682779456
SMR,"Nuscale Power Corp",9.74,0.47,+5.07%,9.47%,6%,44869,29.2%,70.8%,0.41337491337491
KEEL,"Keel Infrastructure Corp",3.51,0.15,+4.46%,28.36%,10%,44499,17.1%,82.9%,0.20603301081389
SNAP,"Snap Inc",5.33,-0.09,-1.66%,21.13%,24%,44384,13.2%,86.8%,0.15148527694902
TTWO,"Take-Two Interactive",233,-0.45,-0.19%,54.88%,59%,44284,15.8%,84.2%,0.1879074009496
WDC,"Western Digital Corp",462,-6.88,-1.47%,42.39%,24%,43865,60.8%,39.2%,1.5492532109025
CBRS,"Cerebras Systems Cl A",186.67,4.52,+2.48%,3.30%,1%,42090,47.0%,53.0%,0.88803660341811
RBRK,"Rubrik Inc Cl A",107.02,10.89,+11.33%,71.18%,84%,41796,46.3%,53.7%,0.86107400480898
AMC,"AMC Entertainment Holdings",2.7,0.09,+3.45%,29.52%,34%,40656,8.8%,91.2%,0.096676737160121
KR,"Kroger Company",56.93,-1.58,-2.70%,81.57%,86%,40605,8.1%,91.9%,0.088051662691926
QUBT,"Quantum Computing Inc",8.65,0.3,+3.59%,11.35%,3%,40276,32.5%,67.5%,0.48166133245043
COST,"Costco Wholesale",934.66,-21.46,-2.24%,33.85%,31%,39660,49.0%,51.0%,0.95938935823329
IBRX,"Immunitybio Inc",8.4,0.15,+1.82%,9.80%,4%,39195,36.0%,64.0%,0.56342241723175
PTON,"Peloton Interactive Inc",5.3,-0.06,-1.12%,5.64%,2%,38945,2.6%,97.4%,0.02646213858359
GLW,"Corning Inc",152.8,0.02,+0.01%,48.34%,49%,38716,54.6%,45.4%,1.2027765134274
SBET,"Sharplink Inc",8.88,0.56,+6.73%,27.89%,10%,38477,5.5%,94.5%,0.058223322332233
VZ,"Verizon Communications",49.43,-0.76,-1.51%,33.35%,25%,38432,30.7%,69.3%,0.44399774563216
TEM,"Tempus AI Cl A",70.69,2.21,+3.23%,45.13%,57%,37937,19.6%,80.4%,0.24420320750385
AAL,"American Airlines Gp",13.72,-0.12,-0.87%,21.96%,17%,37921,54.4%,45.6%,1.1950104190785
DOW,"Dow Inc",30.33,0,0.00%,5.06%,4%,37833,14.5%,85.5%,0.16956226041795
CLYM,"Climb Bio Inc",15.06,-1.02,-6.34%,16.04%,65%,37466,71.6%,28.4%,2.5222337125129
RDDT,"Reddit Cl A",153.95,-1.41,-0.91%,4.85%,4%,37383,38.7%,61.3%,0.63159043296089
CVNA,"Carvana Company Cl A",74.09,0.14,+0.19%,18.54%,23%,37341,42.4%,57.6%,0.73743718592965
LULU,"Lululemon Athletica",115,-1.35,-1.16%,56.59%,71%,36955,71.2%,28.8%,2.4732142857143
SLB,"Slb Limited",55.01,1.41,+2.63%,35.53%,42%,36870,27.8%,72.2%,0.38582973125352
CSCO,"Cisco Systems Inc",112.15,-0.21,-0.19%,30.97%,39%,36665,38.8%,61.2%,0.63464110566206
BIDU,"Baidu Inc ADR",96.94,3.68,+3.95%,21.15%,13%,36349,31.6%,68.4%,0.46114885235358
FIGR,"Figure Technology Solutions Inc Cl A",38.02,0.94,+2.54%,7.52%,4%,36090,47.2%,52.8%,0.89448818897638
HNI,"Hon Industries Inc",49.96,0.04,+0.08%,14.67%,10%,36023,0.0%,100.0%,0.0000277608
XYZ,"Block Inc",84.85,1.75,+2.11%,10.64%,6%,35847,10.9%,89.1%,0.12260428410372
QCOM,"Qualcomm Inc",164.78,1.06,+0.65%,25.14%,52%,35792,36.4%,63.6%,0.57251438864725
AAOI,"Applied Optoelect",113.28,-0.48,-0.42%,15.08%,6%,35288,30.2%,69.8%,0.43278249218401
CCL,"Carnival Corporation Ltd",24.95,-0.64,-2.50%,23.16%,20%,34357,53.8%,46.2%,1.1624496475327
DJT,"Trump Media & Technology Group Corp",9.77,0.27,+2.84%,26.52%,42%,34002,18.3%,81.7%,0.2241062749757
WEN,"Wendys Company",7.82,-1.22,-13.55%,9.49%,21%,33715,26.0%,74.0%,0.35200705778562
JPM,"JP Morgan Chase & Company",354.22,-2.28,-0.64%,17.04%,15%,33302,45.8%,54.2%,0.84386246608715
HPE,"Hewlett Packard Enterprise",54.41,-0.82,-1.48%,46.38%,85%,33284,33.4%,66.6%,0.50096956031567
PYPL,"Paypal Holdings",61.47,-0.34,-0.55%,13.37%,18%,32602,19.1%,80.9%,0.2364229368932
APP,"Applovin Corp Cl A",312.63,4.52,+1.47%,8.91%,7%,32554,45.6%,54.4%,0.83734055762501
CORZ,"Core Scientific Inc",17.62,0.2,+1.15%,1.67%,2%,32044,27.9%,72.1%,0.38766672440672
DIS,"Walt Disney Company",106.82,-2.81,-2.56%,17.35%,17%,32014,50.5%,49.5%,1.0212134604457
AMAT,"Applied Materials",482.36,2.6,+0.54%,34.17%,43%,31757,48.4%,51.6%,0.93924035173425
RBLX,"Roblox Corp Cl A",38.15,0.59,+1.57%,23.63%,27%,31255,67.3%,32.7%,2.062414266118
AG,"First Majestic Silver",21.74,0.75,+3.57%,17.03%,10%,30944,27.6%,72.4%,0.38149024510023
CPNG,"Coupang Cl A",16.23,-0.3,-1.81%,36.63%,39%,30858,87.1%,12.9%,6.7435382685069
XE,"X-Energy Inc Cl A",18.47,0.21,+1.15%,27.49%,20%,30477,9.9%,90.1%,0.11035412416205
BBAI,"Bigbear.Ai Holdings Inc",3.19,0.14,+4.59%,6.20%,2%,30291,9.2%,90.8%,0.10073040444784
TE,"T1 Energy Inc",4.96,0.45,+9.98%,5.16%,4%,30091,23.7%,76.3%,0.31058362369338
ZETA,"Zeta Global Holdings Corp Cl A",30.22,1.99,+7.05%,22.93%,12%,29996,33.9%,66.1%,0.51242878031564
HAL,"Halliburton Company",35.49,1.05,+3.05%,20.32%,16%,29624,38.0%,62.0%,0.61359551173811
BSX,"Boston Scientific Corp",46.67,-1.5,-3.11%,51.38%,70%,29530,59.5%,40.5%,1.4713365135158
ANF,"Abercrombie & Fitch Company",145.75,-2.,-1.35%,24.08%,34%,29422,54.2%,45.8%,1.1815081189293
PSKY,"Paramount Skydance Corp Cl B",10.8,0.06,+0.56%,13.28%,31%,29268,38.5%,61.5%,0.62618068674297
FCX,"Freeport-Mcmoran Inc",78.42,-0.58,-0.73%,53.64%,45%,29128,49.6%,50.4%,0.98581947095719
JD,"Jd.com Inc ADR",28.49,-0.28,-0.97%,12.94%,9%,28875,45.8%,54.2%,0.84634567427585
GS,"Goldman Sachs Group",1040.87,0.41,+0.04%,29.35%,41%,28633,45.7%,54.3%,0.84265396743677
FRMI,"Fermi Inc",5.45,-0.16,-2.85%,5.70%,3%,28625,38.8%,61.2%,0.63487349363185
ENPH,"Enphase Energy Inc",39.25,0.83,+2.17%,20.79%,26%,28560,37.1%,62.9%,0.58993486611368
HTZ,"Hertz Global Holdings Inc",2.04,-0.05,-2.39%,21.86%,44%,28546,39.5%,60.5%,0.65407347317186
ZM,"Zoom Communications Inc",100.27,6.44,+6.86%,41.10%,45%,28508,35.9%,64.1%,0.56071389466769
CAT,"Caterpillar Inc",817,-4.93,-0.60%,39.30%,31%,27746,64.5%,35.5%,1.8157093566065
ZS,"Zscaler Inc",187.3,16.99,+9.98%,80.48%,94%,27599,34.4%,65.6%,0.52354402428926
UNH,"Unitedhealth Group",395.05,-5.96,-1.49%,10.30%,14%,27252,37.6%,62.4%,0.60343610261238
NEM,"Newmont Mining",132.29,0.69,+0.52%,36.16%,21%,27229,32.0%,68.0%,0.47128113686713
SHOP,"Shopify Inc",154.33,4.04,+2.69%,11.97%,12%,26977,45.7%,54.3%,0.84143344709898
EOSE,"Eos Energy Enterprises Inc",3.42,0.08,+2.40%,12.18%,14%,26284,33.1%,66.9%,0.49476797088262
GRAB,"Grab Holdings Ltd Cl A",3.59,-0.05,-1.37%,20.77%,22%,25922,20.0%,80.0%,0.25021703482203
SOC,"Sable Offshore Corp",4.66,0.03,+0.65%,22.63%,4%,25750,7.2%,92.8%,0.078037344050908
CVX,"Chevron Corp",199.77,-0.44,-0.22%,47.92%,42%,25564,41.0%,59.0%,0.69511305616338
WFC,"Wells Fargo & Company",84.97,-0.26,-0.31%,12.65%,13%,25468,46.4%,53.6%,0.86592424353432
ADSK,"Autodesk Inc",270.58,15.81,+6.21%,100.00%,100%,25392,45.0%,55.0%,0.81812974366318
XYL,"Xylem Inc",112.65,-0.77,-0.68%,45.00%,37%,24935,21.2%,78.8%,0.26844032963679
CAPR,"Capricor Therap",10.06,0.7,+7.48%,19.38%,58%,24850,38.3%,61.7%,0.62111031378433
ALAB,"Astera Labs Inc",304.09,13.79,+4.75%,18.67%,12%,24840,28.9%,71.1%,0.40648887378971
TOST,"Toast Inc Cl A",35.17,-1.8,-4.87%,12.77%,14%,24551,10.1%,89.9%,0.11241504304486
DKS,"Dick's Sporting Goods Inc",131.77,2.11,+1.63%,37.81%,44%,24514,32.3%,67.7%,0.47781528816012
CELH,"Celsius Holdings Inc",32.99,-2.24,-6.36%,30.79%,29%,24355,41.0%,59.0%,0.693789554211
SONY,"Sony Group Corp ADR",24.07,-0.05,-0.21%,9.41%,10%,24156,1.7%,98.3%,0.017009093971034
DGXX,"Digi Power X Inc",4.03,0.13,+3.33%,0.72%,1%,24097,7.5%,92.5%,0.081601508146685
C,"Citigroup Inc",132.68,-0.88,-0.66%,10.21%,10%,23961,43.4%,56.6%,0.7663840766679
M,"Macy's Inc",22.51,-0.31,-1.36%,42.12%,62%,23814,83.2%,16.8%,4.9416167664671
STX,"Seagate Technology",847.2,0.83,+0.10%,39.47%,33%,23365,51.4%,48.6%,1.0555115685757
U,"Unity Software Inc",43.49,-0.89,-2.01%,0.00%,0%,23360,47.6%,52.4%,0.90771743568804
LRCX,"Lam Research Corp",318.58,5.7,+1.82%,37.56%,37%,23172,58.3%,41.7%,1.3982612295591
ACHR,"Archer Aviation Inc",5.93,0.03,+0.51%,14.27%,8%,23008,33.4%,66.6%,0.50221990075738
NCLH,"Norwegian Cruise Ord",16.65,-0.44,-2.57%,18.39%,14%,22220,58.8%,41.2%,1.4297430289776
DVN,"Devon Energy Corp",47.12,0.29,+0.62%,36.75%,25%,22216,21.6%,78.4%,0.27531572904707
INTU,"Intuit Inc",348,2.12,+0.61%,50.22%,44%,21957,57.9%,42.1%,1.3765559043186
USAR,"USA Rare Earth Inc",19.25,0.33,+1.74%,3.48%,3%,21858,25.6%,74.4%,0.34345421020283
SCHW,"The Charles Schwab Corp",108.05,-1.34,-1.22%,21.33%,19%,21814,45.1%,54.9%,0.82147628590514
PLUG,"Plug Power Inc",2.27,0.1,+4.61%,1.68%,1%,21606,22.4%,77.6%,0.28798807749627
TXN,"Texas Instruments",266.54,4.77,+1.82%,26.35%,40%,21567,52.7%,47.3%,1.114619080302
BRK.B,"Berkshire Hathaway Cl B",503.7,-1.21,-0.24%,21.81%,13%,21413,47.6%,52.4%,0.90829694323144
COHR,"Coherent Corp",295.39,1.02,+0.35%,42.40%,29%,21380,37.0%,63.0%,0.58687745862095
VST,"Vistra Energy Corp",139.81,-0.22,-0.16%,0.00%,0%,21251,30.7%,69.3%,0.44270196877122
TIGR,"Up Fintech Holding Ltd ADR",5.06,-0.4,-7.33%,13.55%,15%,21232,10.5%,89.5%,0.11759132540267
ROKU,"Roku Inc",156.25,-2.35,-1.48%,4.12%,6%,21113,10.6%,89.4%,0.1189845240619
SPCE,"Virgin Galactic Holdings Inc",3,0.11,+3.81%,0.16%,1%,21008,61.9%,38.1%,1.6276422764228
DKNG,"Draftkings Inc",24.22,-0.56,-2.26%,26.61%,14%,20925,24.3%,75.7%,0.32118954413436
TJX,"TJX Companies",134.22,-2.61,-1.91%,37.71%,33%,20900,47.1%,52.9%,0.89054726368159
GLXY,"Galaxy Digital Holdings",25.29,0.65,+2.64%,22.33%,14%,20576,34.4%,65.6%,0.52482584852527
VRT,"Vertiv Holdings",269.28,5.47,+2.07%,21.84%,9%,20374,53.4%,46.6%,1.1450831754053
SNPS,"Synopsys Inc",464.89,54.89,+13.39%,31.48%,19%,20336,30.5%,69.5%,0.43981874822996
NET,"Cloudflare Inc Cl A",308.23,23.34,+8.19%,29.31%,29%,20321,40.8%,59.2%,0.68975552968568
OWL,"Blue Owl Capital Inc",12.02,0.22,+1.86%,29.45%,18%,20309,10.6%,89.4%,0.11864500137703
V,"Visa Inc",379.66,-4.24,-1.10%,23.15%,12%,20289,47.1%,52.9%,0.89174825174825
CRML,"Critical Metals Corp",8.04,0.05,+0.63%,12.14%,15%,20074,33.4%,66.6%,0.50153339815992
ANET,"Arista Networks Inc",201.09,-1.16,-0.57%,21.52%,25%,19976,40.8%,59.2%,0.69058903182126
POET,"Poet Technologies Inc",8.19,0.11,+1.36%,7.39%,5%,19971,25.0%,75.0%,0.33380084151473
CRDO,"Credo Technology Group Holding",240.24,13.75,+6.07%,42.90%,41%,19938,38.7%,61.3%,0.63092024539877
MPT,"Medical Properties Trust Inc",4.03,-0.05,-1.23%,12.48%,22%,19630,51.5%,48.5%,1.061974789916
XPEV,"Xpeng Inc ADR",11.33,-0.38,-3.25%,10.42%,3%,19588,14.1%,85.9%,0.16380488384529
BBY,"Best Buy Company",83.56,-3.88,-4.44%,27.53%,39%,19514,48.5%,51.5%,0.9418847646532
VALE,"Vale S.A. ADR",15.31,0.15,+0.99%,13.18%,31%,19370,32.6%,67.4%,0.48429118773946
FTNT,"Fortinet Inc",172.78,15.24,+9.67%,35.18%,50%,19357,54.0%,46.0%,1.1754326815015
TEAM,"Atlassian Corp",185.62,17.15,+10.18%,36.18%,30%,19151,21.2%,78.8%,0.26903452388841
LYFT,"Lyft Inc Cl A",17.35,-0.04,-0.23%,6.11%,4%,18979,54.4%,45.6%,1.1908114971719
CDE,"Coeur Mining Inc",22.21,0.77,+3.59%,25.43%,11%,18851,34.7%,65.3%,0.53073487616728
CLF,"Cleveland-Cliffs Inc",11.83,0.29,+2.51%,19.90%,14%,18767,35.9%,64.1%,0.55936850851683
ULTA,"Ulta Beauty Inc",540.1,-3.09,-0.57%,66.52%,88%,18640,61.6%,38.4%,1.6033519553073
CMG,"Chipotle Mexican Grill",37.22,-0.12,-0.32%,20.88%,15%,18612,44.9%,55.1%,0.81615925058548
AMBA,"Ambarella Inc",71.16,1.52,+2.18%,55.86%,61%,18576,60.7%,39.3%,1.5467507540444
FSLR,"First Solar Inc",210.1,4.17,+2.02%,9.68%,8%,18543,46.1%,53.9%,0.85448544854485
DLTR,"Dollar Tree Inc",127,-5.18,-3.92%,21.60%,14%,18241,66.5%,33.5%,1.9859224095597
PG,"Procter & Gamble",143.14,-1.86,-1.28%,12.43%,15%,17718,44.5%,55.5%,0.8028083028083
MRK,"Merck & Company",149.54,-3.56,-2.33%,44.27%,29%,17713,44.9%,55.1%,0.81411306841458
EQT,"Eqt Corp",54.77,-0.02,-0.04%,10.04%,6%,17651,68.1%,31.9%,2.1323868677906
JOBY,"Joby Aviation Inc",7.15,0.01,+0.14%,0.00%,0%,17639,27.9%,72.1%,0.38693190753263
MDB,"Mongodb Inc Cl A",440.58,34.47,+8.49%,75.61%,91%,17551,62.8%,37.2%,1.687337314347
HD,"Home Depot",328.61,-6.24,-1.86%,35.83%,28%,17461,50.2%,49.8%,1.0077038059101
HUT,"Hut 8 Corp",87.13,2.13,+2.51%,20.92%,22%,17448,74.5%,25.5%,2.9226618705036
