Symbol,Price~,"Exp Date",DTE,Type,Strike,Moneyness,Bid,Ask,Volume,"Open Int","OI Chg",Vol/OI,IV,Delta,Time
QQQ,713.44,2026-09-18,27,Put,700.00,-1.88%,9.56,9.67,7855,103841,"+13,205",0.08,20.87%,-0.34524,2026-08-21
ETHA,18.24,2026-08-28,6,Call,17.50,+4.06%,0.97,1.01,22515,14570,"+13,044",1.55,58.33%,0.725487,2026-08-21
IBIT,43.68,2026-08-28,6,Call,43.00,+1.56%,1.54,1.61,6187,14777,"+12,903",0.42,53.67%,0.606862,2026-08-21
IBIT,43.68,2026-09-04,13,Call,44.00,-0.73%,1.4,1.44,1618,13252,"+12,578",0.12,46.95%,0.490624,2026-08-21
IBIT,43.68,2026-11-20,90,Put,36.00,-17.58%,0.91,0.96,1516,26147,"+12,360",0.06,46.13%,-0.15982,2026-08-21
IWM,299.96,2026-10-16,55,Put,275.00,-8.32%,2.09,2.14,2182,22880,"+10,564",0.1,23.18%,-0.146382,2026-08-21
IBIT,43.68,2026-09-25,34,Call,40.00,+8.42%,4.55,4.75,1100,16990,"+10,515",0.06,44.16%,0.772197,2026-08-21
EEM,67.12,2026-09-18,27,Call,67.00,+0.18%,1.81,1.91,815,30383,"+10,016",0.03,24.11%,0.531883,2026-08-21
SPY,765.72,2026-09-11,20,Put,748.00,-2.31%,3.31,3.34,2898,10385,"+9,845",0.28,14.20%,-0.223513,2026-08-21
SPY,765.72,2026-09-11,20,Put,717.00,-6.36%,0.93,0.95,2827,10167,"+9,784",0.28,18.98%,-0.062626,2026-08-21
SPY,765.72,2026-10-16,55,Put,730.00,-4.66%,6.17,6.2,596,30285,"+9,694",0.02,17.09%,-0.209328,2026-08-21
IWM,299.96,2026-09-18,27,Put,282.00,-5.99%,1.31,1.34,3533,30291,"+9,498",0.12,22.22%,-0.139796,2026-08-21
QQQ,713.44,2026-08-31,9,Call,730.00,-2.32%,1.62,1.7,2309,27723,"+9,242",0.08,15.26%,0.180777,2026-08-21
IBIT,43.68,2026-12-18,118,Call,55.00,-25.92%,1.49,1.55,1333,19422,"+9,217",0.07,47.08%,0.248055,2026-08-21
EWZ,35.06,2027-06-17,299,Put,34.00,-3.02%,3,4.6,888,9113,"+9,110",0.1,29.82%,-0.435725,2026-08-21
QQQ,713.44,2026-09-18,27,Call,775.00,-8.63%,0.56,0.59,1185,27947,"+9,026",0.04,17.02%,0.04332,2026-08-21
SILJ,31.93,2026-08-28,6,Call,33.00,-3.35%,0.45,0.82,574,9904,"+8,852",0.06,65.08%,0.36458,2026-08-21
IBIT,43.68,2026-09-04,13,Call,43.00,+1.56%,1.88,1.96,1508,8962,"+8,475",0.17,46.76%,0.593524,2026-08-21
ETHA,18.24,2026-10-16,55,Call,20.00,-9.65%,0.99,1.02,8973,21084,"+8,420",0.43,57.87%,0.392468,2026-08-21
ETHA,18.24,2026-12-18,118,Call,24.00,-31.58%,0.74,0.95,5202,8594,"+8,216",0.61,58.57%,0.267508,2026-08-21
ETHA,18.24,2026-09-18,27,Call,20.00,-9.65%,0.56,0.57,8318,16853,"+7,963",0.49,59.73%,0.319408,2026-08-21
QQQ,713.44,2026-09-11,20,Put,665.00,-6.79%,2.11,2.16,2627,8200,"+7,557",0.32,25.03%,-0.104379,2026-08-21
TLT,82.05,2026-08-28,6,Put,82.00,-0.06%,0.42,0.43,4904,16281,"+7,406",0.3,11.00%,-0.47222,2026-08-21
QQQ,713.44,2026-09-11,20,Put,695.00,-2.58%,6.12,6.23,1906,9301,"+7,276",0.2,21.01%,-0.278214,2026-08-21
IBIT,43.68,2026-09-18,27,Call,46.00,-5.31%,1.19,1.23,15756,22570,"+7,224",0.7,43.89%,0.362631,2026-08-21
HYG,79.61,2026-11-20,90,Put,75.00,-5.79%,0.01,0.44,9031,106824,"+7,199",0.08,10.67%,-0.108662,2026-08-21
IWM,299.96,2026-09-18,27,Put,290.00,-3.32%,2.51,2.55,6928,86319,"+6,976",0.08,20.21%,-0.250508,2026-08-21
GDX,102.83,2026-08-28,6,Call,100.00,+2.75%,4.35,4.55,8792,10387,"+6,717",0.85,53.40%,0.673859,2026-08-21
TLT,82.05,2026-08-28,6,Call,82.50,-0.55%,0.28,0.32,65673,14162,"+6,650",4.64,11.45%,0.366251,2026-08-21
GDX,102.83,2026-08-28,6,Call,101.00,+1.78%,3.75,4.15,6418,6710,"+6,564",0.96,55.81%,0.616043,2026-08-21
ETHA,18.24,2026-08-28,6,Call,20.00,-9.65%,0.15,0.16,16713,6525,"+6,384",2.56,72.97%,0.17578,2026-08-21
ETHA,18.24,2026-09-18,27,Call,19.00,-4.17%,0.81,0.85,5315,14301,"+6,250",0.37,57.06%,0.433219,2026-08-21
GDX,102.83,2026-08-28,6,Put,92.00,-10.53%,0.18,0.23,1543,6842,"+6,186",0.23,57.69%,-0.060681,2026-08-21
ETHA,18.24,2026-10-16,55,Put,14.00,-23.25%,0.19,0.24,1215,10489,"+6,055",0.12,59.13%,-0.098608,2026-08-21
IBIT,43.68,2026-08-24,2,Call,43.00,+1.56%,1.15,1.18,10516,5948,"+5,927",1.77,60.36%,0.647283,2026-08-21
LQD,105.92,2026-10-16,55,Put,105.00,-0.87%,0.64,1.02,1016,28451,"+5,791",0.04,8.33%,-0.356513,2026-08-21
SPY,765.72,2026-10-16,55,Put,680.00,-11.19%,2.4,2.42,859,40812,"+5,597",0.02,22.80%,-0.076404,2026-08-21
USO,134.64,2026-10-16,55,Call,145.00,-7.69%,6.4,6.9,1422,6606,"+5,509",0.22,49.93%,0.398667,2026-08-21
IWM,299.96,2026-09-18,27,Put,280.00,-6.65%,1.12,1.15,950,73786,"+5,489",0.01,22.78%,-0.120752,2026-08-21
SLV,62.72,2026-09-04,13,Call,70.00,-11.61%,0.48,0.51,2410,12720,"+5,282",0.19,53.97%,0.155153,2026-08-21
IWM,299.96,2026-09-18,27,Put,284.00,-5.32%,1.53,1.57,40468,47554,"+5,169",0.85,21.67%,-0.161835,2026-08-21
IBIT,43.68,2026-08-26,4,Call,42.00,+3.85%,2.03,2.14,3794,5266,"+5,052",0.72,57.04%,0.756001,2026-08-21
EWZ,35.06,2026-12-18,118,Call,42.00,-19.79%,0.71,0.93,8255,81188,"+4,989",0.1,38.57%,0.208775,2026-08-21
XLE,63.64,2026-09-18,27,Put,59.00,-7.29%,0.28,0.45,5145,38308,"+4,874",0.13,27.65%,-0.143842,2026-08-21
TQQQ,71.17,2026-09-04,13,Put,62.00,-12.88%,0.63,0.68,5944,8357,"+4,863",0.71,69.87%,-0.131141,2026-08-21
IBIT,43.68,2026-08-24,2,Call,41.00,+6.14%,2.81,2.88,4483,6079,"+4,823",0.74,76.41%,0.875225,2026-08-21
QQQ,713.44,2026-09-18,27,Put,695.00,-2.58%,8.23,8.34,890,18513,"+4,805",0.05,21.43%,-0.303878,2026-08-21
IBIT,43.68,2026-11-20,90,Put,41.00,-6.14%,2.26,2.34,14693,4873,"+4,730",3.02,43.32%,-0.331028,2026-08-21
TLT,82.05,2026-12-18,118,Put,78.00,-4.94%,0.89,0.91,1133,33821,"+4,724",0.03,14.20%,-0.227197,2026-08-21
IWM,299.96,2026-10-16,55,Call,310.00,-3.35%,4.1,4.18,5073,7456,"+4,656",0.68,16.46%,0.336973,2026-08-21
IWM,299.96,2026-09-18,27,Put,295.00,-1.65%,3.78,3.84,7566,43420,"+4,620",0.17,19.12%,-0.352827,2026-08-21
IWM,299.96,2026-09-11,20,Call,301.00,-0.35%,4.28,4.35,1572,4689,"+4,591",0.34,16.46%,0.48651,2026-08-21
SPY,765.72,2026-09-18,27,Put,740.00,-3.36%,3.82,3.84,2824,30476,"+4,565",0.09,16.14%,-0.200245,2026-08-21
SLV,62.72,2026-10-16,55,Call,63.00,-0.45%,4.4,4.5,2459,10844,"+4,468",0.23,45.53%,0.537764,2026-08-21
QQQ,713.44,2026-08-28,6,Put,705.00,-1.18%,3.8,3.86,6438,8217,"+4,383",0.78,20.42%,-0.313801,2026-08-21
IWM,299.96,2026-08-28,6,Put,299.00,-0.32%,2,2.04,4735,10297,"+4,250",0.46,16.46%,-0.428889,2026-08-21
ETHA,18.24,2026-08-28,6,Call,18.50,-1.43%,0.46,0.48,6003,4658,"+4,246",1.29,62.41%,0.448507,2026-08-21
XBI,165.73,2026-09-18,27,Put,155.00,-6.47%,1.51,2.05,2644,12524,"+4,238",0.21,32.76%,-0.205531,2026-08-21
XLF,57.48,2026-09-18,27,Put,57.00,-0.84%,0.44,1,1438,65214,"+4,154",0.02,15.79%,-0.400738,2026-08-21
HYG,79.61,2026-12-18,118,Put,75.00,-5.79%,0.31,0.34,53047,624896,"+4,133",0.08,10.56%,-0.13226,2026-08-21
GDX,102.83,2026-08-28,6,Put,96.00,-6.64%,0.55,0.6,1453,4108,"+4,074",0.35,54.09%,-0.150683,2026-08-21
ETHA,18.24,2026-09-18,27,Call,25.00,-37.06%,0.11,0.12,5020,8164,"+4,072",0.61,74.58%,0.074987,2026-08-21
EWY,178.34,2026-08-28,6,Put,130.00,-27.11%,0,0.1,2614,4330,"+4,039",0.6,101.66%,-0.006379,2026-08-21
IBIT,43.68,2026-08-24,2,Call,42.00,+3.85%,1.9,1.96,8742,5939,"+4,025",1.47,65.25%,0.799645,2026-08-21
IWM,299.96,2026-10-16,55,Put,295.00,-1.65%,6.17,6.24,5107,14057,"+3,925",0.36,19.35%,-0.380816,2026-08-21
IWM,299.96,2026-09-18,27,Put,286.00,-4.65%,1.81,1.84,16436,57919,"+3,913",0.28,21.18%,-0.187663,2026-08-21
IBIT,43.68,2026-09-18,27,Put,39.00,-10.71%,0.39,0.42,8444,6370,"+3,908",1.33,42.86%,-0.14657,2026-08-21
TQQQ,71.17,2026-08-28,6,Put,70.00,-1.64%,1.45,1.58,1830,8878,"+3,905",0.21,57.16%,-0.393709,2026-08-21
QQQ,713.44,2026-12-18,118,Put,710.00,-0.48%,30.46,30.76,652,8743,"+3,855",0.07,22.07%,-0.435175,2026-08-21
SPY,765.72,2026-09-18,27,Put,756.00,-1.27%,6.91,6.94,1528,5807,"+3,780",0.26,14.10%,-0.346217,2026-08-21
QQQ,713.44,2026-09-18,27,Call,715.00,-0.22%,15.05,15.19,2576,12581,"+3,779",0.2,19.44%,0.512067,2026-08-21
SPY,765.72,2026-08-28,6,Call,770.00,-0.56%,2.74,2.76,13528,9649,"+3,777",1.4,11.32%,0.364577,2026-08-21
SPY,765.72,2026-08-28,6,Put,740.00,-3.36%,0.36,0.37,1570,7322,"+3,707",0.21,16.73%,-0.052344,2026-08-21
SPY,765.72,2026-08-24,2,Call,768.00,-0.30%,0.69,0.7,52719,4337,"+3,641",12.16,6.81%,0.288479,2026-08-21
TQQQ,71.17,2026-08-28,6,Put,63.00,-11.48%,0.23,0.25,1408,5952,"+3,618",0.24,70.16%,-0.079762,2026-08-21
VXX,18.95,2026-08-28,6,Call,19.50,-2.90%,0.24,0.32,1415,4409,"+3,592",0.32,51.30%,0.347106,2026-08-21
SPY,765.72,2026-09-18,27,Put,757.00,-1.14%,7.18,7.21,775,7090,"+3,560",0.11,13.98%,-0.358119,2026-08-21
IBIT,43.68,2026-08-28,6,Put,40.00,-8.42%,0.13,0.14,17358,4411,"+3,500",3.94,53.72%,-0.093372,2026-08-21
IWM,299.96,2026-08-24,2,Call,300.00,-0.01%,0.96,0.99,9533,3623,"+3,496",2.63,10.99%,0.502129,2026-08-21
SPY,765.72,2026-08-28,6,Put,745.00,-2.71%,0.57,0.58,2292,9917,"+3,347",0.23,15.68%,-0.081479,2026-08-21
IBIT,43.68,2026-08-28,6,Call,40.50,+7.28%,3.4,3.55,3625,5061,"+3,323",0.72,59.73%,0.849245,2026-08-21
IWM,299.96,2026-09-11,20,Call,303.00,-1.01%,3.28,3.35,1645,3659,"+3,315",0.45,15.99%,0.415774,2026-08-21
GLD,423.36,2026-09-18,27,Call,415.00,+1.97%,16.9,17.35,5430,72463,"+3,276",0.07,25.96%,0.63903,2026-08-21
IBIT,43.68,2026-08-24,2,Call,45.00,-3.02%,0.35,0.38,39877,3382,"+3,246",11.79,66.27%,0.281483,2026-08-21
SLV,62.72,2026-09-18,27,Call,70.00,-11.61%,1.1,1.14,18197,60424,"+3,228",0.3,50.31%,0.237426,2026-08-21
SPY,765.72,2026-08-28,6,Put,760.00,-0.75%,2.57,2.59,12774,11422,"+3,196",1.12,12.89%,-0.313806,2026-08-21
IBIT,43.68,2026-08-31,9,Put,41.00,-6.14%,0.3,0.32,887,3407,"+3,170",0.26,45.80%,-0.176797,2026-08-21
RSP,221.67,2026-08-28,6,Put,217.50,-1.88%,0,0.35,2605,7029,"+3,163",0.37,12.14%,-0.105362,2026-08-21
XLF,57.48,2026-09-18,27,Put,56.00,-2.57%,0.24,0.6,2181,96708,"+3,148",0.02,16.58%,-0.262099,2026-08-21
XOP,189.54,2026-09-18,27,Put,180.00,-5.03%,1.95,2.8,567,7468,"+3,143",0.08,30.51%,-0.24475,2026-08-21
QQQ,713.44,2026-12-18,118,Call,800.00,-12.13%,7.85,8,672,38446,"+3,114",0.02,19.55%,0.190832,2026-08-21
TLT,82.05,2026-08-31,9,Call,82.50,-0.55%,0.33,0.34,714,3236,"+3,086",0.22,9.96%,0.378705,2026-08-21
SPY,765.72,2026-09-18,27,Put,670.00,-12.50%,0.64,0.65,1184,61472,"+3,075",0.02,26.82%,-0.029167,2026-08-21
ETHA,18.24,2026-10-16,55,Put,18.00,-1.32%,1.18,1.67,739,3433,"+3,045",0.22,56.67%,-0.424922,2026-08-21
ETHA,18.24,2026-08-28,6,Put,17.00,-6.80%,0.13,0.14,7967,8905,"+3,021",0.89,60.77%,-0.171155,2026-08-21
EWZ,35.06,2026-08-28,6,Call,35.50,-1.25%,0.28,0.4,39783,5438,"+2,997",7.32,30.16%,0.371898,2026-08-21
IBIT,43.68,2026-09-18,27,Call,41.00,+6.14%,3.65,3.8,2876,12518,"+2,977",0.23,44.35%,0.728276,2026-08-21
TQQQ,71.17,2026-08-28,6,Put,66.00,-7.26%,0.51,0.55,11603,9596,"+2,969",1.21,63.64%,-0.165581,2026-08-21
IBIT,43.68,2026-08-28,6,Call,45.00,-3.02%,0.71,0.72,28348,4689,"+2,965",6.05,55.47%,0.353918,2026-08-21
ETHA,18.24,2026-12-18,118,Call,25.00,-37.06%,0.8,0.83,2323,4404,"+2,954",0.53,62.40%,0.249446,2026-08-21
TLT,82.05,2026-09-18,27,Call,83.00,-1.16%,0.52,0.53,17606,76105,"+2,944",0.23,9.78%,0.358865,2026-08-21
QQQ,713.44,2026-08-28,6,Call,720.00,-0.92%,3.8,3.88,12932,6440,"+2,930",2.01,17.64%,0.355723,2026-08-21
IBIT,43.68,2026-08-28,6,Put,40.50,-7.28%,0.16,0.18,4362,2953,"+2,929",1.48,51.38%,-0.117284,2026-08-21
XRT,87.71,2026-10-16,55,Put,80.00,-8.79%,0,4.8,2523,3083,"+2,929",0.82,42.64%,-0.25359,2026-08-21
IBIT,43.68,2026-09-18,27,Put,34.00,-22.16%,0.1,0.13,8332,23207,"+2,925",0.36,55.76%,-0.040555,2026-08-21
IBIT,43.68,2026-10-16,55,Put,27.00,-38.19%,0.11,0.15,656,14753,"+2,904",0.04,69.47%,-0.026321,2026-08-21
SPY,765.72,2026-10-16,55,Put,725.00,-5.32%,5.54,5.57,1101,23071,"+2,886",0.05,17.64%,-0.187596,2026-08-21
XLU,42.77,2026-09-18,27,Call,45.00,-5.21%,0.14,0.16,3201,55948,"+2,840",0.06,17.62%,0.145347,2026-08-21
XLF,57.48,2026-09-18,27,Call,59.00,-2.64%,0.22,0.38,12318,27421,"+2,789",0.45,12.99%,0.251473,2026-08-21
GDX,102.83,2026-09-18,27,Put,85.00,-17.34%,0.47,0.58,1320,28668,"+2,786",0.05,52.05%,-0.075871,2026-08-21
IWM,299.96,2026-09-18,27,Call,305.00,-1.68%,3.21,3.28,698,32392,"+2,761",0.02,15.77%,0.373546,2026-08-21
EFA,108.24,2026-09-18,27,Call,109.00,-0.70%,0.15,3.5,5811,20312,"+2,756",0.29,18.95%,0.448518,2026-08-21
GLD,423.36,2026-09-18,27,Call,430.00,-1.57%,9.55,9.8,9250,16977,"+2,722",0.54,26.44%,0.443102,2026-08-21
IBIT,43.68,2026-08-24,2,Call,44.00,-0.73%,0.65,0.68,22365,2634,"+2,631",8.49,62.67%,0.448325,2026-08-21
XLF,57.48,2026-09-18,27,Call,58.00,-0.90%,0.71,0.75,1670,55369,"+2,626",0.03,14.74%,0.436584,2026-08-21
SPY,765.72,2026-08-28,6,Put,763.00,-0.36%,3.48,3.5,2236,6305,"+2,623",0.35,12.41%,-0.399453,2026-08-21
GDX,102.83,2026-08-28,6,Call,105.00,-2.11%,1.83,2.1,10315,5789,"+2,622",1.78,54.55%,0.399301,2026-08-21
ETHA,18.24,2026-09-04,13,Put,16.50,-9.54%,0.16,0.19,2603,2613,"+2,582",1,57.26%,-0.160437,2026-08-21
TLT,82.05,2026-10-16,55,Call,85.00,-3.60%,0.38,0.39,5160,29763,"+2,577",0.17,10.14%,0.213389,2026-08-21
SPY,765.72,2026-08-24,2,Call,772.00,-0.82%,0.1,0.11,31351,11852,"+2,558",2.65,7.00%,0.061299,2026-08-21
SPY,765.72,2026-09-18,27,Put,728.00,-4.93%,2.55,2.57,24435,4012,"+2,532",6.09,17.78%,-0.134279,2026-08-21
XLU,42.77,2026-10-16,55,Call,45.00,-5.21%,0.34,0.45,818,2581,"+2,510",0.32,17.92%,0.234675,2026-08-21
ETHA,18.24,2026-09-18,27,Call,22.00,-20.61%,0.25,0.28,3472,15385,"+2,497",0.23,64.63%,0.167732,2026-08-21
QQQ,713.44,2026-10-16,55,Put,660.00,-7.49%,7.33,7.44,546,13619,"+2,493",0.04,25.10%,-0.185874,2026-08-21
TLT,82.05,2028-01-21,517,Call,87.00,-6.03%,2.45,2.58,2459,64015,"+2,423",0.04,8.68%,0.425276,2026-08-21
IBIT,43.68,2026-09-25,34,Call,46.00,-5.31%,1.42,1.46,1508,5357,"+2,402",0.28,43.44%,0.382836,2026-08-21
IBIT,43.68,2026-09-18,27,Put,43.00,-1.56%,1.53,1.57,11932,4434,"+2,383",2.69,40.80%,-0.414407,2026-08-21
ETHA,18.24,2026-09-18,27,Call,17.00,+6.80%,1.78,1.93,1774,28568,"+2,372",0.06,57.39%,0.707593,2026-08-21
GDX,102.83,2026-08-28,6,Put,95.00,-7.61%,0.42,0.49,2555,2684,"+2,371",0.95,55.21%,-0.122605,2026-08-21
ARKK,86.21,2026-10-16,55,Put,75.00,-13.00%,1.15,1.33,1266,10697,"+2,365",0.12,40.72%,-0.160707,2026-08-21
XLP,85.99,2026-09-18,27,Call,86.00,-0.01%,0.78,1.81,1996,7363,"+2,363",0.27,13.00%,0.528244,2026-08-21
IBIT,43.68,2026-09-18,27,Call,42.00,+3.85%,2.98,3.05,10598,43226,"+2,354",0.25,42.94%,0.661772,2026-08-21
SLV,62.72,2027-01-15,146,Call,100.00,-59.44%,1.52,1.59,2648,110273,"+2,350",0.02,58.55%,0.150786,2026-08-21
TQQQ,71.17,2026-09-11,20,Call,85.00,-19.43%,0.09,0.3,6457,3122,"+2,323",2.07,46.73%,0.060503,2026-08-21
HYG,79.61,2026-10-16,55,Call,80.00,-0.49%,0.05,0.26,5129,92998,"+2,295",0.06,1.90%,0.380037,2026-08-21
IBIT,43.68,2026-09-18,27,Call,48.00,-9.89%,0.73,0.76,10318,27205,"+2,278",0.38,45.27%,0.247376,2026-08-21
SPY,765.72,2026-09-18,27,Put,760.00,-0.75%,8.09,8.11,4752,48538,"+2,264",0.1,13.64%,-0.395997,2026-08-21
ETHA,18.24,2027-01-15,146,Put,17.00,-6.80%,1.8,1.88,1182,5224,"+2,252",0.23,57.04%,-0.341645,2026-08-21
GLD,423.36,2026-12-18,118,Call,420.00,+0.79%,28.75,29.35,2376,4741,"+2,247",0.5,25.84%,0.584119,2026-08-21
XLF,57.48,2026-08-28,6,Put,58.00,+0.90%,0.49,1,920,3210,"+2,219",0.29,15.29%,-0.668996,2026-08-21
SPY,765.72,2026-08-28,6,Call,767.00,-0.17%,4.13,4.15,6694,3468,"+2,216",1.93,11.72%,0.470493,2026-08-21
USO,134.64,2026-08-26,4,Call,150.00,-11.41%,0.1,0.16,2814,8419,"+2,199",0.33,57.84%,0.040301,2026-08-21
IBIT,43.68,2026-09-18,27,Call,53.00,-21.34%,0.23,0.26,993,4475,"+2,198",0.22,50.36%,0.092739,2026-08-21
SLV,62.72,2026-11-20,90,Call,70.00,-11.61%,3.55,3.65,1057,19112,"+2,186",0.06,48.86%,0.385043,2026-08-21
QQQ,713.44,2026-09-18,27,Put,670.00,-6.09%,3.92,4,1452,32854,"+2,185",0.04,24.39%,-0.155578,2026-08-21
SPY,765.72,2026-08-24,2,Call,766.00,-0.04%,1.5,1.51,83802,2307,"+2,176",36.33,7.02%,0.484387,2026-08-21
SPY,765.72,2026-08-25,3,Put,758.00,-1.01%,0.56,0.57,3635,2602,"+2,163",1.4,10.84%,-0.145431,2026-08-21
SLV,62.72,2026-10-16,55,Call,64.00,-2.04%,4,4.05,2403,11310,"+2,152",0.21,45.76%,0.502611,2026-08-21
SPY,765.72,2026-08-25,3,Call,765.00,+0.09%,2.77,2.82,5099,2329,"+2,150",2.19,8.39%,0.562293,2026-08-21
IBIT,43.68,2026-12-18,118,Call,38.00,+13.00%,7.9,8.15,1178,6855,"+2,114",0.17,46.51%,0.759961,2026-08-21
USO,134.64,2026-09-18,27,Put,130.00,-3.45%,4.25,4.35,916,3891,"+2,113",0.24,45.19%,-0.357643,2026-08-21
ETHA,18.24,2026-09-18,27,Call,21.00,-15.13%,0.37,0.38,20457,3666,"+2,109",5.58,61.55%,0.22901,2026-08-21
TLT,82.05,2026-08-31,9,Call,83.00,-1.16%,0.19,0.2,1852,24420,"+2,105",0.08,10.24%,0.249692,2026-08-21
IBIT,43.68,2026-09-25,34,Put,40.00,-8.42%,0.71,0.75,5067,3512,"+2,096",1.44,41.51%,-0.217132,2026-08-21
QQQ,713.44,2026-08-24,2,Put,700.00,-1.88%,0.22,0.23,11179,3691,"+2,078",3.03,16.66%,-0.059217,2026-08-21
IBIT,43.68,2026-10-16,55,Call,45.00,-3.02%,2.43,2.49,11623,16830,"+2,075",0.69,43.34%,0.476224,2026-08-21
IBIT,43.68,2026-08-31,9,Call,41.00,+6.14%,3.05,3.2,2090,6135,"+2,065",0.34,51.14%,0.79953,2026-08-21
SPY,765.72,2026-09-18,27,Call,760.00,+0.75%,14.87,15.01,666,23133,"+2,060",0.03,13.24%,0.6107,2026-08-21
KRE,74.86,2027-01-15,146,Put,65.00,-13.17%,0.5,3.2,2000,19794,"+2,053",0.1,32.31%,-0.197594,2026-08-21
TLT,82.05,2026-08-26,4,Put,82.00,-0.06%,0.32,0.33,1802,3443,"+2,053",0.52,10.44%,-0.46876,2026-08-21
FXI,35.86,2026-09-18,27,Call,37.00,-3.18%,0.33,0.42,1198,31256,"+2,025",0.04,20.20%,0.306235,2026-08-21
EEM,67.12,2026-09-18,27,Call,68.00,-1.31%,1.33,1.4,1815,55437,"+2,017",0.03,23.63%,0.440402,2026-08-21
KRE,74.86,2026-10-16,55,Put,65.00,-13.17%,0.35,0.5,11678,47304,"+2,000",0.25,30.34%,-0.097493,2026-08-21
SPCH,8.57,2026-12-18,118,Call,20.00,-133.37%,0.5,0.65,2813,5963,"+1,999",0.47,128.63%,0.21885,2026-08-21
SPY,765.72,2027-12-17,482,Put,410.00,-46.46%,4.31,4.34,3001,2407,"+1,991",1.25,34.78%,-0.031306,2026-08-21
GDXJ,132.59,2026-09-18,27,Put,120.00,-9.50%,2.6,3.65,591,2083,"+1,958",0.28,58.29%,-0.234696,2026-08-21
IBIT,43.68,2026-09-18,27,Call,43.00,+1.56%,2.39,2.49,10027,22823,"+1,938",0.44,42.99%,0.585371,2026-08-21
QQQ,713.44,2026-08-25,3,Call,716.00,-0.36%,2.34,2.4,6397,2452,"+1,928",2.61,13.25%,0.393592,2026-08-21
ETHA,18.24,2026-09-18,27,Put,20.00,+9.65%,2.02,2.45,2768,2336,"+1,912",1.18,57.23%,-0.69352,2026-08-21
ETHA,18.24,2026-08-28,6,Call,18.00,+1.32%,0.67,0.7,67102,6140,"+1,894",10.93,59.44%,0.586973,2026-08-21
