Symbol,Price~,"Exp Date",DTE,Type,Strike,Moneyness,Bid,Ask,Volume,"Open Int","OI Chg",Vol/OI,IV,Delta,Time
NVDA,208.48,2026-08-28,4,Call,220.00,-5.53%,2.44,2.45,47106,42861,"+17,415",1.1,74.50%,0.259021,2026-08-24
NVDA,208.48,2026-09-18,25,Call,250.00,-19.92%,0.69,0.73,11721,84890,"+15,613",0.14,44.53%,0.069196,2026-08-24
ASST,19.73,2026-10-16,53,Call,27.00,-36.85%,1.15,1.39,4803,50527,"+15,280",0.1,109.57%,0.298138,2026-08-24
WBD,28.7,2026-10-16,53,Call,30.00,-4.53%,0.36,0.4,542,37503,"+15,026",0.01,18.61%,0.303853,2026-08-24
NVDA,208.48,2026-08-28,4,Put,200.00,-4.07%,2.8,2.84,27717,25600,"+14,903",1.08,72.42%,-0.277685,2026-08-24
NIO,4.36,2026-09-18,25,Call,4.00,+8.26%,0.45,0.72,948,21279,"+14,556",0.04,85.36%,0.694499,2026-08-24
MSTR,122.63,2026-08-28,4,Call,124.00,-1.12%,4.15,4.25,5387,14539,"+14,442",0.37,93.88%,0.476126,2026-08-24
HOOD,103.62,2026-08-28,4,Call,115.00,-10.98%,0.44,0.47,14183,15860,"+14,062",0.89,79.17%,0.112918,2026-08-24
CRK,14.28,2026-09-18,25,Call,14.00,+1.96%,0.95,1.05,3318,15015,"+13,823",0.22,57.89%,0.581016,2026-08-24
IOVA,8.06,2027-01-15,144,Call,10.00,-24.07%,1.5,1.65,746,26841,"+13,567",0.03,107.67%,0.516594,2026-08-24
BMNR,24.14,2027-02-19,179,Call,30.00,-24.28%,3.7,4.3,598,17910,"+13,476",0.03,85.84%,0.487244,2026-08-24
INTC,87.26,2027-01-15,144,Call,110.00,-26.06%,7.65,7.9,843,25784,"+13,442",0.03,67.12%,0.378193,2026-08-24
SMCI,35.17,2026-08-28,4,Call,38.50,-9.47%,0.2,0.3,2149,18371,"+13,306",0.12,83.21%,0.160947,2026-08-24
NVDA,208.48,2026-09-18,25,Put,125.00,-40.04%,0.09,0.11,9483,39162,"+13,174",0.24,82.42%,-0.006418,2026-08-24
GOOGL,348.06,2026-08-28,4,Call,355.00,-1.99%,1.95,2.05,8688,16256,"+13,132",0.53,31.54%,0.284248,2026-08-24
PLTR,175.89,2026-08-28,4,Call,190.00,-8.02%,0.42,0.44,30447,16475,"+12,421",1.85,54.48%,0.093823,2026-08-24
MSTR,122.63,2026-08-28,4,Call,130.00,-6.01%,2.29,2.34,22327,21642,"+11,971",1.03,98.12%,0.303958,2026-08-24
TSLA,348.95,2026-08-28,4,Call,380.00,-8.90%,0.45,0.47,17496,16316,"+11,701",1.07,50.92%,0.058778,2026-08-24
SOFI,18.24,2026-09-18,25,Call,19.00,-4.17%,0.65,0.7,4746,24842,"+11,573",0.19,51.08%,0.412946,2026-08-24
PFE,27.97,2026-08-28,4,Put,28.00,+0.11%,0.26,0.3,1959,12288,"+11,316",0.16,22.35%,-0.517645,2026-08-24
PCG,18.11,2026-09-18,25,Call,20.00,-10.44%,0.4,0.46,1810,315921,"+11,280",0.01,56.57%,0.279094,2026-08-24
MRNA,138.89,2026-11-20,88,Call,200.00,-44.00%,10,11,506,11216,"+11,108",0.05,98.03%,0.309093,2026-08-24
NVDA,208.48,2026-08-28,4,Call,230.00,-10.32%,0.96,0.97,53799,65232,"+10,753",0.82,77.10%,0.120466,2026-08-24
PLTR,175.89,2026-08-28,4,Call,180.00,-2.34%,2.25,2.29,18335,19670,"+10,550",0.93,53.40%,0.352629,2026-08-24
NVDA,208.48,2026-08-28,4,Put,185.00,-11.26%,0.47,0.49,7101,13778,"+10,431",0.52,77.06%,-0.06356,2026-08-24
HOOD,103.62,2026-08-28,4,Call,110.00,-6.16%,1.12,1.16,20490,14349,"+10,366",1.43,76.56%,0.241783,2026-08-24
TSLA,348.95,2026-08-28,4,Call,365.00,-4.60%,1.77,1.8,22876,13587,"+10,187",1.68,47.41%,0.191261,2026-08-24
PCG,18.11,2026-10-16,53,Call,18.00,+0.61%,1.22,1.36,4188,20129,"+10,071",0.21,43.89%,0.555862,2026-08-24
EYPT,4.87,2026-12-18,116,Call,2.50,+48.67%,3.1,3.4,10213,10058,"+10,028",1.02,244.54%,0.881379,2026-08-24
EYPT,4.87,2026-12-18,116,Call,12.50,-156.67%,1,1.45,10053,10320,"+9,999",0.97,228.74%,0.469375,2026-08-24
AAPL,310.34,2026-08-28,4,Call,310.00,+0.11%,3.65,3.75,11132,14953,"+9,869",0.74,26.79%,0.526267,2026-08-24
BABA,118.47,2026-11-20,88,Call,140.00,-18.17%,4.3,4.7,1594,12978,"+9,545",0.12,49.30%,0.283649,2026-08-24
SLB,54,2026-09-18,25,Call,55.00,-1.85%,1.34,1.39,1427,15135,"+9,456",0.09,31.66%,0.432686,2026-08-24
MSTR,122.63,2026-08-28,4,Call,128.00,-4.38%,2.77,2.91,4434,9480,"+9,419",0.47,96.78%,0.356252,2026-08-24
SLS,14.32,2026-10-16,53,Call,30.00,-109.50%,1.75,1.9,1230,15480,"+9,153",0.08,224.98%,0.334551,2026-08-24
BABA,118.47,2026-08-28,4,Call,124.00,-4.67%,0.73,0.81,7709,9453,"+8,960",0.82,52.80%,0.212522,2026-08-24
BSX,49.01,2026-09-18,25,Call,55.00,-12.22%,0.3,0.45,669,40739,"+8,604",0.02,39.54%,0.149476,2026-08-24
AMZN,262.07,2026-09-18,25,Call,280.00,-6.84%,2.29,2.41,5837,40948,"+8,570",0.14,29.24%,0.213594,2026-08-24
SPCX,135,2026-09-18,25,Call,135.00,0.00%,8.15,8.3,1030,14497,"+8,387",0.07,57.28%,0.53647,2026-08-24
TSLA,348.95,2027-06-17,297,Call,990.00,-183.71%,3.25,3.4,2123,27137,"+8,305",0.08,58.99%,0.051296,2026-08-24
TSLA,348.95,2026-08-28,4,Call,377.50,-8.18%,0.56,0.58,2213,8473,"+8,238",0.26,50.14%,0.07151,2026-08-24
TSLA,348.95,2026-09-18,25,Put,200.00,-42.69%,0.1,0.12,832,15694,"+8,204",0.05,84.75%,-0.004265,2026-08-24
VG,14.39,2026-10-16,53,Call,17.50,-21.61%,0.35,0.5,938,14307,"+8,133",0.07,61.08%,0.240416,2026-08-24
TMC,4.74,2027-02-19,179,Call,6.00,-26.58%,1.01,1.13,627,8310,"+8,102",0.08,109.52%,0.539563,2026-08-24
MSTR,122.63,2026-09-18,25,Call,125.00,-1.93%,8.85,9.1,1794,12214,"+7,835",0.15,77.37%,0.507562,2026-08-24
KR,59.08,2026-08-28,4,Call,59.00,+0.14%,0.66,0.87,2093,7878,"+7,812",0.27,29.21%,0.525469,2026-08-24
WULF,15.48,2026-09-18,25,Put,13.00,-16.02%,0.4,0.44,2396,20653,"+7,549",0.12,84.42%,-0.1971,2026-08-24
SLGN,42.5,2026-09-18,25,Call,45.00,-5.88%,0.35,0.45,623,7419,"+7,413",0.08,27.73%,0.230695,2026-08-24
WMT,106.49,2026-09-18,25,Call,110.00,-3.30%,1.24,1.25,8173,18998,"+7,411",0.43,22.74%,0.313989,2026-08-24
INTC,87.26,2028-12-15,844,Call,80.00,+8.32%,39.5,42,2484,9016,"+7,407",0.28,73.50%,0.752091,2026-08-24
T,25.69,2026-09-18,25,Call,27.00,-5.10%,0.17,0.2,1946,15695,"+7,370",0.12,23.29%,0.213724,2026-08-24
CHYM,32.7,2027-01-15,144,Call,37.50,-14.68%,2.75,3.1,651,10015,"+7,342",0.07,54.72%,0.427591,2026-08-24
KR,59.08,2026-08-28,4,Call,60.00,-1.56%,0.3,0.41,1684,7631,"+7,330",0.22,29.00%,0.312272,2026-08-24
MSTR,122.63,2026-08-28,4,Call,129.00,-5.19%,2.54,2.65,1478,7202,"+7,141",0.21,98.09%,0.330678,2026-08-24
NVDA,208.48,2026-08-28,4,Call,222.50,-6.72%,1.93,1.96,11788,49893,"+7,132",0.24,75.00%,0.216105,2026-08-24
INTC,87.26,2026-08-28,4,Call,100.00,-14.60%,0.14,0.15,15019,22126,"+6,981",0.68,77.29%,0.050527,2026-08-24
BABA,118.47,2026-08-28,4,Call,125.00,-5.51%,0.59,0.65,5324,8664,"+6,853",0.61,53.66%,0.176966,2026-08-24
T,25.69,2026-12-18,116,Call,27.00,-5.10%,0.94,1,767,15042,"+6,767",0.05,26.35%,0.390411,2026-08-24
MSTR,122.63,2026-08-28,4,Put,108.00,-11.93%,0.46,0.53,687,7063,"+6,647",0.1,92.74%,-0.08676,2026-08-24
INTC,87.26,2026-10-16,53,Call,130.00,-48.98%,0.84,0.9,540,22667,"+6,584",0.02,70.03%,0.089493,2026-08-24
MSTR,122.63,2026-08-28,4,Call,122.00,+0.51%,5.05,5.2,3763,16398,"+6,457",0.23,93.60%,0.54206,2026-08-24
QCOM,158.53,2026-08-28,4,Call,170.00,-7.24%,0.36,0.41,1612,8035,"+6,384",0.2,50.69%,0.098971,2026-08-24
TSLA,348.95,2026-08-31,7,Call,400.00,-14.63%,0.2,0.21,19187,7557,"+6,349",2.54,48.66%,0.023744,2026-08-24
AMZN,262.07,2026-08-28,4,Call,270.00,-3.03%,0.96,0.99,12014,19276,"+6,166",0.62,32.57%,0.198893,2026-08-24
NKE,40.75,2026-10-16,53,Call,45.00,-10.43%,1,1.16,4605,19142,"+6,147",0.24,41.47%,0.289499,2026-08-24
TMC,4.74,2026-10-16,53,Call,5.00,-5.49%,0.62,0.69,1192,6087,"+6,087",0.2,104.82%,0.530625,2026-08-24
GOOGL,348.06,2026-08-28,4,Put,337.50,-3.03%,1.03,1.17,722,6351,"+6,086",0.11,32.10%,-0.172641,2026-08-24
NVDA,208.48,2026-09-18,25,Call,215.00,-3.13%,6.55,6.65,15924,33845,"+6,062",0.47,42.23%,0.419069,2026-08-24
AG,20.83,2028-01-21,515,Put,10.00,-51.99%,0.77,1,8103,98196,"+5,948",0.08,66.13%,-0.082925,2026-08-24
CLF,11.3,2026-08-28,4,Put,12.00,+6.19%,0.68,0.9,6584,6520,"+5,924",1.01,67.83%,-0.79089,2026-08-24
WULF,15.48,2026-10-16,53,Call,20.00,-29.20%,0.8,0.9,1676,30233,"+5,915",0.06,98.77%,0.281156,2026-08-24
TMC,4.74,2028-01-21,515,Call,10.00,-110.97%,1.41,1.55,822,21533,"+5,908",0.04,109.90%,0.549267,2026-08-24
PLTR,175.89,2026-08-28,4,Call,187.50,-6.60%,0.65,0.68,11944,7392,"+5,896",1.62,53.83%,0.135848,2026-08-24
PFE,27.97,2026-09-18,25,Call,30.00,-7.26%,0.11,0.12,1777,40561,"+5,825",0.04,23.99%,0.13351,2026-08-24
AAPL,310.34,2026-08-28,4,Call,315.00,-1.50%,1.6,1.69,21722,12589,"+5,824",1.73,26.45%,0.304465,2026-08-24
CAPR,6.8,2026-09-18,25,Call,10.00,-47.06%,0.15,0.3,1770,10092,"+5,699",0.18,139.43%,0.192772,2026-08-24
BNY,162.14,2027-03-19,207,Put,140.00,-13.65%,4.3,5.2,659,7257,"+5,686",0.09,30.14%,-0.205764,2026-08-24
NOK,9.96,2026-09-18,25,Call,11.00,-10.44%,0.27,0.29,739,67501,"+5,667",0.01,61.51%,0.298975,2026-08-24
BABA,118.47,2026-08-28,4,Put,110.00,-7.15%,0.16,0.21,2429,6412,"+5,558",0.38,48.48%,-0.068423,2026-08-24
AAPL,310.34,2026-09-18,25,Put,280.00,-9.78%,0.73,0.8,959,14280,"+5,408",0.07,28.26%,-0.072688,2026-08-24
RIVN,16.6,2026-08-28,4,Call,17.50,-5.42%,0.16,0.17,8136,6627,"+5,398",1.23,68.39%,0.243133,2026-08-24
SBET,8.27,2027-01-15,144,Call,15.00,-81.38%,0.5,0.6,724,28182,"+5,379",0.03,94.20%,0.246717,2026-08-24
SMCI,35.17,2026-08-28,4,Call,39.00,-10.89%,0.17,0.2,3043,12760,"+5,337",0.24,82.87%,0.126379,2026-08-24
NVDA,208.48,2026-10-16,53,Call,235.00,-12.72%,4,4.1,1013,21307,"+5,333",0.05,38.72%,0.239931,2026-08-24
NVDA,208.48,2026-08-28,4,Put,175.00,-16.06%,0.16,0.17,3511,8975,"+5,317",0.39,85.78%,-0.022864,2026-08-24
PYPL,61.68,2026-08-28,4,Call,65.00,-5.38%,0.18,0.25,4817,14145,"+5,314",0.34,45.90%,0.144335,2026-08-24
PLTR,175.89,2026-08-28,4,Call,177.50,-0.92%,3.2,3.3,9579,7122,"+5,262",1.34,53.85%,0.449701,2026-08-24
CRML,6.67,2026-09-18,25,Call,10.00,-49.93%,0.05,0.1,776,9790,"+5,237",0.08,106.46%,0.095903,2026-08-24
NVDA,208.48,2026-08-28,4,Put,202.50,-2.87%,3.6,3.7,5775,9279,"+5,066",0.62,72.39%,-0.33507,2026-08-24
BABA,118.47,2026-08-28,4,Call,122.00,-2.98%,1.15,1.2,4564,5257,"+5,064",0.87,51.03%,0.300545,2026-08-24
ASST,19.73,2026-10-16,53,Call,26.00,-31.78%,1.2,1.51,2903,11702,"+5,023",0.25,105.97%,0.319793,2026-08-24
PL,21.57,2026-10-16,53,Call,30.00,-39.08%,1,1.1,12885,6865,"+4,966",1.88,100.05%,0.254431,2026-08-24
RKT,14.09,2026-10-16,53,Call,15.00,-6.46%,0.8,0.86,1933,13374,"+4,907",0.14,54.51%,0.431883,2026-08-24
PLTR,175.89,2026-08-28,4,Call,182.50,-3.76%,1.53,1.55,6596,6493,"+4,903",1.02,53.26%,0.265431,2026-08-24
MARA,11.18,2026-08-28,4,Call,12.50,-11.81%,0.11,0.13,10416,8411,"+4,897",1.24,109.72%,0.18118,2026-08-24
SOFI,18.24,2026-11-20,88,Call,22.00,-20.61%,0.9,0.96,658,17429,"+4,829",0.04,58.57%,0.316701,2026-08-24
PLTR,175.89,2026-08-28,4,Call,185.00,-5.18%,1.01,1.04,11347,8939,"+4,777",1.27,53.51%,0.193126,2026-08-24
WMT,106.49,2026-08-28,4,Call,104.00,+2.34%,2.79,2.91,8275,6704,"+4,776",1.23,27.03%,0.80524,2026-08-24
BABA,118.47,2026-12-18,116,Put,110.00,-7.15%,6.35,7,1332,15508,"+4,775",0.09,40.93%,-0.326545,2026-08-24
NVDA,208.48,2026-09-02,9,Call,225.00,-7.92%,1.95,2.03,6104,5037,"+4,707",1.21,55.24%,0.204119,2026-08-24
NVDA,208.48,2026-08-28,4,Call,250.00,-19.92%,0.16,0.17,17443,27674,"+4,707",0.63,85.73%,0.024146,2026-08-24
NVDA,208.48,2026-10-16,53,Call,220.00,-5.53%,8,8.1,15017,93998,"+4,699",0.16,38.86%,0.39812,2026-08-24
MSTR,122.63,2026-08-28,4,Put,114.00,-7.04%,1.36,1.46,578,4709,"+4,669",0.12,90.56%,-0.205822,2026-08-24
PFE,27.97,2026-12-18,116,Call,29.00,-3.68%,1.07,1.14,1303,16013,"+4,640",0.08,25.76%,0.409729,2026-08-24
SPCX,135,2026-08-28,4,Call,140.00,-3.70%,1.8,1.84,27878,12091,"+4,541",2.31,66.04%,0.313547,2026-08-24
MSTR,122.63,2026-09-18,25,Call,150.00,-22.32%,2.96,3.1,4068,14738,"+4,506",0.28,84.83%,0.216136,2026-08-24
BULL,8.53,2026-08-28,4,Call,9.00,-5.51%,0.11,0.12,8166,8487,"+4,478",0.96,79.44%,0.274704,2026-08-24
UBER,79.29,2026-10-16,53,Call,85.00,-7.20%,2.17,2.3,708,15022,"+4,447",0.05,35.12%,0.339966,2026-08-24
QUBT,8.24,2026-09-18,25,Call,10.00,-21.36%,0.18,0.2,718,10291,"+4,399",0.07,80.71%,0.212072,2026-08-24
CMG,38.02,2026-09-04,11,Call,38.00,+0.05%,0.92,1.09,554,4582,"+4,385",0.12,37.03%,0.522866,2026-08-24
SOFI,18.24,2026-08-28,4,Call,19.00,-4.17%,0.16,0.17,18123,19867,"+4,357",0.91,57.04%,0.258724,2026-08-24
TSLA,348.95,2026-08-28,4,Call,367.50,-5.32%,1.39,1.44,3498,4477,"+4,347",0.78,47.78%,0.158003,2026-08-24
TMC,4.74,2027-02-19,179,Call,7.00,-47.68%,0.82,0.9,705,5346,"+4,347",0.13,110.03%,0.461104,2026-08-24
PLTR,175.89,2026-08-28,4,Put,165.00,-6.19%,0.71,0.73,8633,6903,"+4,345",1.25,56.77%,-0.133206,2026-08-24
IBRX,7.58,2026-08-28,4,Call,6.00,+20.84%,1.5,1.7,4238,5742,"+4,304",0.74,132.54%,0.960537,2026-08-24
MARA,11.18,2026-10-16,53,Call,13.00,-16.28%,0.86,0.94,4371,4744,"+4,299",0.92,89.40%,0.398725,2026-08-24
BMNR,24.14,2026-10-16,53,Call,27.00,-11.85%,2.12,2.17,1325,9695,"+4,288",0.14,86.39%,0.436366,2026-08-24
MARA,11.18,2026-08-28,4,Put,11.00,-1.61%,0.39,0.4,8456,5566,"+4,279",1.52,104.01%,-0.418169,2026-08-24
MARA,11.18,2026-08-28,4,Put,10.00,-10.55%,0.09,0.1,3926,6660,"+4,276",0.59,105.59%,-0.142829,2026-08-24
HOOD,103.62,2026-08-28,4,Call,109.00,-5.19%,1.34,1.39,2815,4715,"+4,249",0.6,76.30%,0.277955,2026-08-24
PFE,27.97,2026-08-28,4,Call,28.50,-1.89%,0.08,0.11,2520,5416,"+4,244",0.47,24.34%,0.231668,2026-08-24
CLSK,11.93,2026-08-28,4,Call,12.50,-4.78%,0.28,0.3,3464,5566,"+4,240",0.62,102.97%,0.353667,2026-08-24
BSX,49.01,2026-11-20,88,Call,60.00,-22.42%,1,1.15,4701,8197,"+4,131",0.57,42.52%,0.205558,2026-08-24
AAPL,310.34,2026-09-18,25,Call,340.00,-9.56%,0.81,0.9,13368,22157,"+4,057",0.6,25.05%,0.092534,2026-08-24
FCX,77.8,2026-10-16,53,Call,80.00,-2.83%,5.15,5.55,1868,13097,"+4,053",0.14,52.24%,0.491826,2026-08-24
AAPL,310.34,2026-08-26,2,Call,320.00,-3.11%,0.18,0.19,13821,12941,"+4,038",1.07,27.36%,0.067485,2026-08-24
INTC,87.26,2026-12-18,116,Put,70.00,-19.78%,4.35,4.65,2121,25736,"+4,020",0.08,64.63%,-0.208289,2026-08-24
BSX,49.01,2026-11-20,88,Call,70.00,-42.83%,0.25,0.55,1208,4789,"+4,000",0.25,47.34%,0.083976,2026-08-24
TMC,4.74,2026-11-20,88,Call,6.00,-26.58%,0.54,0.65,537,7232,"+3,986",0.07,106.40%,0.430569,2026-08-24
AAL,13.63,2026-10-16,53,Put,12.00,-11.96%,0.27,0.33,529,4735,"+3,953",0.11,45.93%,-0.205033,2026-08-24
COIN,179.48,2026-08-28,4,Call,200.00,-11.43%,0.93,0.97,15648,8663,"+3,916",1.81,85.74%,0.123653,2026-08-24
PLTR,175.89,2026-09-18,25,Call,185.00,-5.18%,5,5.1,1108,11424,"+3,905",0.1,46.27%,0.368454,2026-08-24
WULF,15.48,2026-10-16,53,Call,25.00,-61.50%,0.27,0.35,2027,36891,"+3,878",0.05,99.68%,0.123771,2026-08-24
FCX,77.8,2026-09-18,25,Call,80.00,-2.83%,3.25,3.5,2863,30727,"+3,874",0.09,52.56%,0.452116,2026-08-24
HOOD,103.62,2026-08-28,4,Call,114.00,-10.02%,0.54,0.57,1486,4130,"+3,822",0.36,78.86%,0.133397,2026-08-24
AAPL,310.34,2026-09-18,25,Put,285.00,-8.17%,1.08,1.18,1226,14681,"+3,791",0.08,27.24%,-0.103936,2026-08-24
CIFR,15.36,2026-09-04,11,Call,20.00,-30.21%,0.09,0.21,4444,7885,"+3,748",0.56,114.38%,0.110344,2026-08-24
NVDA,208.48,2026-09-18,25,Call,240.00,-15.12%,1.31,1.34,13679,64031,"+3,725",0.21,43.05%,0.120127,2026-08-24
CIFR,15.36,2026-09-04,11,Call,19.00,-23.70%,0.2,0.27,2029,10876,"+3,719",0.19,112.39%,0.161825,2026-08-24
TSLA,348.95,2026-08-28,4,Call,390.00,-11.76%,0.21,0.22,5322,6630,"+3,702",0.8,54.78%,0.028478,2026-08-24
LQDA,70.27,2026-09-04,11,Put,55.00,-21.73%,0.8,2.25,7025,4310,"+3,689",1.63,151.34%,-0.142816,2026-08-24
MARA,11.18,2026-08-28,4,Call,12.00,-7.33%,0.2,0.22,26774,22315,"+3,599",1.2,107.33%,0.284226,2026-08-24
XPEV,11.15,2026-08-28,4,Put,11.00,-1.35%,0.2,0.22,5249,4680,"+3,592",1.12,60.62%,-0.401109,2026-08-24
GM,86.98,2026-09-18,25,Call,90.00,-3.47%,1.71,1.8,1659,16997,"+3,576",0.1,32.13%,0.366333,2026-08-24
SOFI,18.24,2026-09-18,25,Call,21.00,-15.13%,0.22,0.23,2687,15695,"+3,538",0.17,52.88%,0.175913,2026-08-24
BABA,118.47,2026-08-28,4,Call,130.00,-9.73%,0.16,0.21,4743,10056,"+3,533",0.47,56.63%,0.062161,2026-08-24
NVDA,208.48,2026-09-11,18,Call,215.00,-3.13%,5.6,5.7,10868,9858,"+3,508",1.1,44.75%,0.40329,2026-08-24
WSC,22.53,2026-11-20,88,Call,25.00,-10.96%,1.5,1.75,755,8500,"+3,500",0.09,56.88%,0.415014,2026-08-24
PURR,10.64,2026-08-28,4,Call,11.00,-3.38%,0.5,0.7,2612,3899,"+3,484",0.67,169.50%,0.461525,2026-08-24
SOFI,18.24,2026-08-28,4,Put,19.00,+4.17%,0.89,0.96,5011,8115,"+3,443",0.62,58.09%,-0.738025,2026-08-24
NFLX,80.01,2026-08-28,4,Call,84.00,-4.99%,0.17,0.18,3577,5486,"+3,433",0.65,37.82%,0.115167,2026-08-24
CLSK,11.93,2026-08-28,4,Put,12.00,+0.59%,0.53,0.55,501,4257,"+3,387",0.12,101.42%,-0.499614,2026-08-24
NOK,9.96,2026-08-28,4,Put,10.00,+0.40%,0.28,0.32,5347,5554,"+3,339",0.96,67.39%,-0.507373,2026-08-24
RIVN,16.6,2026-09-18,25,Call,20.00,-20.48%,0.21,0.27,1380,59907,"+3,334",0.02,66.85%,0.167664,2026-08-24
RIVN,16.6,2026-09-18,25,Call,18.00,-8.43%,0.53,0.57,1022,24327,"+3,307",0.04,60.91%,0.339915,2026-08-24
NEXT,7.35,2026-09-18,25,Call,8.00,-8.84%,0.15,0.2,618,3701,"+3,305",0.17,52.10%,0.296279,2026-08-24
NFLX,80.01,2026-08-28,4,Call,81.00,-1.24%,0.78,0.79,16228,6806,"+3,299",2.38,35.81%,0.382585,2026-08-24
HOOD,103.62,2026-08-28,4,Call,112.00,-8.09%,0.79,0.82,1685,3743,"+3,298",0.45,77.88%,0.181839,2026-08-24
LLYVK,106.13,2026-09-18,25,Call,105.00,+1.06%,3.3,4.2,848,3266,"+3,266",0.26,27.29%,0.587227,2026-08-24
AMZN,262.07,2026-08-28,4,Call,262.50,-0.16%,3.35,3.5,4577,8546,"+3,263",0.54,32.74%,0.492383,2026-08-24
LLYVK,106.13,2026-09-18,25,Call,110.00,-3.65%,1.25,1.85,846,3271,"+3,257",0.26,26.75%,0.329533,2026-08-24
BABA,118.47,2026-11-20,88,Call,150.00,-26.61%,2.82,3.3,1977,4392,"+3,225",0.45,50.90%,0.205559,2026-08-24
HOOD,103.62,2026-08-28,4,Call,120.00,-15.81%,0.17,0.19,5272,5531,"+3,219",0.95,82.65%,0.049634,2026-08-24
AAPL,310.34,2026-08-28,4,Put,310.00,-0.11%,3.05,3.2,6239,7747,"+3,217",0.81,25.79%,-0.474159,2026-08-24
TSLA,348.95,2026-09-11,18,Call,390.00,-11.76%,2.16,2.21,980,8041,"+3,195",0.12,42.90%,0.135417,2026-08-24
PURR,10.64,2026-09-04,11,Call,11.00,-3.38%,0.75,0.95,861,3258,"+3,179",0.26,135.79%,0.49255,2026-08-24
PFE,27.97,2026-10-16,53,Put,26.00,-7.04%,0.12,0.25,815,6150,"+3,174",0.13,19.46%,-0.162689,2026-08-24
NVDA,208.48,2026-08-28,4,Put,210.00,+0.73%,7.05,7.15,12767,16218,"+3,140",0.79,72.65%,-0.521483,2026-08-24
AAPL,310.34,2026-08-28,4,Call,320.00,-3.11%,0.63,0.66,11794,10270,"+3,128",1.15,26.99%,0.144962,2026-08-24
CIFR,15.36,2026-09-18,25,Call,18.00,-17.19%,0.77,0.89,1559,12174,"+3,124",0.13,106.62%,0.337208,2026-08-24
GOOGL,348.06,2026-08-28,4,Call,347.50,+0.16%,4.85,5.15,2386,6974,"+3,103",0.34,32.01%,0.530222,2026-08-24
NOK,9.96,2026-09-04,11,Put,9.50,-4.62%,0.15,0.21,597,3504,"+3,090",0.17,54.51%,-0.289833,2026-08-24
WMT,106.49,2026-08-28,4,Call,110.00,-3.30%,0.21,0.22,59411,5893,"+3,068",10.08,27.83%,0.138154,2026-08-24
SPCX,135,2026-08-28,4,Call,145.00,-7.41%,0.82,0.86,11324,9041,"+3,067",1.25,68.22%,0.16868,2026-08-24
ORCL,142.45,2026-09-04,11,Call,160.00,-12.32%,0.96,1.04,1872,5083,"+3,049",0.37,58.95%,0.14055,2026-08-24
PLTR,175.89,2026-08-28,4,Put,172.50,-1.93%,2.43,2.46,6470,4708,"+3,045",1.37,54.07%,-0.352642,2026-08-24
HOOD,103.62,2026-08-28,4,Put,97.00,-6.39%,0.78,0.84,1182,3242,"+3,042",0.36,72.86%,-0.181799,2026-08-24
NVDA,208.48,2026-08-28,4,Call,252.50,-21.11%,0.13,0.14,1092,3157,"+3,028",0.35,86.96%,0.019952,2026-08-24
B,48.16,2026-09-18,25,Put,40.00,-16.94%,0.05,0.2,830,13796,"+2,979",0.06,45.14%,-0.050211,2026-08-24
WMT,106.49,2026-08-28,4,Call,106.00,+0.46%,1.43,1.47,18982,4842,"+2,964",3.92,26.40%,0.575858,2026-08-24
