Symbol,Price~,"Exp Date",DTE,Type,Strike,Moneyness,Bid,Latest,Ask,Volume,"Open Int",Vol/OI,"Imp Vol",IV,Delta,Time
AMD,483.01,2026-08-14,1,Put,492.50,+1.96%,11.8,11.8,12.45,2857,139,20.55,55.41%,61.93%,-0.719766,2026-08-13
EROC,15.66,2026-09-18,36,Put,12.50,-20.18%,0.3,0.45,0.65,3103,156,19.89,86.20%,90.86%,-0.172605,2026-08-13
AMZN,265.13,2026-09-25,43,Put,240.00,-9.48%,2.18,2.24,2.28,3790,191,19.84,28.54%,30.46%,-0.148692,2026-08-13
SJM,120.63,2026-09-18,36,Call,95.00,+21.25%,23.7,25.45,27,3601,185,19.46,33.04%,32.32%,0.993894,2026-08-13
TSLA,339.96,2026-08-14,1,Call,342.50,-0.75%,1.91,1.92,1.94,55281,2843,19.44,38.08%,42.30%,0.374221,2026-08-13
IREN,44.76,2026-08-28,15,Put,46.00,+2.77%,4.2,4.4,4.6,4490,232,19.35,97.94%,103.27%,-0.508155,2026-08-13
MARA,9.21,2026-08-21,8,Call,10.50,-14.01%,0.08,0.1,0.1,46218,2392,19.32,80.82%,83.15%,0.159401,2026-08-13
IREN,44.76,2026-08-14,1,Put,46.00,+2.77%,1.57,1.81,1.79,2659,138,19.27,97.94%,98.68%,-0.692163,2026-08-13
TSLA,339.96,2026-08-14,1,Put,330.00,-2.93%,0.26,0.26,0.27,83657,4357,19.2,38.08%,40.83%,-0.079797,2026-08-13
SONO,16.59,2026-10-16,64,Call,17.50,-5.49%,0.85,1,1.1,6064,320,18.95,62.50%,47.15%,0.444787,2026-08-13
QBTS,20.9,2026-09-04,22,Call,20.50,+1.91%,1.71,1.96,2.12,2402,127,18.91,79.20%,83.27%,0.582174,2026-08-13
MSTR,97.1,2026-08-21,8,Call,97.50,-0.41%,3.45,3.65,3.7,13819,736,18.78,67.26%,65.03%,0.505462,2026-08-13
NOK,10.56,2028-06-16,673,Call,20.00,-89.39%,1.85,2.07,2.37,4654,248,18.77,63.41%,71.37%,0.442584,2026-08-13
CIFR,16.62,2026-10-16,64,Call,21.00,-26.35%,1.43,1.49,1.52,9182,498,18.44,99.62%,101.91%,0.374625,2026-08-13
CORZ,19.78,2026-12-18,127,Put,18.00,-9.00%,2.33,2.56,2.6,4064,222,18.31,71.50%,76.87%,-0.323781,2026-08-13
NN,19.51,2026-12-18,127,Put,18.00,-7.74%,3.7,3.7,4.1,2337,128,18.26,103.98%,109.21%,-0.321962,2026-08-13
RUN,9.86,2026-09-04,22,Call,10.00,-1.42%,0.56,0.58,0.64,2895,160,18.09,65.34%,67.75%,0.504602,2026-08-13
AAPL,305.26,2026-08-21,8,Put,345.00,+13.02%,38.75,40.85,41.7,2185,121,18.06,23.47%,52.71%,-0.939093,2026-08-13
ORCL,156.22,2026-08-14,1,Put,155.00,-0.78%,1.55,1.61,1.63,4801,266,18.05,69.75%,66.14%,-0.403059,2026-08-13
CLSK,11.52,2026-08-28,15,Put,11.50,-0.17%,0.7,0.7,0.86,4149,230,18.04,85.14%,85.83%,-0.458674,2026-08-13
ENVX,4.43,2026-09-18,36,Call,6.00,-35.44%,0.13,0.13,0.18,6094,340,17.92,90.17%,102.29%,0.21993,2026-08-13
NVDA,225.3,2026-08-14,1,Put,237.50,+5.42%,11.4,12.3,13.75,7375,415,17.77,38.19%,75.64%,-0.905341,2026-08-13
MU,949.83,2026-08-14,1,Call,965.00,-1.60%,7.9,8.18,8.45,11570,659,17.56,65.71%,72.45%,0.345914,2026-08-13
SKHY,165.67,2026-08-14,1,Put,160.00,-3.42%,1,0.95,1.15,2526,145,17.42,75.94%,92.07%,-0.227034,2026-08-13
APH,165.75,2026-09-18,36,Put,140.00,-15.54%,0.85,1.05,1.6,6136,357,17.19,43.64%,45.62%,-0.10208,2026-08-13
BULL,7.95,2026-08-28,15,Put,7.50,-5.66%,0.26,0.29,0.29,4102,245,16.74,68.35%,75.31%,-0.320483,2026-08-13
SNDK,1528.11,2026-08-14,1,Call,"1,530.00",-0.12%,27.6,32.6,33,1912,115,16.63,88.80%,97.62%,0.501315,2026-08-13
JACK,18.76,2026-08-21,8,Call,25.00,-33.26%,0.1,0.12,0.15,9132,559,16.34,79.97%,130.65%,0.081594,2026-08-13
SPCX,141.29,2026-08-14,1,Put,142.00,+0.50%,2.74,2.8,2.82,24458,1498,16.33,66.83%,81.67%,-0.537463,2026-08-13
MU,949.83,2026-08-14,1,Put,925.00,-2.61%,4.75,4.8,5,6300,387,16.28,65.71%,71.17%,-0.232036,2026-08-13
SNDK,1528.11,2026-08-14,1,Put,"1,400.00",-8.38%,1.8,1.8,2.1,6883,427,16.12,88.80%,105.68%,-0.053449,2026-08-13
SNDK,1528.11,2026-08-14,1,Put,"1,550.00",+1.43%,45.2,45.72,47,3351,209,16.03,88.80%,106.21%,-0.58968,2026-08-13
WULF,16.31,2026-09-04,22,Call,18.00,-10.36%,0.66,0.8,0.88,5253,328,16.02,88.36%,91.17%,0.352021,2026-08-13
MSFT,496.88,2026-08-14,1,Call,507.50,-2.14%,0.28,0.31,0.32,23587,1487,15.86,25.96%,29.32%,0.086092,2026-08-13
HOOD,99.37,2026-08-21,8,Call,104.00,-4.66%,1.75,1.78,1.81,6550,414,15.82,59.62%,60.11%,0.323344,2026-08-13
BYND,0.407,2026-09-11,29,Put,0.5000,+22.85%,0.1,0.11,0.13,4220,271,15.57,130.28%,114.48%,-0.681819,2026-08-13
EOSE,4.16,2026-09-11,29,Call,1.50,+63.94%,2.54,2.7,2.97,3436,221,15.55,101.26%,284.42%,0.953222,2026-08-13
ON,81.56,2026-08-21,8,Call,88.00,-7.90%,0.39,1.04,0.71,2313,149,15.52,57.04%,51.44%,0.171176,2026-08-13
NBIS,255.04,2026-08-14,1,Put,260.00,+1.94%,8.25,8.85,9.45,7642,497,15.38,98.46%,112.80%,-0.616189,2026-08-13
LUNR,17.56,2026-09-25,43,Call,23.00,-30.98%,0.69,0.7,1.33,2011,132,15.23,103.81%,107.37%,0.295888,2026-08-13
MU,949.83,2026-08-14,1,Put,975.00,+2.65%,29.55,30.3,31.1,3578,238,15.03,65.71%,71.89%,-0.750101,2026-08-13
PCT,7,2026-09-18,36,Call,8.00,-14.29%,0.35,0.47,0.55,8337,558,14.94,92.08%,90.91%,0.377448,2026-08-13
SGMT,9.28,2026-10-16,64,Call,10.00,-7.76%,0.9,1,1.05,2032,136,14.94,85.77%,79.90%,0.485385,2026-08-13
NVDA,225.3,2026-08-14,1,Put,240.00,+6.52%,13.9,14.25,16.3,2687,180,14.93,38.19%,87.85%,-0.911826,2026-08-13
AMZN,265.13,2026-08-14,1,Call,267.50,-0.89%,0.81,0.83,0.85,30129,2026,14.87,28.54%,31.63%,0.30039,2026-08-13
CCJ,97.75,2026-10-16,64,Call,95.00,+2.81%,8.95,9.15,9.35,1718,116,14.81,44.22%,46.31%,0.606193,2026-08-13
HON,233.99,2026-10-16,64,Call,240.00,-2.57%,8,9.44,11.4,5022,340,14.77,27.99%,31.79%,0.447008,2026-08-13
MSFT,496.88,2026-08-17,4,Call,507.50,-2.14%,0.94,0.99,1.16,2116,144,14.69,25.96%,21.26%,0.177479,2026-08-13
SNDK,1528.11,2026-08-14,1,Call,"1,650.00",-7.98%,4.2,4.1,4.4,7317,499,14.66,88.80%,112.91%,0.102499,2026-08-13
DELL,494.51,2026-08-14,1,Put,475.00,-3.95%,1.5,1.69,1.69,4444,304,14.62,81.14%,76.51%,-0.152156,2026-08-13
CTSH,59.29,2026-08-21,8,Put,60.00,+1.20%,1.95,1.9,2.6,2024,139,14.56,46.55%,54.22%,-0.541678,2026-08-13
MSFT,496.88,2026-08-14,1,Call,497.50,-0.12%,2.62,2.73,2.78,14566,1018,14.31,25.96%,28.72%,0.47202,2026-08-13
BULL,7.95,2026-08-28,15,Put,8.00,+0.63%,0.47,0.49,0.52,4304,301,14.3,68.35%,73.76%,-0.483827,2026-08-13
PDD,84.17,2026-09-04,22,Call,95.00,-12.87%,0.6,0.75,0.83,2119,149,14.22,39.06%,45.11%,0.154369,2026-08-13
OKLO,46.45,2026-12-18,127,Call,140.00,-201.40%,0.65,0.75,0.83,5720,404,14.16,81.21%,104.58%,0.072385,2026-08-13
GS,1042.63,2026-08-14,1,Call,"1,080.00",-3.58%,0.05,0.15,0.21,6663,471,14.15,30.26%,32.58%,0.020011,2026-08-13
NVDA,225.3,2026-08-14,1,Put,227.50,+0.98%,2.79,2.89,2.87,21755,1538,14.14,38.19%,31.54%,-0.7181,2026-08-13
GLXY,20.95,2026-08-21,8,Put,22.00,+5.01%,0.81,1.48,1.93,2035,146,13.94,84.39%,58.38%,-0.697526,2026-08-13
OWL,12.66,2026-09-18,36,Call,14.00,-10.58%,0.25,0.28,0.3,4915,353,13.92,46.85%,46.75%,0.262359,2026-08-13
SKHY,165.67,2026-08-28,15,Call,200.00,-20.72%,1.95,2.11,2.2,4197,302,13.9,75.94%,83.28%,0.153313,2026-08-13
BILI,17.07,2026-08-21,8,Put,26.00,+52.31%,8.6,9.1,9.45,2801,205,13.66,52.88%,171.53%,-0.937943,2026-08-13
IREN,44.76,2026-08-14,1,Put,45.00,+0.54%,0.95,1.06,1.13,5800,425,13.65,97.94%,97.88%,-0.530772,2026-08-13
MU,949.83,2026-08-14,1,Call,970.00,-2.12%,6.6,6.8,7,21855,1608,13.59,65.71%,73.40%,0.299691,2026-08-13
MU,949.83,2026-09-25,43,Put,270.00,-71.57%,0,0.27,0.48,1621,120,13.51,65.71%,135.85%,-0.001647,2026-08-13
TSLA,339.96,2026-08-14,1,Call,337.50,+0.72%,4.3,4.38,4.4,108306,8065,13.43,38.08%,41.52%,0.636714,2026-08-13
HSAI,19.29,2026-09-18,36,Call,25.00,-29.60%,0.45,0.49,0.55,2011,150,13.41,75.22%,83.52%,0.199469,2026-08-13
CRCL,75.38,2026-08-14,1,Call,78.00,-3.48%,0.63,0.62,0.67,10929,816,13.39,80.40%,102.11%,0.270677,2026-08-13
TSLA,339.96,2026-08-14,1,Put,342.50,+0.75%,4.25,4.25,4.35,6443,482,13.37,38.08%,40.31%,-0.632653,2026-08-13
NBIS,255.04,2026-08-14,1,Put,275.00,+7.83%,19.8,21.15,21.95,1707,128,13.34,98.46%,120.02%,-0.878601,2026-08-13
ON,81.56,2026-08-21,8,Call,86.00,-5.44%,0.88,1.5,1.19,2316,174,13.31,57.04%,54.02%,0.269966,2026-08-13
MU,949.83,2026-08-14,1,Call,975.00,-2.65%,5.05,5.4,5.75,14138,1074,13.16,65.71%,72.90%,0.253391,2026-08-13
PAAS,47.3,2026-09-18,36,Put,48.00,+1.48%,3.1,3.27,3.4,4435,341,13.01,47.91%,49.32%,-0.50224,2026-08-13
KKR,115.3,2026-08-14,1,Call,116.00,-0.61%,0.25,1.05,1.55,2271,175,12.98,37.70%,50.28%,0.415355,2026-08-13
INTC,104.56,2026-08-14,1,Put,106.00,+1.38%,2.29,2.4,2.46,5832,450,12.96,69.10%,70.75%,-0.636504,2026-08-13
INTC,104.56,2026-08-17,4,Call,115.00,-9.98%,0.15,0.27,0.29,4813,373,12.9,69.10%,61.50%,0.074829,2026-08-13
SKHY,165.67,2026-11-20,99,Put,115.00,-30.58%,5.4,5.7,5.8,2241,174,12.88,75.94%,79.55%,-0.133383,2026-08-13
HOOD,99.37,2026-08-14,1,Put,98.00,-1.38%,0.74,0.77,0.82,2431,189,12.86,59.62%,65.99%,-0.336599,2026-08-13
MU,949.83,2026-08-17,4,Call,"1,000.00",-5.28%,6.15,6.3,6.4,10013,783,12.79,65.71%,56.83%,0.203554,2026-08-13
CSCO,113.47,2026-08-14,1,Call,118.00,-3.99%,0.11,0.13,0.22,5707,447,12.77,31.23%,58.07%,0.101896,2026-08-13
INTC,104.56,2026-09-04,22,Put,105.00,+0.42%,6.9,7.14,7.35,1608,126,12.76,69.10%,68.28%,-0.472991,2026-08-13
MU,949.83,2026-08-14,1,Put,920.00,-3.14%,3.65,3.8,3.9,7871,618,12.74,65.71%,71.23%,-0.19024,2026-08-13
AMZN,265.13,2026-08-14,1,Call,242.50,+8.54%,22.25,23.55,23.55,1344,106,12.68,28.54%,100.55%,0.957591,2026-08-13
TSLA,339.96,2026-08-28,15,Call,352.50,-3.69%,5.85,6,5.95,1736,137,12.67,38.08%,38.85%,0.343979,2026-08-13
SNDK,1528.11,2026-08-14,1,Call,"1,580.00",-3.40%,14.1,14.6,15,1642,130,12.63,88.80%,106.05%,0.283627,2026-08-13
TSLA,339.96,2026-08-19,6,Put,330.00,-2.93%,2.2,2.22,2.27,2658,211,12.6,38.08%,34.96%,-0.242727,2026-08-13
SMCI,39.16,2026-08-14,1,Call,40.50,-3.42%,0.38,0.4,0.41,9672,769,12.58,80.30%,109.62%,0.289084,2026-08-13
ECO,63.92,2026-08-21,8,Call,50.00,+21.78%,12.8,15.1,16.5,1800,144,12.5,46.63%,147.99%,0.889874,2026-08-13
INTC,104.56,2026-08-14,1,Put,107.00,+2.33%,3,3.15,3.2,1611,129,12.49,69.10%,72.36%,-0.721969,2026-08-13
JD,29.3,2026-08-14,1,Call,29.00,+1.02%,0.38,0.44,0.53,4529,365,12.41,32.59%,46.70%,0.664975,2026-08-13
STUB,7.68,2026-09-18,36,Call,7.50,+2.34%,0.65,0.71,0.75,5671,457,12.41,64.82%,62.32%,0.593964,2026-08-13
IREN,44.76,2027-02-19,190,Put,37.00,-17.34%,6.6,6.9,8.55,4278,345,12.4,97.94%,99.13%,-0.25935,2026-08-13
TSM,430.49,2026-08-21,8,Put,425.00,-1.28%,5.65,5.97,6.35,1352,109,12.4,36.94%,33.91%,-0.385293,2026-08-13
AMZN,265.13,2026-08-17,4,Call,270.00,-1.84%,0.82,0.94,0.95,7097,578,12.28,28.54%,23.29%,0.236335,2026-08-13
BULL,7.95,2026-09-25,43,Call,8.00,-0.63%,0.66,0.71,0.74,3311,270,12.26,68.35%,65.07%,0.541084,2026-08-13
GTM,4.31,2026-08-21,8,Call,4.50,-4.41%,0.05,0.15,0.15,1301,107,12.16,68.19%,68.44%,0.3567,2026-08-13
MSFT,496.88,2026-08-14,1,Put,492.50,-0.88%,1.18,1.24,1.31,7982,658,12.13,25.96%,28.47%,-0.272101,2026-08-13
AZ,8.1,2026-08-21,8,Call,9.00,-11.11%,0.05,0.35,0.35,3611,298,12.12,94.71%,105.46%,0.277008,2026-08-13
APP,312.67,2026-09-18,36,Put,500.00,+59.91%,182.5,184.9,191.6,4900,405,12.1,56.37%,69.98%,-0.992628,2026-08-13
AMD,483.01,2026-08-14,1,Put,495.00,+2.48%,13.35,13.59,14.4,4312,357,12.08,55.41%,60.10%,-0.776986,2026-08-13
MU,949.83,2026-08-14,1,Call,955.00,-0.54%,11.7,12.05,12.45,9809,814,12.05,65.71%,72.78%,0.45188,2026-08-13
DJT,8.3,2026-09-18,36,Call,11.00,-32.53%,0.18,0.2,0.26,8621,717,12.02,69.54%,88.58%,0.194808,2026-08-13
MSFT,496.88,2026-08-17,4,Call,505.00,-1.63%,1.42,1.5,1.6,8669,723,11.99,25.96%,20.98%,0.238021,2026-08-13
NVDA,225.3,2026-09-04,22,Call,270.00,-19.84%,0.49,0.49,0.52,24480,2041,11.99,38.19%,43.43%,0.051969,2026-08-13
TSLA,339.96,2026-08-14,1,Call,340.00,-0.01%,2.94,2.96,2.98,171874,14397,11.94,38.08%,41.74%,0.504026,2026-08-13
AMZN,265.13,2026-08-14,1,Call,262.50,+0.99%,3.3,3.38,3.55,5166,433,11.93,28.54%,32.54%,0.725648,2026-08-13
NVDA,225.3,2026-08-14,1,Put,222.50,-1.24%,0.59,0.61,0.61,81927,6867,11.93,38.19%,35.03%,-0.243338,2026-08-13
AAPL,305.26,2026-08-14,1,Put,325.00,+6.47%,19.55,20.55,20.05,2135,179,11.93,23.47%,59.02%,-0.978874,2026-08-13
CRWV,106.29,2026-08-14,1,Put,109.00,+2.55%,3.5,3.63,3.85,2513,211,11.91,76.43%,91.11%,-0.692417,2026-08-13
COIN,153.9,2026-08-21,8,Call,155.00,-0.71%,5.05,5.2,5.25,10677,901,11.85,62.48%,61.71%,0.490594,2026-08-13
EMN,73.77,2026-09-18,36,Call,75.00,-1.67%,2.1,2.2,2.45,5134,435,11.8,32.07%,30.88%,0.447408,2026-08-13
MGM,44.07,2026-10-16,64,Put,39.00,-11.50%,0.2,0.42,0.9,1884,160,11.78,28.69%,33.11%,-0.160593,2026-08-13
APP,312.67,2026-09-18,36,Put,490.00,+56.71%,171.3,178.1,183.4,1248,106,11.77,56.37%,67.89%,-0.992035,2026-08-13
CRWV,106.29,2026-08-14,1,Put,115.00,+8.19%,8.5,8.73,9.3,5155,438,11.77,76.43%,103.88%,-0.922514,2026-08-13
MU,949.83,2026-08-14,1,Call,985.00,-3.70%,3.55,3.64,3.75,6118,523,11.7,65.71%,75.00%,0.182948,2026-08-13
TSLA,339.96,2026-08-21,8,Put,430.00,+26.49%,88.8,90.4,91.1,3146,271,11.61,38.08%,84.07%,-0.968563,2026-08-13
LRCX,337.01,2026-08-21,8,Put,317.50,-5.79%,4.85,5.72,6.15,2183,188,11.61,65.13%,67.64%,-0.257172,2026-08-13
ECO,63.92,2026-08-21,8,Call,55.00,+13.95%,7.8,9.4,9.4,1241,107,11.6,46.63%,92.40%,0.877698,2026-08-13
MU,949.83,2026-08-14,1,Put,950.00,+0.02%,13.5,13.75,14.1,19750,1709,11.56,65.71%,69.36%,-0.493847,2026-08-13
CRWV,106.29,2026-08-14,1,Put,111.00,+4.43%,5.05,5.17,5.4,1584,138,11.48,76.43%,91.84%,-0.809762,2026-08-13
INTC,104.56,2026-08-28,15,Put,110.00,+5.20%,8.75,8.89,9.2,1872,163,11.48,69.10%,68.59%,-0.613638,2026-08-13
SPCX,141.29,2026-08-14,1,Call,143.00,-1.21%,1.63,1.69,1.69,32289,2821,11.45,66.83%,81.33%,0.397813,2026-08-13
WULF,16.31,2026-11-20,99,Call,18.00,-10.36%,2.5,2.55,2.56,5065,443,11.43,88.36%,104.37%,0.488767,2026-08-13
COIN,153.9,2026-08-21,8,Call,157.50,-2.34%,4.05,4.2,4.25,4376,384,11.4,62.48%,62.26%,0.422227,2026-08-13
SPCX,141.29,2026-08-28,15,Put,140.00,-0.91%,6.9,7,7,10386,916,11.34,66.83%,67.48%,-0.442657,2026-08-13
BILI,17.07,2026-08-21,8,Put,23.00,+34.74%,5.15,6,6.05,1508,133,11.34,52.88%,124.58%,-0.937327,2026-08-13
SNDK,1528.11,2026-08-14,1,Call,"1,525.00",+0.20%,33.6,35,35.8,1956,173,11.31,88.80%,103.68%,0.526515,2026-08-13
TSLA,339.96,2026-08-19,6,Call,342.50,-0.75%,5.1,5.05,5.25,2489,221,11.26,38.08%,35.96%,0.450073,2026-08-13
TSLA,339.96,2026-08-21,8,Put,450.00,+32.37%,109.05,110.45,110.95,2431,216,11.25,38.08%,98.73%,-0.969734,2026-08-13
MU,949.83,2026-08-17,4,Call,"1,050.00",-10.55%,1.55,1.6,1.66,2357,210,11.22,65.71%,60.94%,0.062551,2026-08-13
GOOGL,346.36,2026-08-17,4,Call,347.50,-0.33%,2.62,2.66,2.87,3375,301,11.21,28.56%,22.27%,0.454823,2026-08-13
MU,949.83,2026-08-14,1,Put,910.00,-4.19%,2.25,2.4,2.36,8386,749,11.2,65.71%,72.79%,-0.125936,2026-08-13
MU,949.83,2026-08-14,1,Put,900.00,-5.25%,1.35,1.35,1.4,25165,2269,11.09,65.71%,74.59%,-0.080421,2026-08-13
