Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
IOT,"Samsara Inc Cl A",40.33,0.39,+0.98%,68.11%,80%,16631,34.6%,65.4%,0.52928735632184
MS,"Morgan Stanley",214.08,-0.12,-0.06%,34.59%,43%,16464,22.6%,77.4%,0.29281507656066
ABNB,"Airbnb Inc Cl A",190.21,2.91,+1.55%,26.73%,25%,16302,45.1%,54.9%,0.82023224653863
UPS,"United Parcel Service",102.72,0.71,+0.70%,7.85%,6%,16172,24.3%,75.7%,0.32016326530612
XYZ,"Block Inc",81.38,-0.78,-0.95%,11.19%,6%,15925,23.0%,77.0%,0.29809259863058
DOW,"Dow Inc",31.44,-0.91,-2.81%,6.38%,4%,15917,55.4%,44.6%,1.2440434230932
IBRX,"Immunitybio Inc",7.58,-0.21,-2.70%,6.19%,2%,15791,15.6%,84.4%,0.18533253265275
TEVA,"Teva Pharmaceutical Industries ADR",36.93,-0.41,-1.10%,13.72%,13%,15766,41.1%,58.9%,0.69837337067758
BKNG,"Booking Holdings",213.36,3.74,+1.78%,23.34%,34%,15648,21.2%,78.8%,0.26858532630726
NUAI,"New Era Energy & Digital Inc",4.82,-0.04,-0.82%,33.64%,33%,15189,50.0%,50.0%,1.001977066034
WPM,"Wheaton Precious Metals",160.19,2.41,+1.53%,77.12%,85%,15033,81.6%,18.4%,4.4231601731602
BMY,"Bristol-Myers Squibb",67.28,0.27,+0.40%,30.81%,22%,14967,29.4%,70.6%,0.41545299791943
UPST,"Upstart Holdings Inc",29.89,-0.41,-1.35%,10.03%,4%,14952,23.9%,76.1%,0.31399947271289
HAL,"Halliburton Company",34.63,-0.71,-2.01%,14.92%,9%,14926,38.3%,61.7%,0.62062975027144
XYL,"Xylem Inc",114.18,0.76,+0.67%,45.99%,40%,14659,1.8%,98.2%,0.018198235743558
NEE,"Nextera Energy",84.1,0.45,+0.54%,5.26%,3%,14601,21.7%,78.3%,0.27753959226529
HUT,"Hut 8 Corp",79.56,-1.3,-1.61%,35.86%,47%,14595,24.1%,75.9%,0.31676290147961
ON,"On Semiconductor",71.93,-2.28,-3.07%,30.32%,49%,14564,50.3%,49.7%,1.0118800939356
RZLV,"Rezolve AI Plc",2.43,-0.03,-1.22%,0.00%,0%,14532,10.2%,89.8%,0.11381926879742
GEV,"GE Vernova Inc",942.1,-14.75,-1.54%,16.50%,10%,14527,55.3%,44.7%,1.2383667180277
TXN,"Texas Instruments",258.94,-5.42,-2.05%,31.31%,54%,14493,60.6%,39.4%,1.5386232264845
PAAS,"Pan Amer Silver Corp",53.63,0.56,+1.06%,31.53%,19%,14491,24.2%,75.8%,0.31928259286235
SBLK,"Star Bulk Carriers",30.7,0.2,+0.66%,43.58%,39%,14475,73.2%,26.8%,2.7325941206808
SGHC,"Super Group [Sghc] Ltd",13.99,0.68,+5.11%,2.32%,2%,14324,45.5%,54.5%,0.8342937636061
RDW,"Redwire Corp",11.38,-0.64,-5.32%,21.64%,16%,14310,32.1%,67.9%,0.47282832441334
CRDO,"Credo Technology Group Holding",222.61,-7.96,-3.45%,53.54%,52%,14301,37.7%,62.3%,0.60631247893968
RXRX,"Recursion Pharmaceuticals Inc Cl A",3.25,-0.25,-7.14%,10.13%,11%,14272,15.9%,84.1%,0.18863996002332
MELI,"Mercadolibre Inc",1947.9,25.17,+1.31%,22.32%,18%,14226,53.9%,46.1%,1.1695897514107
AQST,"Aquestive Therapeutics Inc",4.8,0.14,+3.00%,0.00%,0%,14147,0.7%,99.3%,0.0074775672981057
UUUU,"Energy Fuels Inc",14.88,-0.26,-1.72%,3.06%,4%,14139,28.0%,72.0%,0.38917272548634
ANET,"Arista Networks Inc",188.15,-0.5,-0.27%,24.23%,28%,14121,38.2%,61.8%,0.61900940151341
FCEL,"Fuelcell Energy Inc",18.75,-0.79,-4.04%,38.74%,53%,14096,29.4%,70.6%,0.41725316710235
ENPH,"Enphase Energy Inc",37.18,-1.43,-3.70%,21.01%,28%,13944,36.2%,63.8%,0.56674157303371
VG,"Venture Global Inc Cl A",14.39,0.18,+1.27%,16.30%,14%,13804,23.8%,76.2%,0.31304099686103
ALAB,"Astera Labs Inc",277.53,-7.44,-2.61%,28.98%,31%,13803,43.0%,57.0%,0.75454429897038
AA,"Alcoa Corp",49.39,-2.46,-4.74%,23.48%,25%,13595,41.9%,58.1%,0.72219407144667
DAL,"Delta Air Lines Inc",82.48,0.07,+0.08%,9.16%,8%,13462,42.3%,57.7%,0.73278414210323
LUMN,"Lumen Technologies Inc",5.67,-0.27,-4.55%,7.83%,4%,13415,14.9%,85.1%,0.17459066631643
VLO,"Valero Energy Corp",346,-2.86,-0.82%,71.63%,71%,13380,26.9%,73.1%,0.36767862618829
WEN,"Wendys Company",8.84,-0.17,-1.89%,13.21%,43%,13374,20.9%,79.1%,0.26480045394364
AKAM,"Akamai Technologies",105.66,-4.76,-4.31%,41.85%,53%,13371,56.4%,43.6%,1.2938754503345
CPNG,"Coupang Cl A",16.44,-0.01,-0.06%,39.81%,41%,13367,22.5%,77.5%,0.29037551887248
KHC,"Kraft Heinz Company",25.67,0.09,+0.35%,47.45%,45%,13364,42.1%,57.9%,0.72706125613854
IOVA,"Iovance Biotherapeutics Inc",8.06,-0.23,-2.77%,6.73%,19%,13072,51.0%,49.0%,1.0393135725429
OWL,"Blue Owl Capital Inc",11.68,0.01,+0.09%,33.10%,27%,12998,44.5%,55.5%,0.80327413984462
BX,"Blackstone Inc",143.64,0.26,+0.18%,32.30%,40%,12976,57.1%,42.9%,1.3321351545651
SBUX,"Starbucks Corp",107.49,0.41,+0.38%,10.84%,12%,12864,47.3%,52.7%,0.89902568644818
FSLR,"First Solar Inc",208.31,-5.97,-2.79%,13.55%,14%,12846,45.7%,54.3%,0.84224867345475
ZETA,"Zeta Global Holdings Corp Cl A",28.47,-0.6,-2.06%,29.13%,20%,12742,51.5%,48.5%,1.0618122977346
WMB,"Williams Companies",70.97,0.48,+0.68%,63.32%,52%,12691,40.2%,59.8%,0.67317073170732
RYAM,"Rayonier Advanced Materials Inc",8.33,-0.33,-3.81%,30.88%,36%,12649,0.0%,100.0%,0.0001581403
BROS,"Dutch Bros Inc Cl A",51.95,2.08,+4.17%,4.83%,6%,12439,28.7%,71.3%,0.40157746478873
TOST,"Toast Inc Cl A",36.71,0.07,+0.19%,8.06%,7%,12429,24.4%,75.6%,0.32293773283662
BYND,"Beyond Meat Inc",14.15,-0.62,-4.20%,3.05%,7%,12429,15.4%,84.6%,0.1825880114177
INFQ,"Infleqtion Inc",13.05,-1.07,-7.58%,0.00%,0%,12367,37.0%,63.0%,0.58795582948125
CMCSA,"Comcast Corp A",27.02,0.17,+0.63%,23.87%,12%,12317,25.5%,74.5%,0.34157499183096
DASH,"Doordash Cl A",229.06,5.57,+2.49%,12.35%,18%,12287,59.7%,40.3%,1.4817208644718
RUN,"Sunrun Inc",8.92,-0.24,-2.62%,12.79%,5%,12277,54.0%,46.0%,1.1736898016997
CART,"Maplebear Inc [Instacart]",51.78,1.95,+3.91%,11.04%,2%,12213,7.8%,92.2%,0.084346976826778
HON,"Honeywell International",214.77,-1.13,-0.52%,50.50%,55%,12185,15.6%,84.4%,0.18542659791809
MDB,"Mongodb Inc Cl A",402.69,-28.14,-6.53%,73.92%,90%,12171,62.0%,38.0%,1.6304300842879
AEO,"American Eagle Outfitters",16.87,0.7,+4.33%,29.69%,77%,12141,29.7%,70.3%,0.42216235211433
GE,"GE Aerospace",341.84,-6.53,-1.87%,23.82%,27%,12101,43.6%,56.4%,0.77304029304029
W,"Wayfair Inc",103.19,1.67,+1.65%,6.63%,4%,11892,43.6%,56.4%,0.77148815730672
CVS,"CVS Corp",94.11,1.09,+1.17%,19.47%,20%,11829,35.0%,65.0%,0.53903200624512
COF,"Capital One Financial",216.27,-1.64,-0.75%,17.32%,11%,11815,38.2%,61.8%,0.61915855831163
NTSK,"Netskope Inc Cl A",14.04,-0.47,-3.24%,74.76%,97%,11798,3.1%,96.9%,0.032015395381386
UMAC,"Unusual Machines Inc",24.57,-2.86,-10.43%,28.17%,30%,11748,29.2%,70.8%,0.41167988464311
CLOV,"Clover Health Investments Corp",4.11,-0.04,-0.96%,1.50%,2%,11715,37.1%,62.9%,0.58998371335505
GRRR,"Gorilla Technology Group Inc",15.83,-0.23,-1.43%,23.19%,67%,11706,24.7%,75.3%,0.32751190746201
SKM,"Sk Telecom Corp ADR",40,-0.29,-0.72%,10.39%,32%,11646,18.1%,81.9%,0.22126677852349
SOLS,"Solstice Advanced Materials Inc",55.36,-0.8,-1.42%,19.85%,12%,11629,59.2%,40.8%,1.4528580468256
GDDY,"Godaddy Inc",100.52,3.45,+3.55%,46.84%,37%,11553,5.9%,94.1%,0.062247149687385
KGC,"Kinross Gold Corp",32.98,0.22,+0.67%,50.55%,55%,11469,32.0%,68.0%,0.47132777421424
OKTA,"Okta Inc Cl A",130.97,-4.17,-3.09%,91.25%,94%,11454,50.8%,49.2%,1.034458259325
KLAC,"K L A-Tencor Corp",181.57,-2.42,-1.32%,39.80%,75%,11441,57.3%,42.7%,1.341109064866
STUB,"Stubhub Holdings Inc Cl A",6.67,-0.01,-0.15%,0.00%,0%,11435,39.2%,60.8%,0.64532374100719
STLA,"Stellantis N.V.",5.22,-0.19,-3.51%,42.25%,48%,11375,19.6%,80.4%,0.24303354824609
AEM,"Agnico-Eagle Mines Ltd",217.89,1.83,+0.85%,76.79%,85%,11092,23.0%,77.0%,0.29867696990985
FLNC,"Fluence Energy Inc Cl A",10.86,-0.48,-4.23%,18.03%,10%,11022,27.2%,72.8%,0.37397157816006
APH,"Amphenol Corp",155.55,-1.46,-0.93%,39.61%,35%,10961,29.0%,71.0%,0.40923116482386
GTM,"Zoominfo Technologies Inc Cl A",3.9,-0.07,-1.76%,46.63%,70%,10946,1.2%,98.8%,0.012393636699963
CVE,"Cenovus Energy Inc",32.17,-0.76,-2.31%,56.64%,50%,10943,62.9%,37.1%,1.6939931068439
SCHW,"The Charles Schwab Corp",113.65,1.35,+1.20%,15.39%,9%,10934,52.3%,47.7%,1.0950373634796
OTIS,"Otis Worldwide Corp",72.19,0.7,+0.98%,27.51%,27%,10873,1.9%,98.1%,0.019311896503234
LEN,"Lennar Corp",88.16,1.14,+1.31%,46.12%,37%,10869,24.2%,75.8%,0.31921349678359
TJX,"TJX Companies",140.71,0.18,+0.13%,43.86%,45%,10842,45.7%,54.3%,0.84012219959267
GIS,"General Mills",40.92,0.95,+2.38%,51.01%,48%,10808,21.2%,78.8%,0.26958768941619
HIVE,"Hive Digital Technologies Ltd",2.86,-0.17,-5.61%,9.57%,9%,10663,15.2%,84.8%,0.17966589224472
ENVX,"Enovix Corp",3.27,-0.11,-3.25%,26.13%,24%,10579,29.8%,70.2%,0.42478114478114
UAMY,"United States Antimony Corp",5.1,-0.39,-7.10%,1.81%,2%,10509,29.1%,70.9%,0.40946888412017
ROST,"Ross Stores Inc",241.52,2.48,+1.04%,32.39%,32%,10415,72.9%,27.1%,2.6945725434551
CLYM,"Climb Bio Inc",16.4,-0.88,-5.09%,3.64%,18%,10218,10.0%,90.0%,0.11077291009892
ASML,"ASML Holding NV",1740.13,-23.63,-1.34%,40.14%,35%,10204,52.4%,47.6%,1.0987248046072
LVS,"Las Vegas Sands",46.97,-0.06,-0.13%,8.13%,5%,10155,14.8%,85.2%,0.173852733788
TSCO,"Tractor Supply Company",35.92,0.94,+2.69%,36.72%,33%,10143,9.4%,90.6%,0.10369967355822
RILY,"Brc Group Holdings Inc",7.04,-0.08,-1.12%,0.40%,1%,10141,13.4%,86.6%,0.15409127119609
VNET,"Vnet Group Inc",6.47,-0.25,-3.72%,35.51%,22%,10097,42.2%,57.8%,0.728642355761
AFRM,"Affirm Holdings Inc Cl A",76.88,-0.15,-0.19%,51.60%,59%,9999,47.6%,52.4%,0.90857033785073
Q,"Qnity Electronics Inc",126.24,-2.64,-2.05%,32.18%,26%,9953,95.2%,4.8%,19.997890295359
TSEM,"Tower Semiconductor",211.1,-11.49,-5.16%,44.25%,52%,9947,91.0%,9.0%,10.163860830527
SBSW,"Sibanye Gold Ltd ADR",12.47,-0.11,-0.87%,45.11%,53%,9906,18.1%,81.9%,0.22040162621658
VIVO,"Vivopower Plc",4.35,-0.01,-0.23%,14.58%,9%,9882,3.4%,96.6%,0.035523420308079
NB,"Niocorp Developments Ltd",4.25,-0.39,-8.41%,6.25%,7%,9837,5.6%,94.4%,0.059336635795822
ABVX,"Abivax Sa ADR",116.15,1.2,+1.04%,12.14%,12%,9820,39.4%,60.6%,0.64931138730265
CPB,"The Campbell's Company",24.16,0.21,+0.88%,21.58%,53%,9788,41.9%,58.1%,0.72232975541087
BP,"BP Plc ADR",43.74,-1.02,-2.28%,44.36%,41%,9741,41.9%,58.1%,0.72193742266219
TLRY,"Tilray Brands Inc",4.72,-0.12,-2.48%,6.20%,5%,9548,29.0%,71.0%,0.40909090909091
CHWY,"Chewy Inc",24.5,0.48,+2.00%,68.74%,82%,9523,26.0%,74.0%,0.35212267499645
U,"Unity Software Inc",46.16,-0.77,-1.64%,1.01%,1%,9414,29.2%,70.8%,0.41266506602641
PR,"Permian Resources Corp",23.69,-0.06,-0.25%,52.25%,48%,9348,23.4%,76.6%,0.30613385496716
UEC,"Uranium Energy",12.51,-0.25,-1.96%,10.70%,3%,9345,42.6%,57.4%,0.74119619899385
CLS,"Celestica Inc",294.57,-1.98,-0.67%,17.75%,7%,9327,47.6%,52.4%,0.90736196319018
CEG,"Constellation Energy",273.43,0.55,+0.20%,19.23%,14%,9286,35.8%,64.2%,0.55857670359181
DDOG,"Datadog Cl A",225.77,-9.85,-4.18%,41.04%,40%,9253,51.0%,49.0%,1.0417034421889
LMND,"Lemonade Inc",53.85,0.48,+0.90%,2.12%,2%,9196,43.2%,56.8%,0.76033690658499
EQX,"Equinox Gold Corp",13.76,0.23,+1.70%,68.06%,62%,9129,33.4%,66.6%,0.501233349778
M,"Macy's Inc",23.18,0.36,+1.58%,43.63%,64%,9104,31.1%,68.9%,0.4515306122449
O,"Realty Income Corp",63.17,0.57,+0.91%,20.32%,20%,9092,45.3%,54.7%,0.82753768844221
ALLY,"Ally Financial",42.45,-0.48,-1.12%,6.61%,3%,9086,15.4%,84.6%,0.18245705361791
HUM,"Humana Inc",386.61,7.73,+2.04%,45.47%,70%,9077,57.5%,42.5%,1.3552153606642
GLNG,"Golar Lng Ltd",51.41,-0.59,-1.13%,32.35%,22%,9031,11.9%,88.1%,0.13554633471646
COP,Conocophillips,133.35,-1.52,-1.13%,34.62%,28%,8919,57.5%,42.5%,1.353919239905
SU,"Suncor Energy Inc",67.37,-1.05,-1.53%,25.40%,42%,8893,4.4%,95.6%,0.045743179680151
ERO,"Ero Copper Corp",38.55,-0.87,-2.21%,55.91%,42%,8845,21.9%,78.1%,0.27984372739112
CRK,"Comstock Resources",14.28,0.06,+0.42%,40.76%,23%,8751,6.6%,93.4%,0.071113831089351
EXE,"Expand Energy Corporation",96.33,0.24,+0.25%,31.60%,40%,8667,4.9%,95.1%,0.051055056997332
ZS,"Zscaler Inc",176.06,-5.68,-3.13%,74.83%,92%,8566,46.6%,53.4%,0.87439824945295
SOC,"Sable Offshore Corp",4.87,-0.23,-4.51%,22.46%,5%,8495,30.5%,69.5%,0.43861134631668
KMB,"Kimberly-Clark Corp",111.37,2.06,+1.88%,30.29%,14%,8433,21.0%,79.0%,0.26564610535795
FRO,"Frontline Plc",44.05,0.38,+0.87%,71.61%,92%,8402,41.9%,58.1%,0.72066352652058
LAC,"Lithium Americas Corp",3.11,-0.03,-0.96%,5.08%,5%,8394,9.4%,90.6%,0.10432837784502
VICI,"Vici Properties Inc",26.78,0.27,+1.02%,49.50%,56%,8385,38.6%,61.4%,0.62910433262094
MNDY,"Monday.com Ltd",94.25,3.52,+3.88%,28.99%,26%,8378,4.4%,95.6%,0.045942571785268
PINS,"Pinterest Inc",23.47,0.07,+0.30%,16.42%,21%,8334,23.0%,77.0%,0.29833307368749
NNE,"Nano Nuclear Energy Inc",18.27,-0.58,-3.08%,21.23%,10%,8325,18.9%,81.1%,0.23278542869836
UAL,"United Airlines Holdings",113.57,0.4,+0.35%,16.59%,22%,8316,40.2%,59.8%,0.67323943661972
KTOS,"Kratos Defense & Security Inc",53.07,-4.1,-7.17%,28.70%,23%,8290,36.0%,64.0%,0.56149934074214
CLMT,"Calumet Inc",47.32,-1.69,-3.45%,57.12%,45%,8222,39.6%,60.4%,0.65499194847021
ACN,"Accenture Plc",186.53,1.25,+0.67%,72.72%,71%,8198,43.4%,56.6%,0.76795341815829
SHEL,"Shell Plc ADR",93,-0.33,-0.35%,40.29%,29%,8092,25.2%,74.8%,0.33774177550008
HBAN,"Huntington Bancshares",17.04,0.01,+0.06%,10.10%,6%,8092,7.4%,92.6%,0.080373831775701
AEHR,"Aehr Test Systems",96.43,-5.3,-5.21%,36.88%,38%,8080,36.6%,63.4%,0.57781683264987
AI,"C3.Ai Inc Cl A",10.11,-0.19,-1.84%,60.93%,80%,8069,26.1%,73.9%,0.35295103957076
NXE,"Nexgen Energy Ltd",10.93,0.07,+0.64%,8.17%,3%,8034,6.7%,93.3%,0.071628651460584
AMGN,"Amgen Inc",443.84,4.51,+1.03%,62.30%,79%,8022,42.6%,57.4%,0.74126329498589
DUK,"Duke Energy Corp",121.97,2.12,+1.77%,29.08%,17%,8009,16.2%,83.8%,0.19341379824169
TEAM,"Atlassian Corp",171.33,-0.48,-0.28%,34.09%,29%,7961,39.3%,60.7%,0.64789898571724
NET,"Cloudflare Inc Cl A",280.35,-12.79,-4.36%,29.61%,29%,7932,53.2%,46.8%,1.1345532831001
DOCN,"Digitalocean Holdings Inc",111.54,-4.1,-3.55%,41.72%,43%,7926,41.7%,58.3%,0.71410034602076
RTX,"Rtx Corp",209.22,-0.69,-0.33%,28.91%,28%,7869,46.4%,53.6%,0.86557610241821
VFC,"V.F. Corp",14.31,-0.06,-0.42%,4.49%,2%,7796,37.6%,62.4%,0.60246659815005
ZTS,"Zoetis Inc Cl A",77.17,-0.56,-0.72%,36.51%,53%,7753,42.2%,57.8%,0.72865105908584
PSX,"Phillips 66",241.96,-0.91,-0.37%,72.91%,78%,7577,74.4%,25.6%,2.9016477857878
EIX,"Edison International",73.97,2.38,+3.32%,94.83%,99%,7540,17.9%,82.1%,0.21750363313418
SO,"Southern Company",90.1,1.16,+1.30%,7.64%,3%,7505,39.4%,60.6%,0.65017590149516
ETSY,"Etsy Inc",87.03,6,+7.40%,7.83%,9%,7474,32.5%,67.5%,0.48087973053299
GAP,"Gap Inc",20.36,0.56,+2.83%,57.03%,73%,7447,39.1%,60.9%,0.64211686879824
EPD,"Enterprise Products Partners LP",38.36,0.35,+0.92%,52.71%,39%,7439,26.4%,73.6%,0.35921797917047
HSBC,"HSBC Holdings Plc ADR",104.09,-0.06,-0.06%,35.03%,31%,7432,89.0%,11.0%,8.0523751522533
AVAV,"Aerovironment Inc",148.2,-12.02,-7.50%,54.49%,78%,7388,34.6%,65.4%,0.52865714876888
HWM,"Howmet Aerospace Inc",263.29,-8.39,-3.09%,18.99%,15%,7322,48.0%,52.0%,0.9248159831756
NG,"Novagold Resources Inc",9.35,0.63,+7.22%,50.07%,78%,7294,21.9%,78.1%,0.2812225540137
HRL,"Hormel Foods Corp",24.09,0.21,+0.88%,34.39%,75%,7286,13.4%,86.6%,0.1552243538925
QURE,"Uniqure N.V.",47.46,-0.91,-1.88%,13.70%,39%,7260,45.2%,54.8%,0.82457903995979
MDT,"Medtronic Inc",92.9,-0.45,-0.48%,60.98%,82%,7229,24.4%,75.6%,0.32253933406513
CSX,"CSX Corp",51.44,-0.15,-0.29%,41.04%,37%,7227,28.6%,71.4%,0.40085287846482
ABT,"Abbott Laboratories",116.67,0.03,+0.03%,27.61%,35%,7176,24.5%,75.5%,0.32422956264994
SNPS,"Synopsys Inc",394.51,-3.36,-0.84%,71.02%,75%,7173,48.0%,52.0%,0.92254087376039
STM,"Stmicroelectronics N.V. ADR",49.35,-1.21,-2.39%,32.70%,50%,7155,31.6%,68.4%,0.46139705882353
ALMS,"Alumis Inc",23.03,-1.14,-4.72%,13.34%,83%,7021,14.2%,85.8%,0.16608536787909
MBLY,"Mobileye Global Inc Cl A",8.64,-0.39,-4.32%,17.78%,27%,7003,26.1%,73.9%,0.35349826053344
SMTC,"Semtech Corp",120.91,-3.18,-2.56%,66.38%,94%,7001,18.0%,82.0%,0.21968641114983
IONS,"Ionis Pharmaceuticals",62.04,2.3,+3.85%,58.08%,79%,6964,23.8%,76.2%,0.31148775894539
AAP,"Advance Auto Parts Inc",43.63,1.05,+2.47%,3.94%,2%,6962,42.4%,57.6%,0.73659266650037
ANNX,"Annexon Inc",5.06,-0.01,-0.20%,2.29%,7%,6955,23.6%,76.4%,0.3088069251035
AGI,"Alamos Gold Inc",38.32,0.46,+1.22%,67.74%,62%,6944,21.0%,79.0%,0.26599817684594
FISV,"Fiserv Inc",52.96,0.38,+0.72%,10.32%,7%,6867,15.4%,84.6%,0.18253831582573
CF,"Cf Industries Holdings",129.24,-0.36,-0.28%,37.30%,51%,6833,41.4%,58.6%,0.70569146280579
ALB,"Albemarle Corp",141.51,-1.74,-1.21%,12.69%,7%,6815,60.6%,39.4%,1.5391207153502
WU,"Western Union Company",7.32,0.02,+0.27%,32.78%,82%,6790,12.5%,87.5%,0.1427128912824
EQT,"Eqt Corp",53.79,0.07,+0.13%,19.23%,11%,6761,33.1%,66.9%,0.49546560495466
OUST,"Ouster Inc",35.75,-2.67,-6.95%,27.19%,30%,6751,44.6%,55.4%,0.80652930157881
AEP,"American Electric Power",121.98,1.04,+0.86%,45.14%,37%,6719,16.1%,83.9%,0.19258075967341
DHR,"Danaher Corp",215.11,-3.74,-1.71%,47.99%,57%,6708,14.1%,85.9%,0.16357328707719
DE,"Deere & Company",648.64,1.17,+0.18%,51.99%,45%,6692,45.4%,54.6%,0.83191897070901
FSLY,"Fastly Inc",22.94,-2.01,-8.06%,21.47%,31%,6671,38.3%,61.7%,0.61996114618747
BLSH,"Bullish Ord Shs",30.61,0.2,+0.66%,37.97%,44%,6648,63.4%,36.6%,1.7313064913722
SEDG,"Solaredge Tech",30.09,-0.74,-2.40%,20.21%,7%,6632,57.9%,42.1%,1.3728085867621
EL,"Estee Lauder Companies",104.13,2.19,+2.15%,7.35%,2%,6604,43.8%,56.2%,0.77957423874966
QGEN,"Qiagen N.V.",41.78,-2.29,-5.20%,47.02%,40%,6585,23.1%,76.9%,0.30112625963248
LUV,"Southwest Airlines Company",40.71,0.33,+0.82%,16.91%,12%,6569,29.7%,70.3%,0.42155377623891
AMPX,"Amprius Technologies Inc",9.86,-0.48,-4.64%,4.76%,2%,6519,36.0%,64.0%,0.56218547807333
FUTU,"Futu Holdings Ltd ADR",115.81,-7.83,-6.33%,28.65%,33%,6519,52.6%,47.4%,1.1090262051116
SMMT,"Summit Therapeu ADR",12.73,-0.43,-3.27%,39.04%,65%,6515,44.0%,56.0%,0.78493150684932
CAG,"Conagra Brands",16.67,0.24,+1.46%,31.99%,22%,6514,24.5%,75.5%,0.32479153955664
PM,"Philip Morris International",191.46,3.23,+1.72%,33.98%,27%,6486,44.4%,55.6%,0.79817022456335
LOW,"Lowe's Companies",216.98,0.89,+0.41%,43.85%,40%,6464,49.9%,50.1%,0.99752781211372
BNTX,"Biontech Se ADR",112.82,-3.75,-3.22%,63.88%,85%,6364,50.7%,49.3%,1.0267515923567
INFY,"Infosys Ltd ADR",11.82,-0.12,-1.01%,61.79%,73%,6347,89.5%,10.5%,8.53003003003
WYNN,"Wynn Resorts Ltd",99.41,-0.87,-0.87%,15.76%,10%,6314,32.3%,67.7%,0.47730463266261
CAVA,"Cava Group Inc",71.93,-1.7,-2.31%,19.39%,18%,6284,46.5%,53.5%,0.8707948794284
AMKR,"Amkor Technology",47.9,-2.36,-4.70%,43.12%,42%,6263,51.6%,48.4%,1.0642715886618
TMUS,"T-Mobile US",182.62,-0.42,-0.23%,55.43%,66%,6225,33.2%,66.8%,0.49675402741044
ALM,"Almonty Industries Inc",18.28,-0.23,-1.24%,25.27%,38%,6221,3.2%,96.8%,0.03253112033195
TRIP,"Tripadvisor Inc",10.19,0.19,+1.90%,10.52%,20%,6212,45.0%,55.0%,0.81690552793214
SYM,"Symbotic Inc",40.03,-1.8,-4.30%,1.21%,1%,6162,50.5%,49.5%,1.0196656833825
LAES,"Sealsq Corp",2.48,-0.06,-2.36%,1.42%,1%,6160,17.0%,83.0%,0.20500782472613
NEXT,"Nextdecade Corp",7.35,0.23,+3.23%,0.00%,0%,6152,6.5%,93.5%,0.068983492615117
SJM,"J.M. Smucker Company",125.87,1.55,+1.25%,69.38%,88%,6151,95.7%,4.3%,22.037453183521
BBWI,"Bath & Body Works Inc",19.17,-0.28,-1.44%,74.69%,89%,6131,46.4%,53.6%,0.86465936739659
QFIN,"Qfin Holdings Inc ADR",10.99,-0.59,-5.05%,96.50%,99%,6112,27.7%,72.3%,0.38405797101449
VZLA,"Vizsla Silver Corp",3.93,-0.03,-0.76%,5.20%,28%,6090,6.4%,93.6%,0.068233643220488
APA,"Apa Corp",42.96,-0.43,-0.99%,26.39%,22%,6041,35.3%,64.7%,0.54540803274495
ADP,"Automatic Data Processing",283.01,2.2,+0.78%,53.16%,46%,5985,38.7%,61.3%,0.63212435233161
STZ,"Constellation Brands",137.6,1.94,+1.43%,21.11%,18%,5891,45.5%,54.5%,0.83463095608845
ECHO,"Echostar Corp",85.32,-1.49,-1.72%,5.17%,2%,5866,25.5%,74.5%,0.34264133669032
TLN,"Talen Energy Corporation",305.54,-8.92,-2.84%,23.74%,21%,5858,20.2%,79.8%,0.25385273972603
DLTR,"Dollar Tree Inc",136.75,5.27,+4.01%,72.02%,86%,5845,49.4%,50.6%,0.97666553939804
CNC,"Centene Corp",65.65,0.63,+0.97%,2.45%,2%,5834,60.7%,39.3%,1.5420479302832
RXT,"Rackspace Technology Inc",3.12,-0.2,-6.02%,7.39%,17%,5807,11.5%,88.5%,0.12976653696498
GFS,"Globalfoundries Inc",45.95,-2.1,-4.37%,36.90%,48%,5756,8.1%,91.9%,0.088296464359992
SE,"Sea Ltd ADR",115.68,-1.85,-1.57%,23.28%,29%,5753,20.6%,79.4%,0.25886214442013
CRBP,"Corbus Pharmaceuticals Hldgs Inc",10.69,0.31,+2.99%,11.24%,36%,5752,5.5%,94.5%,0.058715258604822
INDI,"Indie Semiconductor Cl A",3.92,-0.23,-5.54%,28.37%,34%,5750,9.4%,90.6%,0.10407066052227
HNGE,"Hinge Health Inc Cl A",89.98,1.56,+1.76%,9.07%,9%,5710,9.3%,90.7%,0.1023166023166
MMM,"3M Company",179.01,0.05,+0.03%,9.36%,10%,5667,49.8%,50.2%,0.99051633298209
GILD,"Gilead Sciences Inc",146.74,0.62,+0.42%,30.12%,22%,5665,34.6%,65.4%,0.52860226659471
FDX,"Fedex Corp",334.05,8.97,+2.76%,20.16%,6%,5653,52.8%,47.2%,1.1204051012753
ADM,"Archer Daniels Midland",78.16,-2.14,-2.67%,42.30%,37%,5648,41.8%,58.2%,0.71880706025563
BW,"Babcock & Wilcox Enterprises",7.69,-0.59,-7.13%,5.29%,2%,5648,56.3%,43.8%,1.2857142857143
LMT,"Lockheed Martin Corp",564.14,0.57,+0.10%,33.37%,32%,5634,47.5%,52.5%,0.90402162892869
OMDA,"Omada Health Inc",24.08,0.19,+0.80%,16.39%,8%,5619,0.2%,99.8%,0.0024977698483497
USB,"U.S. Bancorp",62.42,0.37,+0.60%,17.82%,17%,5558,19.8%,80.2%,0.24646781789639
WDAY,"Workday Inc",199.15,-0.86,-0.43%,56.40%,59%,5553,64.9%,35.1%,1.8491534120062
