Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
ENVX,"Enovix Corp",4.39,-0.04,-0.90%,29.31%,28%,18187,56.9%,43.1%,1.320362337331
LAC,"Lithium Americas Corp",3.38,-0.05,-1.46%,0.74%,1%,18084,11.9%,88.1%,0.13528783978906
TGT,"Target Corp",154.48,-1.03,-0.66%,48.48%,67%,17928,45.8%,54.2%,0.84482403786787
DNUT,"Krispy Kreme Inc",3.33,0.05,+1.52%,10.98%,12%,17916,2.1%,97.9%,0.02161145007698
DVN,"Devon Energy Corp",45.85,1.46,+3.29%,38.48%,29%,17788,30.7%,69.3%,0.44230925160139
NET,"Cloudflare Inc Cl A",315.78,-15.05,-4.55%,21.04%,23%,17734,43.2%,56.8%,0.7591508778891
BBAI,"Bigbear.Ai Holdings Inc",3.27,-0.07,-2.10%,1.57%,1%,17702,16.6%,83.4%,0.19891635624788
JNJ,"Johnson & Johnson",260.35,-1.73,-0.66%,43.67%,47%,17635,41.6%,58.4%,0.71330030117556
PINS,"Pinterest Inc",24.06,0.74,+3.17%,18.82%,25%,17612,33.7%,66.3%,0.5086517046428
SHEL,"Shell Plc ADR",90.47,0.55,+0.61%,43.69%,37%,17525,8.7%,91.3%,0.095175603049619
BB,"Blackberry Ltd",8.9,-0.09,-1.00%,22.14%,59%,17359,31.5%,68.5%,0.46045768130574
MAT,"Mattel Inc",15.03,0.15,+1.01%,18.99%,18%,17212,0.1%,99.9%,0.0011051009131623
DAL,"Delta Air Lines Inc",89.35,-1.96,-2.15%,0.00%,0%,17188,59.9%,40.1%,1.4928208846991
TXN,"Texas Instruments",279.58,6.15,+2.25%,32.14%,57%,16845,46.7%,53.3%,0.87458268417538
CLOV,"Clover Health Investments Corp",4.6,0.11,+2.45%,2.00%,2%,16620,52.7%,47.3%,1.1161191749427
KLAC,"K L A-Tencor Corp",203.72,-5.65,-2.70%,38.27%,74%,16353,52.4%,47.6%,1.1016578845907
MDB,"Mongodb Inc Cl A",460.33,-11.96,-2.53%,66.25%,83%,16280,56.8%,43.2%,1.3167781414544
IBRX,"Immunitybio Inc",7.57,-0.08,-1.05%,0.00%,0%,16253,23.8%,76.2%,0.31305542090806
FTI,"Technipfmc Plc",78.61,1.94,+2.53%,24.97%,22%,16199,19.0%,81.0%,0.23402148244077
FLEX,"Flextronics Intl Ltd",126.16,1.86,+1.50%,53.76%,78%,16154,62.7%,37.3%,1.6807168934617
SLB,"Slb Limited",53.77,1.71,+3.28%,18.05%,14%,15489,35.3%,64.7%,0.54596267092524
BTG,"B2Gold Corp",5.14,0.07,+1.38%,6.21%,12%,15409,2.5%,97.5%,0.025148027410019
NCLH,"Norwegian Cruise Ord",19.01,-0.54,-2.76%,16.80%,14%,15271,49.8%,50.2%,0.991782965958
BX,"Blackstone Inc",143.93,-5.39,-3.61%,23.06%,27%,15269,45.3%,54.7%,0.82818486590038
BTDR,"Bitdeer Technologies Group",9.13,0.37,+4.22%,20.70%,16%,15141,32.3%,67.7%,0.47645051194539
SBUX,"Starbucks Corp",107.69,-0.86,-0.79%,0.00%,0%,15001,56.1%,43.9%,1.2797872340426
IOVA,"Iovance Biotherapeutics Inc",6.98,0.46,+7.06%,6.29%,15%,14840,21.5%,78.5%,0.27381974248927
HIW,"Highwoods Properties",31.51,-0.31,-0.97%,18.12%,21%,14467,0.1%,99.9%,0.000899405
INTU,"Intuit Inc",345.66,-12.63,-3.53%,79.40%,79%,14356,53.5%,46.5%,1.152323838081
AMPX,"Amprius Technologies Inc",12.51,0.57,+4.77%,3.00%,1%,14321,15.8%,84.2%,0.1879717959353
AEHR,"Aehr Test Systems",134.06,10.76,+8.73%,53.22%,50%,14263,40.7%,59.3%,0.68713035249586
DDOG,"Datadog Cl A",255.46,3.22,+1.28%,36.58%,33%,14144,52.0%,48.0%,1.0852130325815
NEE,"Nextera Energy",86.19,0.18,+0.21%,0.00%,0%,13972,50.8%,49.2%,1.0311091728449
ZETA,"Zeta Global Holdings Corp Cl A",29.05,-0.57,-1.92%,22.58%,10%,13781,22.1%,77.9%,0.28326659837974
CAVA,"Cava Group Inc",74.42,2.24,+3.10%,16.05%,15%,13589,23.1%,76.9%,0.30050722557183
NXPI,"Nxp Semiconductors",234.71,2.8,+1.21%,27.02%,48%,13506,4.2%,95.8%,0.043982376130478
GE,"GE Aerospace",368.38,7.74,+2.15%,10.92%,10%,13452,61.9%,38.1%,1.6217111674138
DOCN,"Digitalocean Holdings Inc",129.92,-2.37,-1.79%,46.71%,50%,13338,25.8%,74.2%,0.34686458648894
JBLU,"Jetblue Airways Corp",5.65,-0.15,-2.59%,0.00%,0%,13246,68.3%,31.7%,2.1530587955249
RUN,"Sunrun Inc",10.19,0.33,+3.35%,7.24%,2%,13208,25.9%,74.1%,0.34995911692559
CPNG,"Coupang Cl A",16.12,-0.17,-1.04%,37.03%,41%,13105,42.9%,57.1%,0.75153702218658
ENPH,"Enphase Energy Inc",40.48,-0.3,-0.74%,22.70%,31%,13094,39.8%,60.2%,0.65998985801217
GEV,"GE Vernova Inc",1063.25,13.83,+1.32%,26.29%,28%,13077,53.6%,46.4%,1.1540108713556
AFRM,"Affirm Holdings Inc Cl A",78.35,0.03,+0.04%,48.53%,55%,13061,46.2%,53.8%,0.85736632536974
AGNC,"Agnc Investment Corp",10.96,0,0.00%,10.67%,9%,13044,28.5%,71.5%,0.3989703989704
UPST,"Upstart Holdings Inc",30.43,-0.54,-1.74%,0.08%,1%,13012,38.2%,61.8%,0.61840796019901
KMI,"Kinder Morgan Inc",32.82,0.74,+2.31%,19.80%,13%,12758,10.7%,89.3%,0.11981040990082
TSSI,"Tss Inc",9.68,-2.28,-19.06%,22.99%,22%,12668,20.4%,79.6%,0.25550049554014
KOPN,"Kopin Corp",5.5,0.67,+13.87%,9.07%,17%,12647,5.1%,94.9%,0.054092348724787
MPC,"Marathon Petroleum Corp",355.42,-0.95,-0.27%,66.05%,79%,12587,10.1%,89.9%,0.11172937643526
TEAM,"Atlassian Corp",162.22,-3.76,-2.27%,32.31%,29%,12552,30.8%,69.2%,0.44425267518122
UAL,"United Airlines Holdings",125.34,-1.01,-0.80%,6.85%,6%,12432,54.3%,45.7%,1.1902748414376
CLS,"Celestica Inc",335.05,-12.58,-3.62%,26.17%,14%,12350,39.6%,60.4%,0.65527409194478
GM,"General Motors Company",86.77,0.38,+0.44%,18.38%,23%,12342,36.0%,64.0%,0.56188306757783
MS,"Morgan Stanley",217.36,-1.02,-0.47%,26.81%,29%,12326,53.9%,46.1%,1.1689248636284
TPR,"Tapestry Inc",128.98,0.59,+0.46%,2.12%,1%,12257,29.3%,70.7%,0.41356244954446
TEM,"Tempus AI Cl A",52.1,-2.19,-4.03%,6.44%,4%,12229,35.7%,64.3%,0.55565449688335
ASST,"Strive Inc",12.31,-0.27,-2.11%,1.05%,2%,12200,22.5%,77.5%,0.29018612521151
TIGR,"Up Fintech Holding Ltd ADR",4.6,-0.06,-1.29%,17.74%,32%,12159,4.1%,95.9%,0.042259557689011
GFS,"Globalfoundries Inc",54.58,1.89,+3.59%,41.61%,57%,12061,23.5%,76.5%,0.30643414211438
MPT,"Medical Properties Trust Inc",4.18,-0.02,-0.48%,13.28%,25%,12026,55.3%,44.7%,1.2382281779267
AMPG,"Amplitech Group",3.99,-1.99,-33.31%,15.69%,57%,11981,38.2%,61.8%,0.61686909581646
FOXA,"Fox Corp Cl A",69.04,3.59,+5.49%,40.14%,50%,11839,1.1%,98.9%,0.011016225448335
PAGP,"Plains Gp Holdings LP",25.84,0.35,+1.37%,15.79%,6%,11741,21.6%,78.4%,0.27591827863508
DGXX,"Digi Power X Inc",3.97,-0.16,-3.87%,0.00%,0%,11667,3.0%,97.0%,0.031291434632723
TWLO,Twilio,238.2,-11.22,-4.50%,29.03%,30%,11625,20.6%,79.4%,0.25893437296946
MBLY,"Mobileye Global Inc Cl A",8.92,0.02,+0.22%,13.71%,19%,11493,19.1%,80.9%,0.23607227360723
SG,"Sweetgreen Inc Cl A",6.28,0.22,+3.63%,20.03%,25%,11474,21.1%,78.9%,0.26742516292942
CG,"The Carlyle Group",49.28,-2.13,-4.14%,23.70%,25%,11349,4.9%,95.1%,0.051904717768097
LEN,"Lennar Corp",86.83,-0.71,-0.81%,51.79%,51%,11317,17.4%,82.6%,0.2107628115973
BMY,"Bristol-Myers Squibb Company",63.83,-0.82,-1.27%,24.20%,11%,11219,36.0%,64.0%,0.56362369337979
FLY,"Firefly Aerospace Inc",26.67,-0.1,-0.37%,31.24%,16%,11140,24.2%,75.8%,0.31896755860762
CHWY,"Chewy Inc",22.42,-0.04,-0.18%,58.30%,73%,11062,75.8%,24.2%,3.1368735976066
QMCO,"Quantum Corp",26.11,1.43,+5.79%,6.16%,4%,10999,41.6%,58.4%,0.71297305715621
LPTH,"Lightpath Tech Inc",15.17,2.05,+15.63%,5.81%,15%,10985,16.5%,83.5%,0.19779740486316
IR,"Ingersoll Rand Inc",83.34,-0.94,-1.12%,24.50%,14%,10907,0.0%,100.0%,0.0001834021
VLO,"Valero Energy Corp",341.67,-1.25,-0.36%,63.12%,63%,10855,42.4%,57.6%,0.7370779324692
ACN,"Accenture Plc",176.89,-1.6,-0.90%,55.31%,49%,10775,38.3%,61.7%,0.62103204453137
SO,"Southern Company",92.8,0.01,+0.01%,24.51%,16%,10659,15.6%,84.4%,0.18472824274758
CIEN,"Ciena Corp",428.77,-14.02,-3.17%,69.76%,69%,10559,47.5%,52.5%,0.90320836337419
RZLV,"Rezolve AI Plc",2.67,0.02,+0.75%,0.00%,0%,10519,35.8%,64.2%,0.55883224659158
BLSH,"Bullish Ord Shs",24.39,-3.09,-11.24%,0.00%,0%,10512,17.8%,82.2%,0.21582234559334
KLAR,"Klarna Group Plc",20.79,0.11,+0.53%,60.65%,69%,10431,40.9%,59.1%,0.69169639961077
SERV,"Serve Robotics Inc",4.99,0.05,+1.01%,11.13%,8%,10335,40.6%,59.4%,0.68432203389831
AA,"Alcoa Corp",49.98,0.39,+0.79%,21.65%,17%,10251,37.2%,62.8%,0.59152305542618
NNE,"Nano Nuclear Energy Inc",19.66,-0.86,-4.19%,27.61%,19%,10227,30.7%,69.3%,0.44347212420607
BKNG,"Booking Holdings",212.06,-1.28,-0.60%,17.88%,31%,10212,61.5%,38.5%,1.5991346398575
PAAS,"Pan Amer Silver Corp",47.42,0.12,+0.25%,23.61%,14%,10162,36.1%,63.9%,0.56458814472671
KTOS,"Kratos Defense & Security Inc",64.58,1.79,+2.85%,21.17%,18%,10161,20.6%,79.4%,0.25926384929979
ADI,"Analog Devices",389.39,8.22,+2.16%,54.97%,76%,10128,41.0%,59.0%,0.69534650150653
SIRI,"Siriusxm Holdings Inc",28.46,0.47,+1.68%,14.35%,17%,10050,11.9%,88.1%,0.1353366470854
ABVX,"Abivax Sa ADR",118.96,-2.49,-2.05%,17.17%,20%,10037,34.5%,65.5%,0.52746918277279
ROIV,"Roivant Sciences Ltd",36.2,-0.08,-0.22%,34.94%,55%,9971,49.2%,50.8%,0.96938573968003
M,"Macy's Inc",23.41,-0.43,-1.80%,46.04%,67%,9969,46.1%,53.9%,0.8546976744186
XE,"X-Energy Inc Cl A",20.98,-1.75,-7.72%,1.19%,1%,9804,62.5%,37.5%,1.6655791190865
ABBV,"Abbvie Inc",249.46,-1.36,-0.54%,35.75%,25%,9795,33.6%,66.4%,0.50669127826488
FSLY,"Fastly Inc",29.93,-0.09,-0.30%,18.23%,30%,9775,25.6%,74.4%,0.34438179067529
DOW,"Dow Inc",31.07,0.71,+2.34%,0.00%,0%,9763,32.6%,67.4%,0.48283718104496
ZM,"Zoom Communications Inc",105.96,-3.88,-3.53%,66.11%,86%,9590,34.6%,65.4%,0.52804333970682
AI,"C3.Ai Inc Cl A",9.93,-0.25,-2.46%,48.18%,65%,9564,25.6%,74.4%,0.34476940382452
SCCO,"Southern Copper Corp",184.61,-2.98,-1.59%,44.82%,43%,9510,71.2%,28.8%,2.4733382030679
SGML,"Sigma Lithium Corp",11.99,0.66,+5.83%,22.04%,16%,9405,6.2%,93.8%,0.066084788029925
CEG,"Constellation Energy Corp",282.5,3.86,+1.39%,6.65%,3%,9351,35.4%,64.6%,0.54869161974164
NMAX,"Newsmax Inc Cl B",10.87,1.38,+14.54%,9.25%,9%,9346,23.8%,76.2%,0.31190342504211
ON,"On Semiconductor",82.66,1.1,+1.35%,28.91%,47%,9309,40.3%,59.7%,0.67397950008991
W,"Wayfair Inc",101.63,0.5,+0.49%,13.23%,11%,9306,23.1%,76.9%,0.29972067039106
AUR,"Aurora Innovation Inc Cl A",6.99,0.15,+2.19%,0.55%,1%,9273,24.9%,75.1%,0.33194484343579
FUBO,"Fubo TV",10.15,0.35,+3.57%,26.04%,33%,9232,25.8%,74.2%,0.34773722627737
VKTX,"Viking Thera",33.19,0.25,+0.76%,19.00%,33%,9191,21.9%,78.1%,0.280618642887
UAMY,"United States Antimony Corp",5.51,0.17,+3.18%,0.60%,1%,9142,35.6%,64.4%,0.55396906340303
PBF,"PBF Energy Inc",71.85,-2.51,-3.38%,44.47%,59%,9090,5.0%,95.0%,0.053058387395737
STNE,"Stoneco Ltd Cl A",9.55,-0.68,-6.65%,15.73%,10%,9017,49.6%,50.4%,0.98262972735268
FISV,"Fiserv Inc",54.39,-1.11,-2.00%,10.80%,7%,8883,29.4%,70.6%,0.41629464285714
SEDG,"Solaredge Tech",32.42,0.24,+0.75%,23.93%,9%,8841,32.1%,67.9%,0.47202797202797
LMT,"Lockheed Martin Corp",608.68,10.67,+1.78%,31.06%,28%,8788,54.1%,45.9%,1.1795634920635
AMGN,"Amgen Inc",415.21,-2.63,-0.63%,35.03%,37%,8750,40.6%,59.4%,0.68431183830606
DASH,"Doordash Cl A",217.02,0.76,+0.35%,15.07%,24%,8747,54.3%,45.7%,1.1862034491377
XPEV,"Xpeng Inc ADR",11.7,-0.08,-0.68%,36.22%,37%,8660,26.1%,73.9%,0.35397123202001
TOST,"Toast Inc Cl A",34.75,-0.47,-1.33%,7.74%,7%,8594,24.8%,75.2%,0.32972303883645
TLRY,"Tilray Brands Inc",4.67,-0.03,-0.64%,5.29%,4%,8586,20.8%,79.2%,0.26339022954679
INFY,"Infosys Ltd ADR",12.09,-0.32,-2.58%,28.17%,18%,8543,75.9%,24.1%,3.1531356344191
AKAM,"Akamai Technologies",124.99,-0.3,-0.24%,40.47%,49%,8484,47.4%,52.6%,0.90224215246637
CSIQ,"Canadian Solar Inc",15.14,-0.17,-1.11%,50.57%,44%,8440,28.5%,71.5%,0.39874047066622
RCL,"Royal Caribbean Cruises Ltd",305,-4.88,-1.57%,11.78%,12%,8421,15.8%,84.2%,0.18806433408578
IEP,"Icahn Enterprises",7.42,-0.08,-1.07%,24.02%,18%,8358,6.7%,93.3%,0.072363356428022
WOLF,"Wolfspeed Inc",31.79,0.28,+0.89%,13.36%,49%,8354,23.6%,76.4%,0.30899404575368
BP,"BP Plc ADR",42.53,-0.3,-0.70%,39.68%,35%,8353,43.1%,56.9%,0.75815617764681
OKTA,"Okta Inc Cl A",147.43,-7.52,-4.85%,85.25%,92%,8325,61.7%,38.3%,1.6138147566719
IBKR,"Interactive Brokers",92.06,0.64,+0.70%,25.89%,15%,8287,23.4%,76.6%,0.30545053560176
RTX,"Rtx Corp",222.97,2.49,+1.13%,22.75%,22%,8196,40.6%,59.4%,0.6846865364851
BKR,"Baker Hughes Company",64.82,1.38,+2.18%,33.44%,26%,8150,83.3%,16.7%,4.9970566593083
RXT,"Rackspace Technology Inc",4.21,-0.09,-2.09%,9.41%,24%,8128,23.5%,76.5%,0.30738298214573
EQT,"Eqt Corp",54.42,0.34,+0.63%,0.00%,0%,8069,23.6%,76.4%,0.3090525632706
RXRX,"Recursion Pharmaceuticals Inc Cl A",3.16,-0.15,-4.53%,2.91%,1%,8069,39.6%,60.4%,0.6545007176543
ZVRA,"Zevra Therapeutics Inc",11.32,0.14,+1.25%,12.39%,33%,8029,61.5%,38.5%,1.5941841680129
SAN,"Banco Santander ADR",14.76,-0.02,-0.14%,13.32%,10%,7984,60.8%,39.2%,1.5524296675192
WMB,"Williams Companies",75.2,2.16,+2.96%,49.06%,29%,7936,15.7%,84.3%,0.18678032002393
CNC,"Centene Corp",67.47,1.43,+2.17%,4.79%,2%,7924,14.5%,85.5%,0.16976675524063
APO,"Apollo Asset Management",140.76,-2.82,-1.96%,23.46%,15%,7897,53.4%,46.6%,1.1465072030443
AMKR,"Amkor Technology",58.99,1.24,+2.15%,46.09%,49%,7879,27.5%,72.5%,0.37841147655703
SKM,"Sk Telecom Corp ADR",38.51,1.8,+4.90%,22.16%,11%,7874,26.7%,73.3%,0.36464471403813
VIK,"Viking Holdings Ltd",97.99,-8.12,-7.65%,67.22%,73%,7814,45.0%,55.0%,0.81805490926012
SONY,"Sony Group Corp ADR",24.29,0.68,+2.88%,2.11%,8%,7806,4.4%,95.6%,0.046520981364794
IVZ,"Invesco Limited",32.55,0.19,+0.59%,25.40%,17%,7774,1.1%,98.9%,0.011054753544024
VIVO,"Vivopower Plc",4.87,0.28,+6.10%,8.94%,2%,7760,25.8%,74.2%,0.34722222222222
IMXI,"International Money Express Inc",14.59,2.89,+24.70%,46.43%,54%,7741,40.9%,59.1%,0.6920218579235
METC,"Ramaco Resources Inc",12.25,1.72,+16.33%,0.00%,0%,7729,19.7%,80.3%,0.24560838033844
SOC,"Sable Offshore Corp",4.15,0.12,+2.98%,39.63%,35%,7693,36.0%,64.0%,0.56266504164128
PCT,"Purecycle Technologies Inc",6.95,-0.05,-0.71%,51.36%,36%,7690,15.6%,84.4%,0.18471730087814
DOCU,"Docusign Inc",62.04,-2.05,-3.20%,70.68%,77%,7665,29.1%,70.9%,0.40978480779842
LTH,"Life Time Group Holdings Inc",45.26,0.95,+2.14%,30.35%,51%,7619,96.9%,3.1%,31.421276595745
LUV,"Southwest Airlines Company",44.26,-0.61,-1.36%,15.05%,10%,7546,35.7%,64.3%,0.55427394438723
ALT,"Altimmune Inc",2.94,0.06,+2.08%,9.91%,34%,7538,28.6%,71.4%,0.40137572039413
SBET,"Sharplink Inc",6.26,-0.06,-0.95%,3.28%,1%,7536,7.3%,92.7%,0.078728886344117
ALOY,"Realloys Inc",14.72,1.77,+13.67%,16.01%,14%,7492,39.8%,60.2%,0.66009306448039
GTLB,"Gitlab Inc Cl A",42.62,-0.73,-1.68%,41.14%,67%,7468,9.6%,90.4%,0.10604265402844
RARE,"Ultragenyx Pharmaceu",26.49,0.11,+0.42%,69.49%,90%,7441,67.2%,32.8%,2.052091878589
PONY,"Pony AI Inc ADR",8.14,-0.19,-2.28%,9.84%,8%,7404,9.1%,90.9%,0.1001485884101
ABT,"Abbott Laboratories",111.25,-0.02,-0.02%,32.22%,41%,7346,44.7%,55.3%,0.80713407134071
DINO,"HF Sinclair Corp",93.67,1.8,+1.96%,59.75%,71%,7316,12.7%,87.3%,0.14509312881515
KSS,"Kohl's Corp",19.21,-0.41,-2.09%,39.49%,69%,7302,37.1%,62.9%,0.58911860718172
MDT,"Medtronic Inc",91.27,0.69,+0.76%,71.63%,93%,7261,23.7%,76.3%,0.31041328280094
CRML,"Critical Metals Corp",6.66,0.08,+1.22%,9.62%,6%,7243,30.7%,69.3%,0.442541326429
SPOT,"Spotify Technology S.A.",512.82,14.58,+2.93%,14.31%,10%,7040,46.4%,53.6%,0.86440677966102
ESTC,"Elastic N.V.",86.68,0.65,+0.76%,65.11%,88%,6978,5.3%,94.7%,0.055992736077482
TSCO,"Tractor Supply Company",35.83,-0.34,-0.94%,43.93%,49%,6916,21.3%,78.7%,0.27085630282984
SE,"Sea Ltd ADR",121.94,-1.38,-1.12%,18.92%,22%,6903,46.4%,53.6%,0.86567567567568
MCHP,"Microchip Technology",79.17,1.48,+1.91%,26.96%,32%,6886,40.6%,59.4%,0.6840303252629
FTNT,"Fortinet Inc",160.01,-5.43,-3.28%,31.50%,47%,6870,28.6%,71.4%,0.39975550122249
ALB,"Albemarle Corp",136.15,5.67,+4.35%,0.00%,0%,6768,40.3%,59.7%,0.67607726597325
KR,"Kroger Company",56.69,-0.54,-0.94%,73.11%,79%,6761,73.9%,26.1%,2.8327664399093
MTA,"Metalla Royalty and Streaming Ltd",9.75,0.68,+7.50%,12.96%,5%,6742,0.9%,99.1%,0.0095837076969152
ERO,"Ero Copper Corp",33.8,-0.57,-1.66%,38.92%,27%,6668,3.9%,96.1%,0.040249609984399
YSS,"York Space Systems Inc",10.93,-0.58,-5.04%,12.95%,6%,6624,64.7%,35.3%,1.8368308351178
PSX,"Phillips 66",233.61,1,+0.43%,62.94%,63%,6538,15.6%,84.4%,0.18527918781726
GDS,"Gds Holdings Ltd ADR",34.41,-0.36,-1.04%,26.17%,14%,6530,11.4%,88.6%,0.12858624265468
STZ,"Constellation Brands",139.18,2.83,+2.08%,10.05%,6%,6518,32.7%,67.3%,0.48643101482326
BROS,"Dutch Bros Inc Cl A",52.02,0.89,+1.74%,0.23%,1%,6496,44.5%,55.5%,0.80144204104271
AVAV,"Aerovironment Inc",192.81,3.38,+1.78%,43.75%,63%,6464,31.5%,68.5%,0.45914221218962
APPS,"Digital Turbine",12.44,-0.18,-1.43%,15.58%,10%,6453,5.9%,94.1%,0.062747035573123
OSS,"One Stop Systems Inc",13.61,0.5,+3.81%,0.00%,0%,6439,1.1%,98.9%,0.011149497487437
INOD,"Innodata Inc",63.85,1.72,+2.77%,23.62%,19%,6412,22.5%,77.5%,0.28962188254224
ETSY,"Etsy Inc",79.9,-0.77,-0.95%,6.17%,4%,6328,38.7%,61.3%,0.63050760113373
PTON,"Peloton Interactive Inc",5.63,0.07,+1.26%,2.16%,1%,6301,41.3%,58.7%,0.70481601731602
TJX,"TJX Companies",152.11,-1.7,-1.11%,71.96%,82%,6272,58.9%,41.1%,1.4338377958867
RBRK,"Rubrik Inc Cl A",102.23,-2.86,-2.72%,55.53%,62%,6207,13.5%,86.5%,0.15586592178771
PM,"Philip Morris International",190.39,1.48,+0.78%,28.08%,20%,6110,37.6%,62.4%,0.60199265862611
BORR,"Borr Drilling Ltd",4.43,0.39,+9.65%,7.54%,7%,6108,36.9%,63.1%,0.58525824033221
SYM,"Symbotic Inc",42.7,0.9,+2.15%,0.00%,0%,6027,21.2%,78.8%,0.26830808080808
AME,"Ametek Inc",254.79,-1.43,-0.56%,31.95%,36%,6007,0.5%,99.5%,0.0053556485355649
STLA,"Stellantis N.V.",5.36,-0.01,-0.19%,30.49%,30%,5987,64.9%,35.1%,1.8523106241067
NKTR,"Nektar Therapeutics",73.02,-2.9,-3.82%,13.06%,22%,5951,32.4%,67.6%,0.47998010445163
CSX,"CSX Corp",50.16,0.02,+0.04%,21.60%,3%,5946,36.1%,63.9%,0.56391372961599
BILI,"Bilibili Inc ADR",17.44,0.37,+2.17%,39.67%,29%,5943,57.6%,42.4%,1.3611442193087
OMER,"Omeros Corp",17.19,-0.16,-0.92%,5.01%,6%,5902,14.2%,85.8%,0.16617269314365
AEM,"Agnico-Eagle Mines Ltd",186.46,6.1,+3.38%,53.02%,43%,5890,51.4%,48.6%,1.0565642458101
GILD,"Gilead Sciences Inc",138.36,0.22,+0.16%,36.11%,33%,5878,40.8%,59.2%,0.68811028144744
TTWO,"Take-Two Interactive",246.95,5.04,+2.08%,48.79%,53%,5848,43.4%,56.6%,0.76570048309179
APH,"Amphenol Corp",167.11,1.36,+0.82%,35.99%,31%,5840,20.9%,79.1%,0.26352228472523
ISRG,"Intuitive Surg Inc",394.51,-6.76,-1.68%,21.71%,30%,5804,37.7%,62.3%,0.60508849557522
MXL,"Maxlinear Inc",84.84,8.19,+10.68%,35.80%,65%,5751,34.0%,66.0%,0.51581444385872
USAS,"Americas Gold and Silver Corp",5.24,0.19,+3.76%,4.65%,5%,5697,43.3%,56.7%,0.76377708978328
DUOL,"Duolingo Inc Cl A",132.83,-11.27,-7.82%,5.19%,2%,5672,51.1%,48.9%,1.0447007930786
ELF,"E.L.F. Beauty Inc",91.44,-0.61,-0.66%,10.40%,8%,5659,22.1%,77.9%,0.28292904103378
CRGY,"Crescent Energy Company Cl A",12.2,0.3,+2.52%,0.00%,1%,5644,59.6%,40.4%,1.4743533537922
APA,"Apa Corp",40.47,0.47,+1.18%,14.87%,8%,5632,35.8%,64.2%,0.55838406198118
SNPS,"Synopsys Inc",421.5,9.75,+2.37%,66.81%,67%,5600,28.3%,71.7%,0.3947696139477
LVS,"Las Vegas Sands",46.23,0.46,+1.01%,9.03%,5%,5598,48.0%,52.0%,0.9243726366449
AEP,"American Electric Power",125.6,0.22,+0.18%,30.24%,26%,5573,66.0%,34.0%,1.9408970976253
ETN,"Eaton Corp",451.51,-1.82,-0.40%,35.14%,36%,5530,69.0%,31.0%,2.2282545242265
CPRI,"Capri Holdings Ltd",15.34,-0.26,-1.67%,20.54%,18%,5506,5.0%,95.0%,0.052973799961752
GAP,"Gap Inc",20.6,0.21,+1.03%,49.17%,68%,5480,42.6%,57.4%,0.74078780177891
GMAB,"Genmab A/S ADR",31.94,0.6,+1.91%,44.31%,60%,5438,0.3%,99.7%,0.002765996680804
FDXF,"Fedex Freight Holding Company Inc",150.29,-1.7,-1.12%,46.65%,72%,5405,89.5%,10.5%,8.5158450704225
PGEN,"Precigen Inc",6.1,-0.39,-6.01%,0.00%,0%,5402,8.1%,91.9%,0.087797019734193
BTU,"Peabody Energy Corp",25.48,1.39,+5.77%,8.48%,4%,5401,23.9%,76.1%,0.3137922646558
ZTS,"Zoetis Inc Cl A",73.79,-2.05,-2.70%,32.84%,49%,5370,52.6%,47.4%,1.1100196463654
DLO,"Dlocal Ltd Cl A",14.17,-0.59,-4.00%,4.18%,5%,5335,27.0%,73.0%,0.37005649717514
TER,"Teradyne Inc",418.79,8.27,+2.01%,42.72%,66%,5330,61.5%,38.5%,1.6
FDX,"Fedex Corp",334.64,-4.71,-1.39%,20.61%,6%,5326,39.6%,60.4%,0.65609452736318
USB,"U.S. Bancorp",65.42,0.25,+0.38%,0.14%,1%,5324,27.8%,72.2%,0.38573659552317
AEO,"American Eagle Outfitters",16.17,-0.13,-0.80%,27.38%,73%,5313,57.2%,42.8%,1.3364116094987
CAG,"Conagra Brands",15.62,0.23,+1.49%,35.42%,28%,5278,15.8%,84.2%,0.18766876687669
NRG,"NRG Energy",126.24,6.49,+5.42%,33.46%,32%,5264,15.2%,84.8%,0.17894736842105
SBSW,"Sibanye Gold Ltd ADR",10.77,0.29,+2.77%,51.34%,60%,5187,34.1%,65.9%,0.51666666666667
KULR,"Kulr Technology Group Inc",2.64,-0.33,-11.11%,13.61%,3%,5110,58.5%,41.5%,1.4081055607917
APAM,"Artisan Partners Asset Mgmt",42.18,-0.5,-1.17%,32.16%,35%,5070,0.1%,99.9%,0.0007895776
COMP,"Compass Inc Cl A",13.02,-0.33,-2.47%,14.71%,14%,5056,2.7%,97.3%,0.027642276422764
MMM,"3M Company",182.65,0,0.00%,4.55%,3%,5033,42.6%,57.4%,0.74212530287297
DK,"Delek US Holdings",65.47,-2.83,-4.14%,20.47%,15%,5010,0.7%,99.3%,0.0072376357056695
NRGV,"Energy Vault Holdings",3.79,0.1,+2.71%,14.22%,10%,4998,0.8%,99.2%,0.0084745762711864
SEZL,"Sezzle Inc",128.96,-0.91,-0.70%,4.23%,8%,4958,13.5%,86.5%,0.15544162199953
CAR,"Avis Budget Group",137.85,0.86,+0.63%,5.81%,31%,4914,87.6%,12.4%,7.0689655172414
TMUS,"T-Mobile US",182.61,-0.77,-0.42%,30.80%,26%,4913,24.0%,76.0%,0.31574718800214
KGC,"Kinross Gold Corp",27.31,0.46,+1.71%,35.37%,21%,4899,29.2%,70.8%,0.41222254251946
