Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
XPEV,"Xpeng Inc ADR",12.19,0.19,+1.58%,43.63%,50%,58530,24.7%,75.3%,0.32823492034675
GEO,"Geo Group Inc",32.71,0.99,+3.12%,15.06%,4%,58108,0.2%,99.8%,0.0020693936676554
CBRS,"Cerebras Systems Cl A",196.13,-13.72,-6.54%,0.00%,0%,57707,46.9%,53.1%,0.88461789679948
JPM,"JP Morgan Chase & Company",351.58,0.03,+0.01%,12.20%,7%,57586,38.2%,61.8%,0.61794785345021
OXY,"Occidental Petroleum",61.3,-0.22,-0.36%,34.56%,29%,57131,12.6%,87.4%,0.14419899461257
APP,"Applovin Corp Cl A",305.77,-3.,-0.97%,13.58%,16%,56923,49.7%,50.3%,0.98850695172221
BSX,"Boston Scientific Corp",50.37,1,+2.03%,50.44%,67%,56905,10.2%,89.8%,0.11349183054496
NVO,"Novo Nordisk A/S ADR",46.74,0.6,+1.30%,3.64%,3%,56125,35.9%,64.1%,0.56037143095443
OKLO,"Oklo Inc",42.09,0.43,+1.03%,5.34%,4%,55020,43.8%,56.2%,0.77805067218201
VZ,"Verizon Communications",49.45,0.26,+0.53%,41.03%,41%,53453,38.3%,61.7%,0.6218520541295
LLY,"Eli Lilly and Company",1255.4,11,+0.88%,25.71%,21%,52779,44.8%,55.2%,0.81041402257058
HL,"Hecla Mining Company",20.72,-0.1,-0.48%,30.39%,14%,51658,30.4%,69.6%,0.43638082526971
MP,"MP Materials Corp",60.05,5.01,+9.10%,16.13%,30%,51247,22.5%,77.5%,0.29033638835734
CRML,"Critical Metals Corp",7.11,1.31,+22.59%,9.64%,7%,50605,32.6%,67.4%,0.48288694836781
HUT,"Hut 8 Corp",80.86,-7.79,-8.79%,31.52%,35%,50289,33.0%,67.0%,0.49207809162117
COST,"Costco Wholesale",947.74,14.23,+1.52%,27.69%,22%,49458,43.7%,56.3%,0.77689157145937
AAOI,"Applied Optoelect",124.82,-4.28,-3.32%,27.51%,28%,49157,40.6%,59.4%,0.68247937844406
SHOP,"Shopify Inc",149.25,2.07,+1.41%,17.66%,19%,49081,45.7%,54.3%,0.84058351458786
B,"Barrick Mining Corp",47.6,1.33,+2.87%,50.39%,46%,48191,31.4%,68.6%,0.45680169286578
BIDU,"Baidu Inc ADR",93.21,1.24,+1.35%,16.50%,8%,48179,46.4%,53.6%,0.86545088473303
LITE,"Lumentum Holdings",866.71,-12.57,-1.43%,42.46%,17%,48063,42.9%,57.1%,0.75195013486914
IBM,"Intl Business Machines",235.68,1.99,+0.85%,30.29%,37%,47917,27.3%,72.7%,0.37514707992538
FIGR,"Figure Technology Solutions Inc Cl A",39.1,3.04,+8.43%,11.92%,11%,47844,41.0%,59.0%,0.69467271181638
TTD,"Trade Desk Inc",13.18,-0.14,-1.05%,29.16%,26%,47774,30.8%,69.2%,0.44515699679351
AG,"First Majestic Silver",21.09,-0.1,-0.47%,24.36%,15%,47466,38.1%,61.9%,0.61641409841648
ACHR,"Archer Aviation Inc",6.3,0.21,+3.45%,19.47%,14%,47005,29.4%,70.6%,0.41709375942116
QUBT,"Quantum Computing Inc",8.92,0.78,+9.58%,13.50%,3%,46690,21.3%,78.7%,0.27082199237888
UEC,"Uranium Energy",12.76,1.61,+14.44%,16.92%,5%,46469,31.3%,68.7%,0.45506638276553
TGT,"Target Corp",165.44,7.19,+4.54%,1.66%,2%,46068,46.7%,53.3%,0.8747405689171
AMAT,"Applied Materials",492.32,-3.89,-0.78%,38.08%,52%,45941,59.0%,41.0%,1.4373176295825
GS,"Goldman Sachs Group",1039.28,37.33,+3.73%,37.47%,59%,45621,42.3%,57.7%,0.73246496791099
NVTS,"Navitas Semiconductor Corp",12.97,0,0.00%,13.17%,11%,44852,39.1%,60.9%,0.6430507729504
ET,"Energy Transfer LP",21.19,-0.02,-0.09%,26.37%,20%,44631,18.6%,81.4%,0.2286917740337
VG,"Venture Global Inc Cl A",14.21,-0.08,-0.56%,29.18%,15%,44365,9.2%,90.8%,0.10103241177347
WEN,"Wendys Company",9.01,0.2,+2.27%,13.42%,44%,44039,11.3%,88.7%,0.12735510956379
PATH,"Uipath Inc Cl A",16.39,0.47,+2.95%,72.04%,86%,43586,15.1%,84.9%,0.17726818464198
WFC,"Wells Fargo & Company",83.84,0.14,+0.17%,8.14%,6%,43131,65.2%,34.8%,1.8757834377917
RKT,"Rocket Companies Cl A",13.93,-0.13,-0.92%,16.87%,9%,42263,45.3%,54.7%,0.82861716857044
RBLX,"Roblox Corp Cl A",38.37,-0.26,-0.67%,23.40%,28%,41390,20.7%,79.3%,0.26162099551925
GLW,"Corning Inc",149.84,-1.61,-1.06%,50.69%,50%,41356,53.5%,46.5%,1.1489217978696
JNJ,"Johnson & Johnson",270.24,2.87,+1.07%,49.96%,59%,40967,31.6%,68.4%,0.46253257648781
BRK.B,"Berkshire Hathaway Cl B",495.82,-1.04,-0.21%,23.49%,18%,40861,50.7%,49.3%,1.0273381294964
CDE,"Coeur Mining Inc",20.97,-0.14,-0.66%,27.62%,12%,40837,14.4%,85.6%,0.16760543245175
NEM,"Newmont Mining",131.58,3.94,+3.09%,48.44%,53%,39619,25.7%,74.3%,0.34662316032766
KR,"Kroger Company",57.9,1.58,+2.81%,81.72%,86%,38820,12.7%,87.3%,0.14567347420611
CAPR,"Capricor Therap",6.29,-0.55,-7.97%,69.78%,91%,38290,48.6%,51.4%,0.9452347083926
WDC,"Western Digital Corp",459.44,-9.61,-2.05%,43.17%,27%,37511,51.6%,48.4%,1.0642196786265
GLXY,"Galaxy Digital Holdings",23.64,0.17,+0.72%,26.84%,18%,37346,22.9%,77.1%,0.29655603388418
DHT,"Dht Holdings",19.82,0.02,+0.10%,45.54%,46%,37222,8.4%,91.6%,0.09171432761402
LULU,"Lululemon Athletica",121.07,5.38,+4.65%,60.34%,74%,36104,47.0%,53.0%,0.88700151570585
CVX,"Chevron Corp",205.27,-0.5,-0.24%,44.87%,39%,36054,26.9%,73.1%,0.36770228747013
BTG,"B2Gold Corp",5.52,0.14,+2.60%,4.40%,7%,35598,4.4%,95.6%,0.046353722700685
WDAY,"Workday Inc",200.01,2.69,+1.36%,48.13%,50%,35164,89.4%,10.6%,8.4501478097286
C,"Citigroup Inc",131.65,1.98,+1.53%,16.04%,20%,35033,48.2%,51.8%,0.93051193034661
CHYM,"Chime Financial Inc Cl A",32.78,0.83,+2.60%,0.00%,0%,34064,41.8%,58.2%,0.71892819296564
XYZ,"Block Inc",82.16,2.08,+2.60%,11.71%,8%,34060,12.2%,87.8%,0.13897806313537
DJT,"Trump Media & Technology Group Corp",9.1,0.59,+6.93%,24.12%,34%,34012,17.8%,82.2%,0.21640856907836
EOSE,"Eos Energy Enterprises Inc",3.81,0.35,+10.12%,16.09%,27%,33831,28.0%,72.0%,0.38964879852126
INFQ,"Infleqtion Inc",14.12,1.57,+12.51%,3.93%,3%,33769,12.4%,87.6%,0.14177035434136
PBR,"Petroleo Brasileiro S.A. Petrobras ADR",19.15,0.14,+0.74%,9.26%,30%,33753,35.5%,64.5%,0.55000918442322
UUUU,"Energy Fuels Inc",15.14,1.24,+8.92%,4.53%,4%,33210,11.6%,88.4%,0.13155473781049
BTDR,"Bitdeer Technologies Group",11.37,0.94,+9.01%,29.26%,34%,32970,47.9%,52.1%,0.91976243158262
LRCX,"Lam Research Corp",314,3.47,+1.12%,41.70%,44%,32949,58.4%,41.6%,1.4060902585074
DIS,"Walt Disney Company",107.78,0.46,+0.43%,13.71%,13%,32641,26.1%,73.9%,0.35327529021559
CRK,"Comstock Resources",14.22,0.4,+2.89%,47.28%,31%,32486,1.9%,98.1%,0.018848988552611
KLAR,"Klarna Group Plc",14.33,0.33,+2.36%,3.08%,1%,32474,46.0%,54.0%,0.85237579145514
PANW,"Palo Alto Networks",357.87,8.31,+2.38%,68.27%,91%,32219,51.8%,48.2%,1.0728945506016
IBRX,"Immunitybio Inc",7.79,-0.05,-0.64%,11.60%,4%,31650,15.5%,84.5%,0.18317757009346
VST,"Vistra Energy Corp",136.21,-2.73,-1.96%,3.16%,2%,31426,55.6%,44.4%,1.2521140891501
TE,"T1 Energy Inc",4.42,0.06,+1.38%,4.64%,4%,31277,34.0%,66.0%,0.51433136438462
GM,"General Motors Company",87.93,1.78,+2.07%,29.02%,28%,31264,24.3%,75.7%,0.32027027027027
ROST,"Ross Stores Inc",239.04,10.05,+4.39%,31.39%,31%,31099,41.2%,58.8%,0.7020030647986
NEE,"Nextera Energy",83.65,-1.38,-1.62%,1.68%,1%,30978,69.4%,30.6%,2.2673768589811
ADBE,"Adobe Systems Inc",275.3,3.08,+1.13%,79.62%,90%,30887,34.2%,65.8%,0.5204036426286
HIVE,"Hive Digital Technologies Ltd",3.03,-0.1,-3.19%,12.90%,20%,30495,4.5%,95.5%,0.047578151837856
PLUG,"Plug Power Inc",2.27,0.07,+3.18%,5.83%,2%,30331,9.0%,91.0%,0.098431898019049
PRMB,"Primo Water Corp",23.12,0.02,+0.09%,6.49%,4%,30242,0.2%,99.8%,0.0019879398316878
COHR,"Coherent Corp",289.52,-0.51,-0.18%,46.22%,35%,29972,41.9%,58.1%,0.72005738880918
AXTI,"Axt Inc",70.74,-2.38,-3.25%,15.16%,7%,29955,45.3%,54.7%,0.82920127015144
LUNR,"Intuitive Machines Inc",18.32,0.39,+2.18%,41.10%,20%,29885,36.7%,63.3%,0.57929503778471
AXP,"American Express Company",336,4.85,+1.46%,14.99%,14%,29584,14.3%,85.7%,0.16739010338568
CCL,"Carnival Corporation Ltd",25.73,0.36,+1.42%,25.03%,22%,29453,42.4%,57.6%,0.73518322139743
SNOW,"Snowflake Cl A",332.78,11.49,+3.58%,72.46%,88%,29264,36.3%,63.7%,0.56869471991423
CELH,"Celsius Holdings Inc",33.36,0.82,+2.52%,37.54%,40%,29089,19.9%,80.1%,0.24899098325462
V,"Visa Inc",371.04,5.31,+1.45%,26.19%,18%,28999,43.4%,56.6%,0.76543285035919
DKNG,"Draftkings Inc",26.17,1.14,+4.55%,31.15%,20%,28928,42.1%,57.9%,0.72570542265704
XP,"XP Inc Cl A",16.81,0.82,+5.13%,0.00%,0%,28825,2.9%,97.1%,0.029537824130295
QS,"Quantumscape Corp",5.98,0.28,+4.91%,0.00%,0%,28734,39.1%,60.9%,0.64194285714286
DNN,"Denison Mines Corp",3.5,0.36,+11.46%,0.00%,0%,28221,38.4%,61.6%,0.62217623728229
LQDA,"Liquidia Corp",68.62,-2.43,-3.42%,34.57%,45%,27836,54.7%,45.3%,1.2083300277668
DVN,"Devon Energy Corp",49.1,-0.2,-0.41%,34.20%,22%,27743,24.7%,75.3%,0.32887867030704
SKM,"Sk Telecom Corp ADR",40.29,1.98,+5.17%,10.29%,31%,27687,8.0%,92.0%,0.087128946128475
ENPH,"Enphase Energy Inc",38.61,0.25,+0.65%,20.60%,26%,27580,50.7%,49.3%,1.0283886151357
SLB,"Slb Limited",53.87,0.32,+0.60%,28.59%,27%,27076,12.8%,87.2%,0.14714231241791
POET,"Poet Technologies Inc",8.25,-0.02,-0.24%,19.46%,10%,26976,29.1%,70.9%,0.41014113957135
GRAB,"Grab Holdings Ltd Cl A",3.48,-0.03,-0.85%,26.34%,35%,26973,21.3%,78.7%,0.27099236641221
ANET,"Arista Networks Inc",188.65,4.9,+2.67%,25.25%,30%,26495,41.3%,58.7%,0.70243526312408
ABBV,"Abbvie Inc",264.96,3.13,+1.20%,38.33%,25%,26469,11.2%,88.8%,0.12557407722402
HPE,"Hewlett Packard Enterprise",53.45,0.56,+1.06%,50.05%,92%,26447,31.6%,68.4%,0.46269564736464
HPQ,"HP Inc",29.71,0.24,+0.81%,83.56%,94%,26293,53.0%,47.0%,1.1272653721683
INFY,"Infosys Ltd ADR",11.94,0.11,+0.93%,27.36%,20%,26109,50.3%,49.7%,1.0133405305367
BMY,"Bristol-Myers Squibb",67.01,1.54,+2.35%,34.29%,30%,26046,19.3%,80.7%,0.23857530077512
RDW,"Redwire Corp",12.02,0.25,+2.12%,22.93%,16%,25980,27.4%,72.6%,0.37788385043755
CAT,"Caterpillar Inc",827.9,12.51,+1.53%,43.34%,42%,25889,50.3%,49.7%,1.0115773115773
BBAI,"Bigbear.Ai Holdings Inc",3.22,0.15,+4.89%,6.52%,3%,25709,13.1%,86.9%,0.15090876533262
NVAX,"Novavax Inc",8.94,0.52,+6.18%,10.77%,31%,25678,5.1%,94.9%,0.05345641025641
PZZA,"Papa John's Intl",23.94,0.62,+2.66%,13.53%,10%,25586,95.2%,4.8%,20.041118421053
JD,"Jd.com Inc ADR",29.37,-0.04,-0.14%,16.43%,11%,25499,34.4%,65.6%,0.52515102577905
VALE,"Vale S.A. ADR",14.59,0.36,+2.53%,11.55%,29%,25412,20.6%,79.4%,0.2599533938222
SNAP,"Snap Inc",5.24,0.03,+0.58%,15.26%,20%,25315,20.4%,79.6%,0.25564208124597
LCID,"Lucid Group Inc",5.51,-0.11,-2.04%,9.40%,11%,25218,39.0%,61.0%,0.63859649122807
EYPT,"Eyepoint Inc",5.32,-0.08,-1.48%,16.15%,59%,24732,8.6%,91.4%,0.094481568349781
NUAI,"New Era Energy & Digital Inc",4.86,-0.72,-12.84%,43.02%,47%,24628,32.7%,67.3%,0.48621085028061
CPNG,"Coupang Cl A",16.45,0.19,+1.17%,40.63%,43%,24403,72.1%,27.9%,2.5834067547724
RXRX,"Recursion Pharmaceuticals Inc Cl A",3.5,0.16,+4.79%,14.90%,37%,24360,11.4%,88.6%,0.12877067791113
ECHO,"Echostar Corp",86.81,-0.11,-0.13%,14.12%,12%,24087,74.0%,26.0%,2.8428525845565
FUTU,"Futu Holdings Ltd ADR",123.64,10.91,+9.68%,25.05%,27%,23901,22.1%,77.9%,0.28313738122081
XE,"X-Energy Inc Cl A",18.67,0.38,+2.08%,27.39%,15%,23577,9.5%,90.5%,0.10534458509142
U,"Unity Software Inc",46.93,0.39,+0.84%,1.25%,1%,23274,20.4%,79.6%,0.25635627530364
FIG,"Figma Cl A",27.1,-0.21,-0.77%,33.27%,21%,23098,26.8%,73.2%,0.36650298763533
FRMI,"Fermi Inc",5.92,-0.05,-0.84%,6.65%,2%,23061,41.3%,58.7%,0.70217006200177
BP,"BP Plc ADR",44.76,-0.38,-0.84%,46.91%,48%,22798,71.2%,28.8%,2.471071863581
PL,"Planet Labs Pbc",22.29,0.12,+0.54%,45.52%,54%,22691,24.7%,75.3%,0.32781321317807
MOS,"Mosaic Company",24.41,1.06,+4.54%,42.09%,40%,22481,30.4%,69.6%,0.43639384064916
DAL,"Delta Air Lines Inc",82.41,1.35,+1.67%,10.76%,11%,22210,59.4%,40.6%,1.4647652868716
SLGN,"Silgan Holdings",42.39,1.27,+3.09%,24.82%,19%,21960,0.1%,99.9%,0.0006379295
UPST,"Upstart Holdings Inc",30.3,1.44,+4.99%,12.34%,6%,21846,33.5%,66.5%,0.50423466225986
SERV,"Serve Robotics Inc",4.98,0.24,+5.06%,6.92%,5%,21755,33.6%,66.4%,0.50605745932849
AA,"Alcoa Corp",51.85,1.3,+2.57%,21.24%,16%,21746,13.5%,86.5%,0.15633308518558
KLAC,"K L A-Tencor Corp",183.99,-1.87,-1.01%,38.87%,74%,21631,29.3%,70.7%,0.41508569933272
PEP,"Pepsico Inc",143.48,1.4,+0.99%,36.68%,29%,21516,21.8%,78.2%,0.27919143876338
ZETA,"Zeta Global Holdings Corp Cl A",29.07,1.22,+4.38%,23.61%,12%,21390,16.3%,83.7%,0.19483856552341
