Symbol,Price~,"Exp Date",DTE,Type,Strike,Moneyness,Bid,Latest,Ask,Volume,"Open Int",Vol/OI,"Imp Vol",IV,Delta,Time
CORZ,16.51,2027-01-15,139,Call,26.00,-57.48%,0.78,0.9,1.05,10005,235,42.57,68.38%,76.80%,0.244971,2026-08-28
MSTR,127.31,2026-09-11,13,Call,133.00,-4.47%,4.1,4.75,4.5,5184,123,42.15,69.27%,68.49%,0.395994,2026-08-28
IREN,35.45,2027-06-17,292,Put,15.00,-57.69%,1.08,1.31,1.38,12598,299,42.13,79.92%,91.21%,-0.06727,2026-08-28
AMD,465.58,2026-09-18,20,Put,435.00,-6.57%,7.8,8,8.35,4218,101,41.76,48.44%,47.55%,-0.247709,2026-08-28
NVDA,217.55,2026-08-31,2,Put,232.50,+6.87%,13.8,14.45,15.45,4219,103,40.96,33.61%,39.60%,-0.990676,2026-08-28
DAL,80.07,2026-09-04,6,Call,83.00,-3.66%,0.37,0.36,0.46,6021,149,40.41,37.08%,33.97%,0.213598,2026-08-28
MSTR,127.31,2026-09-04,6,Call,143.00,-12.32%,0.86,0.89,1.04,8344,207,40.31,69.27%,81.39%,0.145506,2026-08-28
PCG,16.6,2026-09-25,27,Call,19.00,-14.46%,0.05,0.23,0.47,4243,107,39.65,49.01%,54.19%,0.202948,2026-08-28
MSFT,513.53,2026-09-11,13,Call,555.00,-8.08%,0.45,0.55,0.53,5785,146,39.62,24.83%,24.39%,0.050365,2026-08-28
MSTR,127.31,2026-09-04,6,Call,136.00,-6.83%,1.87,1.9,2,15409,406,37.95,69.27%,76.28%,0.267544,2026-08-28
AMZN,266.43,2026-08-31,2,Call,267.50,-0.40%,1.35,1.4,1.43,32175,860,37.41,29.48%,23.52%,0.4168,2026-08-28
MCHP,72.93,2026-09-04,6,Call,76.00,-4.21%,0.5,0.7,0.7,3758,101,37.21,45.69%,44.95%,0.247056,2026-08-28
MCHP,72.93,2026-09-04,6,Call,78.00,-6.95%,0.25,0.38,0.3,3736,103,36.27,45.69%,45.56%,0.131712,2026-08-28
MSFT,513.53,2026-08-31,2,Call,517.50,-0.77%,1.3,1.49,1.5,10324,296,34.88,24.83%,19.34%,0.301672,2026-08-28
AGNC,10.9,2026-09-18,20,Put,10.50,-3.67%,0.05,0.11,0.15,20605,591,34.86,20.10%,25.01%,-0.253542,2026-08-28
RUM,8.98,2026-09-25,27,Call,11.00,-22.49%,0.2,0.3,0.4,3542,102,34.73,84.21%,92.37%,0.25099,2026-08-28
RSI,26.41,2026-10-16,48,Call,25.00,+5.34%,2.65,2.7,2.75,10673,309,34.54,47.72%,49.50%,0.663726,2026-08-28
GH,161.5,2026-09-18,20,Put,150.00,-7.12%,3.2,3.5,3.5,4336,129,33.61,53.47%,54.25%,-0.254996,2026-08-28
DAR,64.32,2026-09-18,20,Call,65.00,-1.06%,2.3,2.32,2.55,6041,183,33.01,44.43%,44.64%,0.488282,2026-08-28
CMG,38.03,2026-09-04,6,Put,37.50,-1.39%,0.37,0.42,0.42,6824,213,32.04,34.13%,32.75%,-0.356687,2026-08-28
JBLU,4.8,2026-09-11,13,Call,5.00,-4.17%,0.06,0.14,0.16,8735,284,30.76,59.75%,51.95%,0.36157,2026-08-28
XOM,156.71,2026-09-11,13,Call,175.00,-11.67%,0.09,0.1,0.1,11761,404,29.11,27.46%,30.13%,0.028278,2026-08-28
MSTR,127.31,2026-09-04,6,Call,137.00,-7.61%,1.68,1.75,1.78,19515,673,29,69.27%,76.67%,0.244733,2026-08-28
SPCX,141.5,2026-09-11,13,Put,132.00,-6.71%,1.62,1.63,1.7,5802,202,28.72,50.11%,49.58%,-0.211326,2026-08-28
SMCI,37.08,2026-09-04,6,Call,38.50,-3.83%,0.81,0.85,0.89,30247,1064,28.43,70.35%,74.67%,0.367494,2026-08-28
AMZN,266.43,2026-08-31,2,Put,257.50,-3.35%,0.1,0.11,0.11,8208,293,28.01,29.48%,27.69%,-0.046222,2026-08-28
SMCI,37.08,2026-09-04,6,Call,41.50,-11.92%,0.26,0.29,0.31,11188,401,27.9,70.35%,80.44%,0.150409,2026-08-28
CHWY,23.26,2027-01-15,139,Call,47.50,-104.21%,0.01,0.11,0.36,5353,195,27.45,64.54%,63.24%,0.055153,2026-08-28
MU,932.86,2026-08-31,2,Put,885.00,-5.13%,0.81,0.95,0.97,2926,107,27.35,57.53%,47.03%,-0.062348,2026-08-28
DAL,80.07,2026-09-04,6,Call,82.00,-2.41%,0.57,0.62,0.69,5928,217,27.32,37.08%,33.19%,0.298452,2026-08-28
HOOD,104.26,2026-09-04,6,Call,109.00,-4.55%,1.42,1.47,1.52,9084,341,26.64,58.25%,60.42%,0.298903,2026-08-28
MSTR,127.31,2026-09-04,6,Put,103.00,-19.10%,0.15,0.19,0.17,5057,192,26.34,69.27%,89.07%,-0.027591,2026-08-28
META,578.02,2026-08-31,2,Put,575.00,-0.52%,3.4,3.5,3.7,3989,157,25.41,34.65%,29.09%,-0.397,2026-08-28
MSTR,127.31,2026-09-04,6,Call,131.00,-2.90%,3.2,3.3,3.4,10028,407,24.64,69.27%,74.16%,0.402559,2026-08-28
CRM,256,2026-09-04,6,Put,255.00,-0.39%,4.5,5.35,5.3,2485,102,24.36,38.87%,41.62%,-0.457195,2026-08-28
AXP,333.2,2026-09-04,6,Call,337.50,-1.29%,1.97,2.43,2.58,2561,106,24.16,23.83%,23.43%,0.345174,2026-08-28
TSLA,348.75,2026-08-31,2,Call,342.50,+1.79%,7.1,7.3,7.4,10723,450,23.83,38.82%,30.64%,0.793205,2026-08-28
TSLA,348.75,2026-08-31,2,Call,352.50,-1.08%,1.62,1.61,1.68,25335,1086,23.33,38.82%,30.47%,0.32485,2026-08-28
APLD,25.34,2026-09-04,6,Put,24.50,-3.31%,0.52,0.62,0.67,3645,161,22.64,82.69%,75.53%,-0.343893,2026-08-28
RUN,8.78,2027-02-19,174,Put,8.00,-8.88%,1.2,1.2,1.28,5353,244,21.94,62.46%,72.91%,-0.321495,2026-08-28
MSFT,513.53,2026-08-31,2,Put,505.00,-1.66%,0.5,0.55,0.69,3015,138,21.85,24.83%,21.45%,-0.141807,2026-08-28
AI,10.53,2026-09-04,6,Call,10.50,+0.28%,0.71,0.75,0.76,40859,1899,21.52,82.49%,133.47%,0.542098,2026-08-28
AAPL,319.7,2026-09-09,11,Call,330.00,-3.22%,1.73,1.81,1.95,7865,366,21.49,24.43%,24.16%,0.23833,2026-08-28
TSLA,348.75,2026-08-31,2,Put,347.50,-0.36%,2.49,2.57,2.57,24984,1189,21.01,38.82%,30.57%,-0.429626,2026-08-28
FCX,76.45,2026-09-04,6,Put,77.00,+0.72%,1.91,2.31,2.67,3545,170,20.85,48.81%,51.51%,-0.527862,2026-08-28
AI,10.53,2026-09-04,6,Call,11.00,-4.46%,0.51,0.5,0.56,41146,1981,20.77,82.49%,135.33%,0.435844,2026-08-28
ENPH,37.25,2026-09-04,6,Put,40.00,+7.38%,2.82,2.95,3.45,3040,147,20.68,63.99%,68.57%,-0.777371,2026-08-28
FCX,76.45,2026-09-04,6,Put,76.00,-0.59%,1.37,1.68,1.97,3154,153,20.61,48.81%,48.78%,-0.447519,2026-08-28
TSLA,348.75,2026-08-31,2,Put,352.50,+1.08%,4.75,5.37,5.55,13626,668,20.4,38.82%,28.43%,-0.688509,2026-08-28
CRM,256,2026-09-18,20,Put,255.00,-0.39%,7.95,8.6,8.85,2273,112,20.29,38.87%,38.04%,-0.458958,2026-08-28
IREN,35.45,2026-09-04,6,Call,36.00,-1.55%,1.21,1.28,1.28,2494,123,20.28,79.92%,81.85%,0.464709,2026-08-28
MSFT,513.53,2026-08-31,2,Call,515.00,-0.29%,2.05,2.38,2.59,13036,649,20.09,24.83%,19.51%,0.428693,2026-08-28
AMZN,266.43,2026-09-02,4,Put,260.00,-2.41%,0.92,0.95,0.99,3217,162,19.86,29.48%,29.29%,-0.205025,2026-08-28
AMZN,266.43,2026-08-31,2,Put,270.00,+1.34%,4,4.1,4.35,2734,138,19.81,29.48%,24.21%,-0.766972,2026-08-28
RIVN,16.07,2028-06-16,657,Put,13.00,-19.10%,2.84,3.2,4.45,4001,203,19.71,55.14%,73.82%,-0.225434,2026-08-28
RUN,8.78,2027-02-19,174,Put,9.00,+2.51%,1.75,1.78,1.85,6500,332,19.58,62.46%,73.13%,-0.410329,2026-08-28
ANGI,5.04,2026-11-20,83,Call,7.50,-48.81%,0.2,0.2,0.25,4009,205,19.56,94.86%,85.66%,0.227146,2026-08-28
TSLA,348.75,2026-09-02,4,Put,355.00,+1.79%,8.6,8.9,9.3,10880,559,19.46,38.82%,36.30%,-0.670667,2026-08-28
MSFT,513.53,2026-09-02,4,Call,515.00,-0.29%,4.25,4.52,4.75,4354,226,19.27,24.83%,23.87%,0.464477,2026-08-28
LQDA,67.69,2026-09-04,6,Put,58.00,-14.32%,1,1.3,1.4,1984,103,19.26,111.25%,139.85%,-0.169948,2026-08-28
TSLA,348.75,2026-08-31,2,Put,357.50,+2.51%,8.95,9.15,9.7,7714,401,19.24,38.82%,31.73%,-0.85142,2026-08-28
AMZN,266.43,2026-10-02,34,Call,285.00,-6.97%,3.35,3.5,3.6,7890,419,18.83,29.48%,29.49%,0.25294,2026-08-28
SHOP,152.9,2026-09-04,6,Put,145.00,-5.17%,0.58,0.79,0.98,4172,223,18.71,43.16%,44.24%,-0.165203,2026-08-28
GPRE,14.66,2026-09-18,20,Call,15.00,-2.32%,0.65,0.7,0.7,7292,391,18.65,58.33%,60.26%,0.463212,2026-08-28
KLAC,175.54,2026-09-04,6,Call,185.00,-5.39%,1.1,1.7,1.8,2387,128,18.65,53.15%,51.32%,0.224474,2026-08-28
IREN,35.45,2026-09-25,27,Call,47.00,-32.58%,0.4,0.4,0.66,2524,136,18.56,79.92%,85.59%,0.139246,2026-08-28
TSLA,348.75,2026-08-31,2,Call,345.00,+1.08%,5.25,5.25,5.55,16409,891,18.42,38.82%,30.53%,0.690957,2026-08-28
TSLA,348.75,2026-08-31,2,Put,360.00,+3.23%,10.95,11.1,12.1,7789,435,17.91,38.82%,31.29%,-0.913907,2026-08-28
LOW,208.05,2026-09-04,6,Call,215.00,-3.34%,0.7,0.74,0.8,1976,111,17.8,27.03%,28.01%,0.186387,2026-08-28
MRVL,216.62,2026-09-04,6,Call,237.50,-9.64%,1.5,1.65,1.71,3396,192,17.69,61.00%,69.57%,0.163374,2026-08-28
AMZN,266.43,2026-08-31,2,Put,260.00,-2.41%,0.22,0.23,0.24,17906,1012,17.69,29.48%,25.67%,-0.095986,2026-08-28
TSLA,348.75,2026-08-31,2,Put,350.00,+0.36%,3.65,3.85,3.85,25539,1451,17.6,38.82%,30.24%,-0.556419,2026-08-28
MU,932.86,2026-08-31,2,Put,920.00,-1.38%,5.8,6.39,6.5,3834,220,17.43,57.53%,42.07%,-0.320315,2026-08-28
KDP,32.18,2028-01-21,510,Call,40.00,-24.30%,1.5,1.85,2,2000,115,17.39,22.98%,27.00%,0.308051,2026-08-28
CVX,201.86,2026-09-18,20,Call,205.00,-1.56%,3.5,3.6,3.6,3901,225,17.34,25.33%,26.12%,0.412062,2026-08-28
SMR,9.29,2026-10-02,34,Call,12.00,-29.17%,0.19,0.27,0.27,5197,302,17.21,79.12%,83.94%,0.195537,2026-08-28
RIOT,18.99,2026-09-04,6,Put,18.50,-2.58%,0.48,0.5,0.54,12050,704,17.12,78.57%,76.51%,-0.374205,2026-08-28
MU,932.86,2026-08-31,2,Call,925.00,+0.84%,14.65,15.75,18.25,3392,199,17.05,57.53%,43.77%,0.611583,2026-08-28
PCG,16.6,2026-10-16,48,Put,15.00,-9.64%,0.3,0.36,0.4,11096,651,17.04,49.01%,41.97%,-0.223027,2026-08-28
CBRS,179.08,2026-09-04,6,Call,180.00,-0.51%,5.9,6.1,6.5,4851,286,16.96,72.92%,71.90%,0.498791,2026-08-28
GOOGL,346.59,2026-09-02,4,Put,342.50,-1.18%,1.69,1.9,2.1,1709,101,16.92,27.59%,25.13%,-0.316808,2026-08-28
PCG,16.6,2026-09-04,6,Call,17.50,-5.42%,0.38,0.37,0.4,10051,595,16.89,49.01%,86.54%,0.33832,2026-08-28
AAPL,319.7,2026-09-04,6,Put,317.50,-0.69%,2.68,2.8,2.89,4502,271,16.61,24.43%,23.62%,-0.398177,2026-08-28
NVDA,217.55,2026-09-04,6,Put,207.50,-4.62%,0.81,0.83,0.85,26257,1597,16.44,33.61%,37.03%,-0.151502,2026-08-28
TSLA,348.75,2026-08-31,2,Put,355.00,+1.79%,7.1,7.1,7.45,14189,864,16.42,38.82%,31.70%,-0.770887,2026-08-28
AAPL,319.7,2026-08-31,2,Call,327.50,-2.44%,0.11,0.13,0.14,5805,358,16.22,24.43%,20.66%,0.05974,2026-08-28
CHWY,23.26,2026-09-18,20,Call,26.00,-11.78%,0.55,0.62,0.68,1926,122,15.79,64.54%,70.47%,0.280745,2026-08-28
NVDA,217.55,2026-08-31,2,Call,217.50,+0.02%,2,2.02,2.04,27700,1759,15.75,33.61%,30.76%,0.5116,2026-08-28
MSFT,513.53,2026-09-25,27,Call,570.00,-11.00%,0.96,1.16,1.16,5116,325,15.74,24.83%,24.95%,0.070488,2026-08-28
NVDA,217.55,2026-08-31,2,Put,217.50,-0.02%,1.89,1.89,1.99,37912,2423,15.65,33.61%,30.85%,-0.48898,2026-08-28
NEM,127.98,2026-10-16,48,Put,105.00,-17.96%,0.69,0.8,1.06,10025,641,15.64,42.19%,43.57%,-0.087826,2026-08-28
AMZN,266.43,2026-08-31,2,Call,272.50,-2.28%,0.28,0.3,0.31,5172,336,15.39,29.48%,25.49%,0.120169,2026-08-28
RDW,10.87,2026-10-02,34,Call,15.00,-37.99%,0.15,0.2,0.25,5035,331,15.21,83.06%,88.47%,0.148016,2026-08-28
TSLA,348.75,2026-08-31,2,Call,357.50,-2.51%,0.6,0.62,0.64,16451,1096,15.01,38.82%,31.53%,0.148819,2026-08-28
GAP,23.48,2027-01-15,139,Call,27.00,-14.99%,0.85,1.23,1.51,8305,556,14.94,34.16%,41.26%,0.338075,2026-08-28
AMZN,266.43,2026-11-20,83,Call,295.00,-10.72%,8.6,8.63,8.8,47980,3235,14.83,29.48%,35.73%,0.32158,2026-08-28
MSTR,127.31,2026-09-04,6,Call,134.00,-5.25%,2.34,2.4,2.53,4802,324,14.82,69.27%,75.93%,0.318678,2026-08-28
PATH,18.15,2026-09-04,6,Put,17.00,-6.34%,0.65,0.84,0.75,1671,113,14.79,83.29%,132.72%,-0.318171,2026-08-28
AMZN,266.43,2026-08-31,2,Call,252.50,+5.23%,13.7,12.88,14.4,3941,267,14.76,29.48%,37.36%,0.975168,2026-08-28
MSFT,513.53,2026-08-31,2,Put,510.00,-0.69%,1.25,1.49,1.65,5950,406,14.66,24.83%,19.21%,-0.307832,2026-08-28
RIOT,18.99,2026-09-04,6,Call,19.00,-0.05%,0.73,0.75,0.77,3391,234,14.49,78.57%,77.18%,0.520013,2026-08-28
META,578.02,2026-09-02,4,Call,577.50,+0.09%,8.3,8.72,8.75,2756,191,14.43,34.65%,33.81%,0.521211,2026-08-28
MRVL,216.62,2026-09-04,6,Call,230.00,-6.18%,2.68,2.7,3,9625,668,14.41,61.00%,67.67%,0.26082,2026-08-28
AAPL,319.7,2026-09-02,4,Call,317.50,+0.69%,4.1,4.4,4.55,6738,472,14.28,24.43%,22.76%,0.624306,2026-08-28
CRM,256,2026-09-18,20,Put,260.00,+1.56%,10.65,11.3,11.75,2403,170,14.14,38.87%,38.51%,-0.545257,2026-08-28
CRM,256,2026-09-04,6,Put,260.00,+1.56%,7.1,7.64,8,2212,159,13.91,38.87%,40.80%,-0.603944,2026-08-28
PYPL,53.66,2026-09-04,6,Call,54.00,-0.63%,0.83,0.86,0.91,3103,223,13.91,32.48%,37.09%,0.460049,2026-08-28
S,21.54,2026-09-04,6,Call,24.00,-11.42%,0.1,0.15,0.15,4846,350,13.85,53.61%,71.77%,0.130758,2026-08-28
TSLA,348.75,2026-08-31,2,Call,350.00,-0.36%,2.53,2.55,2.6,36836,2677,13.76,38.82%,30.24%,0.444422,2026-08-28
BP,42.15,2026-11-20,83,Call,45.00,-6.76%,1.33,1.38,1.41,7288,531,13.73,28.78%,31.23%,0.35038,2026-08-28
PLTR,186.29,2026-09-04,6,Put,190.00,+1.99%,6.35,6.5,6.6,1781,130,13.7,45.55%,46.12%,-0.616726,2026-08-28
MSFT,513.53,2026-09-04,6,Put,502.50,-2.15%,2.3,2.44,2.58,1691,124,13.64,24.83%,25.39%,-0.243043,2026-08-28
DLO,15.03,2026-10-16,48,Call,16.00,-6.45%,0.45,0.5,0.6,2041,151,13.52,40.42%,42.07%,0.363401,2026-08-28
NOW,144.71,2026-09-04,6,Call,146.00,-0.89%,3.45,3.65,3.65,1418,105,13.5,52.85%,55.49%,0.467803,2026-08-28
MSFT,513.53,2026-09-18,20,Put,520.00,+1.26%,14,14.55,14.75,3909,291,13.43,24.83%,23.35%,-0.572091,2026-08-28
META,578.02,2026-08-31,2,Put,580.00,+0.34%,5.6,5.7,6.3,1936,145,13.35,34.65%,28.94%,-0.55663,2026-08-28
TSLA,348.75,2026-08-31,2,Call,362.50,-3.94%,0.2,0.21,0.21,10984,829,13.25,38.82%,32.69%,0.057333,2026-08-28
DOCU,64,2026-09-04,6,Call,70.00,-9.38%,1.17,1.51,1.56,1787,135,13.24,66.16%,104.75%,0.275666,2026-08-28
BABA,118.9,2026-09-04,6,Put,118.00,-0.76%,1.8,2.06,2.1,3463,263,13.17,41.27%,39.22%,-0.4296,2026-08-28
RIOT,18.99,2026-09-04,6,Put,19.50,+2.69%,0.97,1.05,1.11,9266,706,13.12,78.57%,77.69%,-0.583893,2026-08-28
CCI,76.14,2026-09-18,20,Call,75.00,+1.50%,2.25,2.6,2.85,2007,153,13.12,30.09%,27.93%,0.598582,2026-08-28
NVDA,217.55,2026-08-31,2,Call,220.00,-1.13%,0.98,1.01,1.02,92918,7133,13.03,33.61%,30.59%,0.317173,2026-08-28
SMCI,37.08,2026-10-02,34,Call,46.00,-24.06%,0.68,0.88,1.01,1342,104,12.9,70.35%,73.33%,0.201582,2026-08-28
MU,932.86,2026-08-31,2,Call,935.00,-0.23%,9.8,10.35,10.5,3859,300,12.86,57.53%,40.26%,0.47789,2026-08-28
PCG,16.6,2026-09-04,6,Put,16.00,-3.61%,0.26,0.35,0.37,14211,1116,12.73,49.01%,68.08%,-0.319325,2026-08-28
NVDA,217.55,2026-10-09,41,Put,190.00,-12.66%,1.61,1.66,1.73,1556,123,12.65,33.61%,37.07%,-0.11921,2026-08-28
CRCL,87.14,2026-09-04,6,Call,94.00,-7.87%,1.18,1.18,1.34,1555,123,12.64,75.99%,80.21%,0.24834,2026-08-28
APH,157.74,2026-10-16,48,Put,135.00,-14.42%,1.65,1.9,2.15,3692,293,12.6,42.00%,43.72%,-0.139075,2026-08-28
IREN,35.45,2026-09-04,6,Put,32.00,-9.73%,0.29,0.3,0.32,7474,597,12.52,79.92%,81.85%,-0.150712,2026-08-28
DKNG,25.26,2026-09-18,20,Call,26.00,-2.93%,0.9,1.02,1.11,1964,157,12.51,52.12%,55.28%,0.443104,2026-08-28
BB,8.16,2026-09-25,27,Put,8.00,-1.96%,0.51,0.66,0.6,1577,127,12.42,64.52%,73.26%,-0.416928,2026-08-28
GOOGL,346.59,2026-08-31,2,Put,342.50,-1.18%,0.68,0.81,0.82,2115,171,12.37,27.59%,22.01%,-0.227511,2026-08-28
MSFT,513.53,2026-08-31,2,Call,520.00,-1.26%,0.79,0.85,0.95,11765,951,12.37,24.83%,20.05%,0.204575,2026-08-28
QCOM,164.19,2026-09-11,13,Call,170.00,-3.54%,2.15,2.27,2.38,5602,455,12.31,40.24%,36.35%,0.320573,2026-08-28
AMZN,266.43,2026-09-02,4,Call,265.00,+0.54%,3.85,4.02,4.05,9471,770,12.3,29.48%,28.15%,0.583526,2026-08-28
INTC,89.47,2026-09-11,13,Put,83.00,-7.23%,1.02,1.08,1.18,5210,424,12.29,56.28%,52.82%,-0.208161,2026-08-28
KLAC,175.54,2026-09-04,6,Call,190.00,-8.24%,0.7,0.93,1.2,2547,210,12.13,53.15%,56.82%,0.148424,2026-08-28
META,578.02,2026-08-31,2,Call,575.00,+0.52%,6.35,6.45,6.9,6438,531,12.12,34.65%,28.82%,0.604339,2026-08-28
CRCL,87.14,2026-09-04,6,Call,89.00,-2.13%,2.57,2.62,2.78,1569,130,12.07,75.99%,77.86%,0.438128,2026-08-28
AAPL,319.7,2026-09-04,6,Call,290.00,+9.29%,29.35,29.94,31.35,1520,126,12.06,24.43%,49.16%,0.943711,2026-08-28
M,22.01,2026-09-04,6,Call,22.00,+0.05%,0.41,0.48,0.52,1336,112,11.93,51.67%,40.86%,0.513909,2026-08-28
WHR,41.15,2028-12-15,839,Put,20.00,-51.40%,2.65,2.9,3,1500,127,11.81,47.85%,57.18%,-0.103248,2026-08-28
ASST,21.74,2026-09-04,6,Call,26.00,-19.60%,0.08,0.23,0.25,2578,219,11.77,100.01%,110.14%,0.116548,2026-08-28
MRVL,216.62,2026-09-04,6,Call,200.00,+7.67%,17.5,18,19.9,2025,174,11.64,61.00%,71.06%,0.823324,2026-08-28
SNDK,1484.98,2026-09-04,6,Put,"1,270.00",-14.48%,2.55,2.76,2.9,1405,122,11.52,69.02%,74.36%,-0.045148,2026-08-28
MU,932.86,2026-08-31,2,Put,925.00,-0.84%,7.5,7.98,8.6,1956,170,11.51,57.53%,42.38%,-0.385616,2026-08-28
NVDA,217.55,2026-08-31,2,Put,222.50,+2.28%,4.25,5.15,5.55,22525,1980,11.38,33.61%,25.13%,-0.885645,2026-08-28
APLD,25.34,2026-09-04,6,Call,26.00,-2.60%,0.69,0.7,0.84,1603,141,11.37,82.69%,80.50%,0.42396,2026-08-28
SOFI,18.06,2026-10-02,34,Put,18.50,+2.44%,1.21,1.28,1.5,2161,190,11.37,49.75%,51.89%,-0.522905,2026-08-28
CIFR,15.17,2026-09-04,6,Put,16.00,+5.47%,1.19,1.25,1.3,14208,1252,11.35,97.04%,96.06%,-0.643444,2026-08-28
IREN,35.45,2026-11-20,83,Call,35.00,+1.27%,6,6.2,6.45,4310,383,11.25,79.92%,88.25%,0.602883,2026-08-28
MU,932.86,2026-08-31,2,Put,930.00,-0.31%,9.5,10.13,10.05,4158,370,11.24,57.53%,40.80%,-0.451405,2026-08-28
NVDA,217.55,2026-09-02,4,Call,222.50,-2.28%,1.38,1.4,1.43,13637,1217,11.21,33.61%,35.73%,0.283092,2026-08-28
IREN,35.45,2026-09-04,6,Call,35.00,+1.27%,1.7,1.86,1.75,3775,343,11.01,79.92%,82.08%,0.571307,2026-08-28
MU,932.86,2026-08-31,2,Call,950.00,-1.84%,4.75,4.85,5,12534,1142,10.98,57.53%,41.02%,0.281621,2026-08-28
IREN,35.45,2026-09-04,6,Put,35.50,+0.14%,1.42,1.62,1.62,1965,179,10.98,79.92%,82.97%,-0.482282,2026-08-28
PAAS,52.87,2028-01-21,510,Call,90.00,-70.23%,4.9,5.82,5.8,2042,186,10.98,50.70%,54.78%,0.324025,2026-08-28
AGI,36.75,2026-09-18,20,Put,32.00,-12.93%,0.15,0.25,0.4,3507,320,10.96,50.26%,52.99%,-0.116854,2026-08-28
MDT,91.23,2026-09-04,6,Call,93.00,-1.94%,1.47,1.64,1.87,2191,200,10.96,29.33%,52.05%,0.399805,2026-08-28
NBIS,209.18,2026-09-25,27,Call,215.00,-2.78%,15.25,16.1,16.6,1328,122,10.89,81.39%,80.36%,0.498391,2026-08-28
AMZN,266.43,2026-08-31,2,Call,265.00,+0.54%,2.63,2.7,2.8,27307,2513,10.87,29.48%,23.98%,0.626768,2026-08-28
NVDA,217.55,2026-08-31,2,Put,220.00,+1.13%,3.35,3.4,3.55,57764,5363,10.77,33.61%,31.19%,-0.680341,2026-08-28
TSLA,348.75,2026-08-31,2,Call,355.00,-1.79%,1.01,1.06,1.06,26975,2521,10.7,38.82%,31.05%,0.225804,2026-08-28
